date,nee,h,le,temp.avg,temp.min,temp.max,precip,rg,swc.1,swc.2,swc.3,ts.1,ts.2,ts.3
6/30/2019,-0.7660495,45.04029042,26.22634831,17.93227083,11.469,24.609,0,293.8143857,0.214024313,0.192892396,0.091728471,23.90841667,23.9346875,24.01152083
7/1/2019,-0.577774646,58.11615,22.79132348,18.81414583,13.313,24.599,0,355.329,0.215334792,0.193128458,0.090295138,24.15639583,24.41991667,24.95627083
7/2/2019,-0.186487167,47.75364223,19.53362104,18.6834375,12.965,24.501,0,302.972025,0.216401333,0.193968771,0.088689573,24.3028125,24.92114583,25.308125
7/3/2019,0.045539729,32.59927604,10.63087295,17.94583333,14.303,21.357,0,151.5433259,0.216919396,0.193171479,0.085691667,24.5201875,24.76895833,23.95085417
7/4/2019,-0.568488604,56.3438676,22.45447513,17.89941667,12.352,23.86,0,300.3129667,0.216990271,0.192553521,0.083666667,24.7,24.04327083,23.7334375
7/5/2019,-0.193653726,56.65105725,16.11627123,18.42241667,12.862,24.563,0,303.342205,0.216021521,0.193096521,0.083315277,24.7,24.6331875,25.16189583
7/6/2019,0.255928719,45.36357031,10.76571584,17.87377083,14.635,22.66,0,221.0248062,0.215792354,0.193877021,0.082035413,24.7,24.9525,24.87289583
7/7/2019,0.136981813,39.98183304,9.820562615,17.85314583,13.704,23.31,0,210.0051857,0.215515938,0.193092354,0.078861117,24.81902083,24.5205,23.96895833
7/8/2019,-0.269216141,57.06442963,17.97478134,18.43777083,12.393,24.557,0,293.6772832,0.216954833,0.192346646,0.079202631,24.88104167,24.39366667,24.5631875
7/9/2019,0.151648208,59.6383524,13.12028792,18.77925,12.942,24.975,0,334.151985,0.217571542,0.193952792,0.078990277,24.848875,25.05391667,25.58870833
7/10/2019,-0.051711813,50.23045069,10.52231048,18.3608125,12.386,24.25,0,254.0409129,0.218032688,0.193896521,0.077018442,24.9,25.19485417,24.797375
7/11/2019,-0.003639578,62.75098402,11.44735579,18.57175,13.602,23.861,0,284.9672619,0.217240271,0.193220125,0.075711804,25.011625,24.90745833,24.80508333
7/12/2019,0.024674146,64.11635029,11.002907,19.03191667,13.911,24.829,0,324.9871665,0.217554208,0.194000646,0.075858329,25.09389583,25.30629167,25.85514583
7/13/2019,0.156302542,31.95420563,4.943002938,17.20491667,12.312,22.174,0,167.079365,0.218180521,0.193092333,0.074242365,25.1,25.1503125,24.1360625
7/14/2019,0.326159833,54.80691127,7.087522292,17.305375,11.728,22.823,0,244.3946,0.218841708,0.191811875,0.073213188,25.1,24.29064583,23.67070833
7/15/2019,0.233540065,42.75174113,7.202887521,17.34408333,12.642,22.767,0,219.15634,0.216185771,0.191962396,0.072161733,25.09833333,24.27266667,23.79377083
7/16/2019,0.275998896,42.87337963,4.707221674,16.33002083,12.084,20.609,0,192.5094,0.215007667,0.191100875,0.07090194,24.93852083,23.85658333,22.87825
7/17/2019,0.311220375,37.82530581,5.605484583,16.30677083,13.613,20.223,0,152.09283,0.215530646,0.190460083,0.069718754,24.89325,23.35189583,22.3389375
7/18/2019,1.29257772,55.73172648,36.44465882,17.25747917,12.942,22.707,0.8,337.883275,0.215863167,0.189554188,0.070547221,24.703125,23.1551875,23.0595625
7/19/2019,0.225717417,56.10787538,6.859816188,17.0083125,13.632,21.974,0,248.28551,0.215950688,0.190154875,0.07089236,24.61133333,23.53995833,23.29808333
7/20/2019,0.137078231,40.230825,7.017857213,16.90545833,13.073,22.828,0,187.85306,0.215587563,0.189354896,0.070180556,24.40022917,23.4253125,23.02185417
7/21/2019,-0.138106965,63.42525792,11.45693804,18.7648125,11.56,25.883,0,320.4749095,0.2123375,0.189794417,0.070794438,24.4,23.74422917,24.43975
7/22/2019,0.141373813,41.81871875,6.879223906,17.11910417,13.122,23.377,0,201.9653443,0.211781458,0.190600875,0.06944701,24.4,24.20039583,23.7215625
7/23/2019,-0.232480917,64.24694321,11.37003221,17.71340426,10.842,25.248,0,331.386465,0.212161479,0.189997813,0.069883023,24.4060625,23.96472917,24.36066667
7/24/2019,0.062220192,50.14554065,9.001129848,17.69991667,11.235,24.662,0,282.0665737,0.213583313,0.191238146,0.069236113,24.5334375,24.61945833,24.85602083
7/25/2019,0.465359617,77.24672506,9.926289521,18.24823404,11.506,25.806,0,356.65395,0.213034646,0.190723917,0.069054404,24.680875,24.67291667,25.16775
7/26/2019,-0.057196027,72.00647883,9.650676625,17.2319375,12.009,24.508,0,344.3746421,0.213616667,0.191340208,0.069214588,24.72552083,25.14508333,25.40979167
7/27/2019,0.059891215,58.73030438,6.304506938,16.37345833,10.473,23.417,0,277.1727,0.215690292,0.190586792,0.067521525,24.89677083,24.8694375,24.34402083
7/28/2019,0.117982208,46.01615102,3.86361629,16.86145833,11.642,22.32,0,223.747555,0.215641729,0.18962575,0.065988883,24.9,24.4715,23.913125
7/29/2019,0.052497021,54.03033458,0.969162897,17.9211875,12.384,22.828,0,252.0471737,0.214106208,0.189074979,0.065584025,24.9,24.40741667,24.4489375
7/30/2019,0.449180899,31.92671725,4.00787064,16.9489375,13.023,20.796,0,139.8661632,0.214018,0.189309667,0.064715969,24.9,24.3320625,23.66470833
7/31/2019,2.690946542,22.25383292,26.13563227,17.85079167,14.644,22.221,5.5,137.035855,0.214603063,0.188653042,0.063994081,24.8998125,23.88729167,23.10897917
8/1/2019,1.773491125,39.39221604,47.62409998,19.03722917,13.918,25.13,0,337.480935,0.215577792,0.187268021,0.064278469,24.7674375,23.28766667,23.01920833
8/2/2019,1.398936125,40.44054771,15.83798644,17.42989583,11.769,23.224,0,242.4551524,0.215112521,0.187272208,0.065554863,24.68975,23.18066667,22.082
8/3/2019,0.257943517,70.03297766,53.23833186,17.74235556,13.265,22.951,2.1,386.33277,0.212825889,0.186960711,0.067488156,24.40342222,23.25471111,23.26711111
8/4/2019,0.351861979,71.90200988,28.59973515,17.63779167,11.114,24.331,0,401.7756048,0.212864604,0.186952083,0.069461806,24.3936875,23.30341667,23.129625
8/5/2019,0.059920842,70.62622908,20.0141409,18.25254167,11.195,25.792,0,379.6654095,0.215829188,0.188801354,0.072310415,24.30820833,24.103625,24.71577083
8/6/2019,-0.069526077,67.10690224,16.19697,19.2408125,10.892,27.046,0,347.97833,0.216228313,0.19019075,0.073501788,24.39610417,24.8985625,25.5846875
8/7/2019,0.417164973,59.62457688,4.853754375,18.78783333,15.689,23.916,0,276.47165,0.216016896,0.190911875,0.073589606,24.60375,25.35164583,25.468375
8/8/2019,0.25226861,69.6895304,8.253715521,18.19883333,13.836,23.436,0,336.175165,0.216613208,0.19057225,0.071684029,24.8105,25.12629167,25.2725625
8/9/2019,-0.016623888,84.84730967,2.458965298,17.17897917,11.212,22.865,0,342.0681205,0.216653417,0.190185417,0.070659729,24.9,25.11504167,25.09210417
8/10/2019,0.335805196,55.19837452,4.419256833,17.017375,11.508,22.784,0,255.1495,0.216640229,0.189625708,0.068603477,24.95052083,24.8544375,24.17585417
8/11/2019,0.52303501,39.24693146,3.490887667,16.21925,13.916,20.347,0,164.0219048,0.216393313,0.189280688,0.067072375,24.95191667,24.26722917,23.17877083
8/12/2019,0.169429246,67.72652013,3.70987525,16.57114583,11.912,22.013,0,293.3029429,0.213332792,0.187728292,0.066500363,24.90014583,23.72520833,23.58027083
8/13/2019,0.12461225,73.04554229,5.012857021,17.53439583,13.12,24.092,0,316.0480571,0.214276438,0.1882145,0.066909723,24.81172917,24.36058333,24.85052083
8/14/2019,0.523163402,39.13690525,2.25731925,16.60879167,13.483,20.824,0,164.3927095,0.215079208,0.188584,0.065188883,24.80327083,24.41414583,23.41679167
8/15/2019,0.424804527,45.94235719,4.776349479,16.27164583,10.483,21.528,0,198.75662,0.215321125,0.186016563,0.062768775,24.826125,23.252625,22.05785417
8/16/2019,0.364156288,40.73490515,4.181084415,16.82716667,13.06,20.039,0,168.0399633,0.215234854,0.184988854,0.063410942,24.69433333,23.13502083,22.5599375
8/17/2019,0.562466671,49.20268958,0.184047479,16.871875,10.763,21.793,0,204.0185238,0.213317354,0.184855542,0.062777777,24.4080625,22.9921875,22.65595833
8/18/2019,0.426250329,55.77667719,0.995373438,17.39220833,13.132,22.197,0,215.6056182,0.214674354,0.184857667,0.061338194,24.3530625,23.2250625,23.2093125
8/19/2019,0.607219915,26.60292892,3.053139896,15.551125,12.984,18.901,0,115.763781,0.214669521,0.184604875,0.060549998,24.20035417,23.0619375,21.93666667
8/20/2019,0.403449958,49.45287063,3.892354,16.6385625,11.708,22.908,0,232.3388048,0.214949583,0.183495542,0.061572365,24.19797917,22.36983333,22.0585
8/21/2019,0.095881,65.53907083,2.627984158,17.544125,12.727,23.052,0,279.8856524,0.212429021,0.184709833,0.062557948,23.91802083,23.05464583,23.52722917
8/22/2019,0.1801255,52.23035875,2.485358438,17.88360417,13.185,23.808,0,243.3732081,0.211984,0.185553146,0.062155863,23.9,23.675375,24.19654167
8/23/2019,-0.112988608,81.54387252,6.471607473,19.08264583,14.361,25.125,0,376.064065,0.212722875,0.186108146,0.063659171,24.06397917,24.29872917,25.64089583
8/24/2019,0.421416952,64.41248852,1.005792946,18.1813125,14.068,24.02,0,265.7893526,0.214755542,0.186661792,0.062200698,24.24547917,24.90939583,25.153
8/25/2019,0.749372,83.54613981,29.57770585,18.11645833,13.087,23.772,0.6,366.2388514,0.214138,0.186497521,0.061712927,24.4,24.72754167,25.457375
8/26/2019,0.165056063,83.92837333,5.500065229,18.69960417,13.637,24.495,0,369.5595681,0.213697229,0.186641625,0.061591667,24.60739583,25.18983333,25.91779167
8/27/2019,0.427125815,47.48230663,1.216072854,18.86145833,14.106,24.051,0,221.6008524,0.213187479,0.186789542,0.061253471,24.76216667,25.380875,25.579
8/28/2019,-0.051162198,72.50798004,6.576792875,18.44304167,11.759,25.395,0,331.85184,0.213291688,0.186791708,0.061212506,24.89995833,25.329125,26.1999375
8/29/2019,0.11041743,53.2454407,1.855524617,18.78202128,13.515,23.909,0,229.7228316,0.214529064,0.18759217,0.060211351,24.9816383,25.78734043,26.1153617
8/30/2019,0.257643056,54.82366788,0.694135479,18.12670833,14.897,22.537,0,205.6871967,0.216727083,0.186801396,0.05982291,25.1,25.430125,25.4239375
8/31/2019,0.581507804,44.3817201,14.74827056,18.49585417,14.328,25.009,10.8,216.46402,0.216450729,0.186073604,0.058763202,25.1,25.1203125,25.24010417
9/1/2019,1.602724771,44.98938017,64.81449602,17.96814583,14.874,27.125,31.2,390.4661389,0.212139458,0.184465292,0.101758738,25.1,24.83185417,23.8948125
9/2/2019,3.199846125,40.28521425,90.7751075,17.39239583,13.116,22.634,0,341.155097,0.213129688,0.181911563,0.227162896,25.098125,23.75647917,22.2314375
9/3/2019,2.515999813,20.69743121,56.68482083,17.62727083,14.824,22.535,0,195.1359095,0.212381708,0.180888208,0.202753979,24.90110417,23.21879167,21.47202083
9/4/2019,2.077266604,35.68638519,49.44904385,17.57066667,12.921,22.502,0,256.8291786,0.210711813,0.180354188,0.191999271,24.661125,22.63339583,21.6394375
9/5/2019,1.577205915,23.77796564,35.08737188,17.443625,13.294,22.019,0,196.9149605,0.211633271,0.180517271,0.183232688,24.35022917,22.64247917,21.48904167
9/6/2019,0.544930542,47.40830702,46.36079838,18.51935417,12.92,24.57,0,367.6862095,0.209704125,0.181353063,0.176188271,24.1473125,22.81702083,23.28995833
9/7/2019,1.044013646,29.8292166,25.81450417,17.64522917,15.034,22.096,0,185.5149571,0.210139979,0.182449063,0.165226292,23.900125,23.45802083,22.4138125
9/8/2019,0.62231793,21.69007343,22.40821221,16.46644681,12.952,20.121,0,156.3750429,0.211591234,0.18054517,0.154530553,23.90023404,22.27695745,20.4153617
9/9/2019,-0.286227813,33.8171095,34.7472574,18.14727083,12.918,23.875,0,299.374625,0.209101333,0.181338208,0.148650708,23.78439583,22.1041875,21.91977083
9/10/2019,-0.723636331,33.10133113,31.12802069,17.9978125,14.772,23.351,0.2,210.9952182,0.209159708,0.181267354,0.142157688,23.69995833,22.581125,22.09977083
9/11/2019,-1.555629085,40.39497443,48.25072728,18.26270213,14.397,23.63,0.3,293.7505957,0.210978021,0.181914213,0.137342553,23.67725532,22.76242553,22.92282979
9/12/2019,-0.990195625,60.8634181,47.71864363,18.96729167,13.408,24.949,0,380.4660741,0.210997938,0.184462542,0.132635438,23.63572917,23.68310417,24.9095
9/13/2019,-1.402699128,61.36639298,36.06651519,18.7892766,12.068,25.685,0,386.65487,0.210877319,0.186939723,0.125190745,23.72306383,24.9156383,25.97070213
9/14/2019,-0.872768158,66.07231869,40.4893039,19.178875,12.88,26.259,0,395.1533429,0.209515979,0.187900708,0.117094479,24.03979167,25.54854167,26.54470833
9/15/2019,-0.469067979,63.73654802,35.90951788,19.36822917,14.207,26.282,0,373.740075,0.212190979,0.189794396,0.110482583,24.337,26.0434375,26.8655
9/16/2019,-0.134534604,74.55661992,29.58854333,18.65552083,13.117,24.723,0,387.2554619,0.212138875,0.190652125,0.10409861,24.713,26.20975,26.73145833
9/17/2019,-0.222363688,82.58474531,22.28379225,18.59735417,11.736,25.314,0,380.3609455,0.211211813,0.190877771,0.098915965,24.9449375,26.0760625,26.0666875
9/18/2019,0.141415702,51.77230577,19.55913827,19.36245833,12.843,26.385,0,307.4612048,0.211611125,0.190808021,0.094517342,25.09985417,25.90420833,25.89358333
9/19/2019,-0.304214735,89.69815558,20.58602606,18.32002083,11.522,25.059,0,421.3430048,0.212582271,0.190557417,0.090709265,25.14104167,25.654875,25.60391667
9/20/2019,-0.160003583,78.81628396,15.11232863,18.29964583,10.694,24.813,0,376.5842571,0.213559563,0.190613229,0.087414252,25.33635417,25.73254167,25.755625
9/21/2019,-0.261259792,73.49533817,14.37472452,18.68345833,11.867,25.462,0,344.2096571,0.211636854,0.190586792,0.084071525,25.4,25.8510625,25.91585417
9/22/2019,-0.096295063,73.57084667,12.70751844,18.63835417,12.029,25.697,0,391.01568,0.210438229,0.190395104,0.081753473,25.414625,25.988125,26.317875
9/23/2019,0.227468063,68.17982271,11.09977467,18.71577083,12.848,25.538,0,329.7860476,0.21199725,0.190572271,0.079870138,25.57304167,26.32822917,26.7939375
9/24/2019,0.174278183,63.77092313,2.711405354,18.01127083,14.357,22.414,0,252.7183714,0.212002792,0.189648646,0.07639236,25.6,26.19875,25.85727083
9/25/2019,0.633304805,23.59505743,4.180643095,15.52690476,13.329,20.494,0,214.4517167,0.212,0.189268286,0.072157143,25.6007619,25.705,22.60066667
9/26/2019,NA,NA,NA,NA,Inf,#NAME?,0,NA,NA,NA,NA,NA,NA,NA
9/27/2019,0.116538722,50.12199667,7.649139444,18.90655556,14.873,23.32,0,165.8210905,0.213970333,0.186911139,0.071562161,25.64344444,25.182,24.96888889
9/28/2019,-0.022545671,77.32955688,11.80559379,19.97679167,13.261,26.776,0,380.2240143,0.214009063,0.187810396,0.072150696,25.60010417,25.41977083,26.69947917
9/29/2019,-0.098076792,80.07947775,10.58949194,19.857625,12.866,27.435,0,399.5961381,0.215226292,0.189413167,0.071254165,25.6,26.58508333,28.02508333
9/30/2019,0.127897792,79.98969854,10.22075496,20.829,13.798,27.979,0,385.9257571,0.214671479,0.190309667,0.068751383,25.77475,27.2665,28.63245833
10/1/2019,0.560810889,84.42545451,48.43820064,19.334375,15.198,26.672,2.5,285.4194505,0.214207667,0.190397188,0.067409721,26.06785417,27.64766667,27.95939583
10/2/2019,1.040916468,55.02676185,29.22156819,18.41017021,13.745,24.032,0,310.2747586,0.21301483,0.187388681,0.063334043,26.20676596,25.95157447,24.6403617
10/3/2019,-0.042659423,70.70217198,16.97842065,19.55108333,15.949,25.066,0,329.8480476,0.214051396,0.186314583,0.065586115,26.1999375,25.63933333,25.61097917
10/4/2019,-0.046358625,84.0613576,9.051096813,18.78970833,14.173,23.392,0,345.4680252,0.214732583,0.186540292,0.067225,25.9726875,25.79922917,25.9043125
10/5/2019,-0.391151745,39.75810389,26.23180551,18.25261702,14.718,23.562,0.4,200.9216238,0.214258809,0.186319213,0.065726245,25.9,25.57495745,24.79323404
10/6/2019,1.668362061,37.08103147,57.67216149,17.17651064,14.369,21.731,0,268.6615286,0.211172319,0.184640468,0.063641132,25.87887234,24.50351064,22.85080851
10/7/2019,0.058450458,82.84556963,39.58261723,18.491625,13.026,23.956,0,424.0813409,0.211564542,0.182980333,0.065463288,25.57902083,24.15958333,24.73154167
10/8/2019,-0.340264215,90.5894619,20.59233681,19.43810417,12.546,25.729,0,450.2710619,0.213249292,0.185688271,0.068681246,25.4,25.28135417,26.28370833
10/9/2019,0.55731625,59.32278642,50.10488421,19.36052083,16.018,24.802,3.8,352.4140952,0.212166625,0.186472958,0.06991875,25.40335417,25.85364583,25.73095833
10/10/2019,2.509422083,34.12636792,81.02407667,17.87064583,14.139,23.071,0.3,293.4011322,0.211832583,0.184294438,0.12320421,25.57289583,24.94072917,23.03866667
10/11/2019,2.307467104,22.16272421,84.81600385,17.84454167,15.21,22.079,0,255.4720752,0.212473583,0.180831208,0.225771542,25.43922917,23.425,21.1199375
10/12/2019,1.772690685,31.94450585,101.1122667,17.50283333,15.039,21.396,0,355.5940286,0.211483979,0.179748667,0.246679979,25.07179167,22.54416667,20.881625
10/13/2019,2.288379262,26.93087033,91.37416458,17.5163125,15.22,21.511,0,315.3833273,0.211030896,0.17935375,0.272855938,24.76760417,22.18854167,20.82085417
10/14/2019,1.853153667,23.68172154,69.348555,17.792625,15.133,21.198,0,254.7299773,0.209962396,0.179893083,0.251349958,24.38247917,21.96460417,20.74460417
10/15/2019,0.555923938,35.31570071,94.28824015,18.99747917,15.346,23.623,0,404.7332514,0.209100688,0.180443729,0.236138833,24.1283125,22.25333333,22.417
10/16/2019,-0.540161042,39.82009467,93.1213665,19.21985417,14.014,25.172,0,462.0178591,0.209265563,0.183346792,0.223085083,23.9,23.46125,24.394
10/17/2019,0.589202304,31.13118991,69.8695583,17.63795833,15.634,20.59,55.1,263.2106333,0.208814583,0.184289625,0.244266042,23.98254167,23.72033333,22.2850625
10/18/2019,-0.790815125,12.55938414,68.20193563,17.35866667,15.411,20.649,7.9,217.4905639,0.208067313,0.1810305,0.292351375,24.09454167,22.19716667,20.7754375
10/19/2019,-2.573471128,17.55060268,73.2718866,18.01008333,15.583,21.678,11.3,248.8215622,0.206716417,0.184761875,0.299426208,23.8350625,21.721875,20.5230625
10/20/2019,-0.472048957,33.82341651,124.4083375,18.97402128,15.338,23.734,0.4,467.0407636,0.206306574,0.217089085,0.27350166,23.65091489,21.78553191,22.12676596
10/21/2019,-0.317489063,23.22778438,91.96507688,19.2109375,15.338,24.285,0,397.396119,0.208522208,0.235055896,0.25630925,23.5,22.74375,23.1636875
10/22/2019,-0.874640125,24.40875267,85.32076231,19.51529167,14.684,25.006,0.9,394.0851273,0.209845813,0.241714792,0.241086542,23.51833333,23.276625,23.88091667
10/23/2019,-1.942609583,42.62889133,93.84936479,19.32625,15.772,24.127,2.3,440.5828682,0.209986167,0.244145208,0.229481958,23.68222917,24.0034375,24.61275
10/24/2019,-2.990193563,21.0563215,101.5990108,18.17208333,15.073,22.692,24.9,329.3988864,0.208098438,0.245842021,0.288887167,23.8035625,23.62116667,22.73195833
10/25/2019,-2.219186875,33.10300585,99.08714896,18.27814583,15.423,22.578,12.5,379.6393409,0.207950208,0.272474083,0.306181479,23.8986875,22.641,21.9896875
10/26/2019,-3.024490064,38.67695458,134.4796906,18.5108125,15.632,22.266,4.2,444.314187,0.206665271,0.293357625,0.306252792,23.725,22.54233333,22.2151875
10/27/2019,-2.751833125,31.81934333,118.6038833,19.3949375,15.034,23.962,0.1,438.4043565,0.208861125,0.294759042,0.284619417,23.7,23.01575,23.76520833
10/28/2019,-2.031158021,34.24390471,101.4764789,19.24002128,15.722,24.014,0,431.6322318,0.209999298,0.292977979,0.267456021,23.7,23.76840426,24.45985106
10/29/2019,-0.882237979,29.82973669,89.70509185,19.291125,15.583,24.836,0,373.5538786,0.209993792,0.29042075,0.252316646,23.82752083,24.27270833,24.86933333
10/30/2019,-1.82516766,21.82156679,85.08480404,18.52980851,15.559,23.049,2.8,341.5903367,0.21,0.287982979,0.239785064,24.01242553,24.16406383,23.91691489
10/31/2019,-0.690071292,20.31128942,89.666479,18.49270833,15.223,22.928,1.3,338.2595773,0.209998625,0.285542354,0.235414604,24.19966667,23.59979167,23.47064583
11/1/2019,-2.195549271,32.61956583,98.75591802,18.40325,14.892,23.318,0,445.501019,0.21,0.283597167,0.234002125,24.19814583,23.52091667,23.478625
11/2/2019,-1.861075854,29.14855654,82.2534421,18.236,14.246,22.919,0,380.7329381,0.21,0.281453458,0.230380583,24.15739583,23.485125,23.366125
11/3/2019,-1.619426042,29.22609089,93.84812515,18.15985417,13.893,24.39,0,430.8369565,0.209999313,0.279565229,0.224635146,24.02464583,23.5599375,23.5925
11/4/2019,-3.659024958,29.08264929,114.4783642,18.33702083,14.164,23.698,0,475.46485,0.21,0.277437563,0.24571875,23.94525,23.32708333,23.20166667
11/5/2019,-2.872693958,26.75161078,101.5076203,18.65664583,14.516,23.765,0,434.7494429,0.210023583,0.277310458,0.234200021,23.9004375,23.65939583,24.11933333
11/6/2019,-3.07449125,26.85822792,97.82711596,19.616,15.194,24.962,0,474.4802238,0.21001875,0.277104896,0.220110396,24.0198125,24.206,25.08766667
11/7/2019,-2.176978583,27.61522002,73.12385177,19.4403125,16.048,24.724,0,379.4623095,0.210007646,0.276962521,0.206265875,24.19745833,24.75133333,25.27445833
11/8/2019,-3.519404646,35.24488479,87.9168744,19.0591875,16.043,23.764,0,440.6051619,0.210455583,0.274957229,0.197349458,24.3298125,24.89566667,25.56460417
11/9/2019,-3.621145604,33.40679667,81.32961827,18.92072917,13.926,23.975,0,402.8490668,0.209688896,0.272881958,0.186245854,24.44975,25.0625,25.64516667
11/10/2019,-3.229793771,31.59469194,68.66584467,19.00595833,15.808,23.617,0,364.3496,0.212463292,0.271329854,0.17623475,24.69039583,25.12485417,25.33110417
11/11/2019,-3.527248375,45.65579813,77.36129248,19.136875,15.978,23.858,0,397.2073136,0.21286325,0.269693063,0.164516688,24.7199375,25.12677083,25.52860417
11/12/2019,-2.95936575,39.50950208,80.590845,18.77485417,16.062,22.701,0,346.4651273,0.211311854,0.267581958,0.151023604,24.87072917,24.91270833,24.46460417
11/13/2019,-1.992163625,27.5924989,73.37609702,18.0980625,15.583,22.249,0,284.5290709,0.211234708,0.263245063,0.145630563,24.9,24.2676875,23.695125
11/14/2019,-1.668557146,33.22618354,75.44413188,17.96008333,15.523,22.282,0,325.4580952,0.212135396,0.260953479,0.141797271,24.85247917,23.83672917,23.32514583
11/15/2019,3.76229,-2.16274,2.36732,16.526,16.526,16.526,0,NA,0.2131,0.259833,0.1396,24.7,24.197,21.965
11/16/2019,-5.035085119,48.44287848,100.1117465,19.80583333,16.034,23.906,0,467.3034381,0.209349976,0.255734143,0.138666643,24.69785714,24.30471429,25.59292857
11/17/2019,-3.779490417,41.82870079,71.89242546,19.01135417,14.288,24.055,0,435.6981429,0.209574208,0.25381525,0.135633375,24.69616667,24.62860417,25.2038125
11/18/2019,-3.718379375,44.96625333,69.57942773,19.25670833,15.258,24.253,0,427.6843048,0.210536333,0.250780021,0.13246825,24.7,24.93354167,25.70525
11/19/2019,-3.571204313,49.39305996,67.8179825,19.22904167,15.86,23.998,0,393.9546955,0.212070833,0.247955479,0.129802771,24.74820833,25.30466667,26.05847917
11/20/2019,-2.499575234,42.85692479,94.58065404,18.865375,15.259,24.864,0,438.368355,0.212304875,0.242760375,0.126065938,24.89927083,25.21716667,25.33689583
11/21/2019,-4.176532108,36.33769054,111.174065,19.86516667,16.627,24.889,0,393.3982877,0.210472188,0.238818708,0.124402042,24.93814583,25.2755625,25.68372917
11/22/2019,-4.260446,40.68507806,118.47137,19.69166667,15.39,24.425,0,497.3230305,0.209786104,0.236739604,0.260982646,25.0804375,25.08641667,25.21483333
11/23/2019,0.279586775,27.08693644,56.21831503,17.72285417,15.471,20.758,0,252.3327421,0.212225688,0.303886146,0.307465271,25.09991667,24.27322917,22.89710417
11/24/2019,-1.582533479,20.02221888,72.60183241,18.24797917,14.927,23.508,0,294.8263476,0.270890979,0.324288229,0.300032625,24.88995833,23.18429167,22.54858333
11/25/2019,-5.664268514,20.38659913,91.07230603,17.47220833,15.086,22.912,0,333.8971286,0.296630938,0.496694958,0.363358417,24.4173125,22.96635417,22.53760417
11/26/2019,-3.279149531,18.62748183,103.5062903,17.7250625,15.014,21.993,0,324.1688176,0.307118214,0.557829771,0.362659521,23.93447917,22.3351875,22.0644375
11/27/2019,-3.205058542,37.10364558,113.4617897,18.954375,15.618,23.385,0,467.2498261,0.291895625,0.437544542,0.319428917,23.7,22.5255,22.901125
11/28/2019,-2.317237771,38.09848273,103.9568916,18.36110417,14.341,23.177,0,448.1644826,0.284906188,0.410292396,0.293838125,23.7,23.00522917,23.58145833
11/29/2019,-1.059646646,24.97377242,86.47531646,18.62225,14.355,24.026,0,347.6107476,0.281159042,0.398802146,0.274918813,23.72429167,23.3421875,23.52260417
11/30/2019,-2.767716556,18.68582754,74.00995567,18.08964583,15.944,22.546,0,269.2942727,0.287482667,0.473938896,0.348461063,23.79929167,23.1456875,22.75116667
12/1/2019,-3.802576613,57.22145816,115.5585489,18.02972917,15.754,22.07,0,417.38093,0.301409583,0.518661646,0.36949875,23.65166667,22.30625,21.84929167
12/2/2019,-1.324259993,22.69805423,79.16120983,18.177375,15.726,22.362,0,251.0878987,0.293826458,0.51314825,0.365393208,23.50077083,22.21479167,21.69839583
12/3/2019,-2.930354729,26.37748266,78.0159825,18.5045625,15.931,23.083,0.7,319.4620986,0.292747396,0.493097,0.353417125,23.5,22.32772917,21.989375
12/4/2019,-2.951738458,29.47553423,89.92681354,19.31772917,15.667,24.27,1.9,409.5941685,0.287974688,0.481254271,0.350446958,23.5,22.70160417,22.96422917
12/5/2019,-3.841667628,21.56962802,66.6408409,18.13447917,15.011,22.242,0,241.3432739,0.287226854,0.524718167,0.384146667,23.50164583,22.94483333,22.43916667
12/6/2019,-3.89880907,33.43674331,117.6290343,18.96960417,15.284,23.356,0,370.4328524,0.293751375,0.530377771,0.394904188,23.50339583,22.58014583,22.5921875
12/7/2019,-2.284006206,12.45125942,77.22848222,18.5540625,16.054,21.78,0,211.1105622,0.291711125,0.540886083,0.392769479,23.5,22.53672917,22.01772917
12/8/2019,-0.994793477,15.27809875,74.40125971,18.45470833,14.906,23.413,0,298.7638695,0.293206854,0.550411104,0.400553479,23.5,22.25402083,22.30027083
12/9/2019,-2.753190646,13.52797241,65.17154222,18.6214375,16.072,23.391,0,243.0238157,0.292054208,0.545320146,0.397236833,23.49689583,22.47177083,22.26364583
12/10/2019,-3.945084837,17.65175649,68.80834535,17.64820833,16.339,20.492,0,253.0359545,0.290967667,0.535729521,0.393667542,23.47025,22.2495625,21.6838125
12/11/2019,-3.104385729,33.10751417,90.16540594,18.11041667,15.52,22.708,0,389.3110136,0.290743292,0.535418771,0.389945667,23.312125,22.19016667,22.11095833
12/12/2019,-3.020139354,38.07580923,103.3092701,18.20564583,14.156,23.7,0,467.7177714,0.287577813,0.474156938,0.363813208,23.3,22.39566667,22.5105
12/13/2019,-2.829568333,38.98953165,109.4912801,18.84733333,14.949,23.971,0,481.5538455,0.285973583,0.450976396,0.340785417,23.31079167,22.87795833,23.45010417
12/14/2019,0.061275021,33.61710677,88.06404713,18.15445833,14.921,22.629,3.7,367.6766864,0.283190042,0.436542854,0.314618229,23.44989583,23.1784375,23.13335417
12/15/2019,-1.197979042,26.38741546,75.76606854,18.21672917,15.093,22.946,5.1,315.5814726,0.282279125,0.429448604,0.294562521,23.5014375,22.83864583,22.28589583
