timestamp,precipitation (mm),temperature AVG (degrees Celsius),temperature MAX (degrees Celsius),temperature MIN (degrees Celsius)
2025-02-05,0.0,18.219097222222224,27.4,8.0
2025-02-06,0.0,18.896875,27.9,11.1
2025-02-07,0.0,19.163194444444443,27.2,12.6
2025-02-08,0.0,19.69826388888889,30.0,11.2
2025-02-09,0.0,20.249652777777776,30.0,10.6
2025-02-10,0.0,21.035416666666663,29.0,12.2
2025-02-11,0.0,19.54513888888889,27.4,12.8
2025-02-12,0.0,20.039236111111112,28.0,12.7
2025-02-13,0.034,19.474652777777777,27.4,13.5
2025-02-14,0.0,19.40798611111111,29.1,9.2
2025-02-15,0.0,21.479166666666668,30.5,11.0
2025-02-16,0.0,21.359375,30.2,11.7
2025-02-17,0.0,20.036805555555553,29.1,13.0
2025-02-18,0.0,19.57986111111111,29.3,10.1
2025-02-19,0.0,19.732986111111114,30.1,7.9
2025-02-20,0.0,20.422222222222224,30.7,9.1
2025-02-21,0.0,20.012500000000003,30.2,9.0
2025-02-22,0.136,19.63576388888889,29.3,8.7
2025-02-23,0.085,19.83090277777778,29.6,9.2
2025-02-24,0.17,19.78576388888889,29.0,7.2
2025-02-25,0.085,19.63298611111111,29.0,10.1
2025-02-26,0.0,19.694791666666667,29.3,9.7
2025-02-27,0.0,20.047569444444445,30.6,8.5
2025-02-28,0.0,21.078472222222224,31.7,9.2
2025-03-01,0.017,21.29201388888889,30.7,9.9
2025-03-02,0.085,20.561458333333334,29.6,11.4
2025-03-03,0.187,20.78368055555556,30.7,12.0
2025-03-04,0.0,21.433680555555554,29.8,13.1
2025-03-05,0.034,20.766666666666666,29.7,13.2
2025-03-06,0.10200000000000001,21.118055555555557,29.7,12.3
2025-03-07,0.068,22.259027777777778,30.9,14.1
2025-03-08,0.0,22.301041666666666,31.1,15.9
2025-03-09,28.822,20.426388888888887,29.3,15.5
2025-03-10,3.1959999999999997,19.51909722222222,26.8,15.9
2025-03-11,0.017,21.18402777777778,28.2,15.7
2025-03-12,0.561,18.987499999999997,27.3,14.2
2025-03-13,0.11900000000000001,19.9,27.5,13.3
2025-03-14,0.15300000000000002,21.12673611111111,30.0,11.7
2025-03-15,0.051000000000000004,21.06180555555556,30.0,13.5
2025-03-16,0.051000000000000004,21.535416666666666,29.6,13.6
2025-03-17,0.39099999999999996,20.910791366906473,28.9,16.4
2025-03-18,0.28900000000000003,19.805017921146952,26.5,15.8
2025-03-19,4.590999999999999,19.603472222222223,26.4,15.6
2025-03-20,0.10200000000000001,19.34835164835165,26.0,14.3
2025-03-21,0.051000000000000004,20.397916666666667,27.8,14.9
2025-03-22,0.15300000000000002,20.46423611111111,27.6,14.3
2025-03-23,0.952,20.98194444444444,28.2,14.5
2025-03-24,5.68,19.773263888888888,27.3,15.1
2025-03-25,1.5310000000000001,19.65694444444445,27.6,14.7
2025-03-26,4.987000000000001,18.677083333333332,25.9,14.0
2025-03-27,0.034,19.068402777777777,26.2,14.5
2025-03-28,10.014,18.18472222222222,24.4,15.4
2025-03-29,1.0710000000000002,19.178819444444443,26.7,15.6
2025-03-30,0.136,19.518055555555556,26.7,14.9
2025-03-31,2.959,18.06701388888889,24.2,13.9
2025-04-01,34.95100000000001,18.67951388888889,26.0,13.1
2025-04-02,14.920000000000002,19.568055555555556,27.1,13.0
2025-04-03,5.632999999999999,20.263541666666665,27.9,14.2
2025-04-04,0.935,20.336805555555557,27.2,15.7
2025-04-05,18.61,19.877430555555556,27.0,16.0
2025-04-06,9.881,17.83055555555556,24.7,15.4
2025-04-07,0.28900000000000003,18.773958333333333,25.5,13.7
2025-04-08,26.061999999999998,18.735069444444445,26.9,13.5
2025-04-09,7.623,20.636805555555554,27.2,13.7
2025-04-10,2.3800000000000003,18.399652777777774,24.2,12.6
2025-04-11,32.519,17.31597222222222,25.7,11.1
2025-04-12,0.40800000000000003,18.763541666666665,24.7,14.2
2025-04-13,0.30600000000000005,19.31076388888889,25.6,14.9
2025-04-14,0.15300000000000002,19.560416666666665,26.4,15.4
2025-04-15,0.20400000000000001,19.286805555555553,26.6,13.7
2025-04-16,0.561,18.62951388888889,25.8,12.9
2025-04-17,4.306,19.77951388888889,27.0,13.1
2025-04-18,1.326,19.426041666666666,26.7,13.0
2025-04-19,5.003,19.519791666666666,26.7,15.0
2025-04-20,63.755,18.33298611111111,26.7,14.8
2025-04-21,1.87,19.792361111111113,25.4,15.3
2025-04-22,3.5880000000000005,19.147222222222222,25.3,15.3
2025-04-23,8.866000000000001,17.556250000000002,21.1,13.7
2025-04-24,0.15300000000000002,18.146180555555556,24.4,13.9
2025-04-25,0.272,18.174305555555556,24.8,11.9
2025-04-26,0.255,18.079513888888886,25.7,11.4
2025-04-27,0.23800000000000002,18.93993055555556,25.8,13.6
2025-04-28,0.11900000000000001,19.386805555555554,26.3,13.2
2025-04-29,0.255,19.11215277777778,26.4,14.0
2025-04-30,0.136,18.29444444444444,24.7,13.8
2025-05-01,0.22100000000000003,19.165625,26.1,13.0
2025-05-02,0.23800000000000004,18.231944444444444,25.8,10.6
2025-05-03,0.5780000000000001,19.52777777777778,27.8,13.6
2025-05-04,0.136,19.674652777777776,26.6,14.3
2025-05-05,6.96,18.74826388888889,25.2,14.9
2025-05-06,1.872,17.549305555555556,23.8,13.2
2025-05-07,0.10200000000000001,18.201736111111114,24.6,14.0
2025-05-08,0.20400000000000001,16.999305555555555,24.8,11.8
2025-05-09,0.051000000000000004,18.64375,25.3,11.4
2025-05-10,1.3430000000000002,18.87430555555555,25.4,15.4
2025-05-11,20.940000000000005,18.60451388888889,26.4,13.1
2025-05-12,30.058000000000003,18.115624999999998,25.8,13.3
2025-05-13,13.167,18.743402777777778,25.0,14.0
2025-05-14,6.072,17.969097222222224,24.4,11.9
2025-05-15,0.034,18.059375000000003,24.4,14.1
2025-05-16,0.136,17.939930555555556,24.9,13.5
2025-05-17,0.10200000000000001,17.858333333333334,24.4,12.7
2025-05-18,0.255,18.77673611111111,25.5,14.6
2025-05-19,0.40800000000000003,18.553819444444443,24.4,14.9
2025-05-20,0.051000000000000004,18.91909722222222,25.2,15.1
2025-05-21,0.034,19.079513888888886,25.5,14.7
2025-05-22,0.136,18.972916666666666,26.1,13.8
2025-05-23,0.136,17.727083333333336,25.0,11.4
2025-05-24,0.136,17.045833333333334,25.0,10.4
2025-05-25,0.034,16.846874999999997,22.8,12.2
2025-05-26,0.0,18.71944444444445,25.3,14.1
2025-05-27,0.051000000000000004,17.248958333333334,23.7,12.9
2025-05-28,0.10200000000000001,17.51076388888889,24.4,11.8
2025-05-29,0.0,17.60138888888889,23.6,13.6
2025-05-30,0.017,16.503124999999997,24.5,8.9
2025-05-31,0.15300000000000002,16.119791666666668,24.6,7.3
2025-06-01,0.136,17.146874999999998,24.8,9.0
2025-06-02,0.28900000000000003,17.504166666666666,24.8,11.0
2025-06-03,0.068,16.75138888888889,24.3,9.8
2025-06-04,0.15300000000000002,17.139236111111114,24.7,10.4
2025-06-05,0.136,17.777083333333334,25.2,10.8
2025-06-06,0.0,17.26215277777778,23.2,12.8
2025-06-07,0.11900000000000001,16.907638888888886,24.1,10.5
2025-06-08,0.11900000000000001,17.273263888888888,24.8,11.1
2025-06-09,0.272,16.434375000000003,23.1,10.5
2025-06-10,0.068,17.052430555555556,25.1,9.9
2025-06-11,0.068,18.06076388888889,25.4,12.4
2025-06-12,0.017,16.869444444444444,24.6,10.7
2025-06-13,0.068,16.326041666666665,24.9,9.1
2025-06-14,0.11900000000000001,15.570833333333333,24.4,6.4
2025-06-15,0.0,16.573958333333334,24.1,10.0
2025-06-16,0.0,16.97291666666667,21.7,11.5
2025-06-17,0.0,17.81701388888889,24.3,13.5
2025-06-18,0.0,18.04756944444444,25.2,12.7
2025-06-19,0.0,17.568055555555556,24.8,11.8
2025-06-20,8.182,16.22152777777778,26.2,10.5
2025-06-21,0.10200000000000001,17.25,26.1,9.1
2025-06-22,0.0,17.45347222222222,24.2,11.4
2025-06-23,0.085,15.446527777777776,23.1,8.2
2025-06-24,0.136,16.021180555555556,25.9,5.9
2025-06-25,0.068,17.254166666666666,24.6,10.2
2025-06-26,3.096,16.79201388888889,23.9,11.9
2025-06-27,0.051000000000000004,17.833333333333332,26.8,11.6
2025-06-28,0.017,16.525694444444447,21.2,13.8
2025-06-29,0.0,15.849999999999998,21.4,10.0
2025-06-30,0.0,15.966666666666665,21.3,10.0
2025-07-01,0.0,17.035763888888887,24.4,11.3
2025-07-02,0.0,17.045833333333334,24.2,12.2
2025-07-03,0.0,17.541319444444444,24.0,11.1
2025-07-04,0.0,17.41388888888889,24.4,11.8
2025-07-05,1.326,16.514236111111114,21.2,13.5
2025-07-06,0.0,17.370486111111113,23.6,14.5
2025-07-07,0.323,15.630208333333334,22.5,9.7
2025-07-08,0.017,16.471875,20.3,13.5
2025-07-09,0.0,15.800347222222221,20.6,9.4
2025-07-10,0.0,17.37986111111111,23.0,10.1
2025-07-11,0.0,17.348958333333332,23.2,12.2
2025-07-12,0.0,17.900694444444444,24.2,12.3
2025-07-13,0.0,16.70798611111111,23.0,11.0
2025-07-14,0.0,17.06527777777778,24.4,9.8
2025-07-15,0.0,16.18819444444445,23.7,9.3
2025-07-16,0.0,16.59305555555555,23.0,10.6
2025-07-17,0.0,16.71944444444445,25.5,10.0
2025-07-18,0.0,16.775347222222223,22.9,12.6
2025-07-19,0.0,16.154861111111114,24.2,8.5
2025-07-20,0.017,14.585763888888891,22.7,7.9
2025-07-21,0.136,15.19340277777778,26.0,7.8
2025-07-22,0.0,15.190972222222221,18.7,8.6
2025-07-23,0.0,15.26597222222222,19.2,7.8
2025-07-24,0.068,15.390625,24.6,7.8
2025-07-25,0.051000000000000004,16.060069444444444,24.8,7.9
2025-07-26,0.10200000000000001,15.737152777777778,25.5,6.6
2025-07-27,0.10200000000000001,14.75590277777778,25.0,5.2
2025-07-28,0.051000000000000004,15.65798611111111,24.7,7.5
2025-07-29,0.0,15.807986111111111,21.4,8.3
2025-07-30,0.068,15.393749999999999,24.3,7.6
2025-07-31,0.136,16.375,25.3,6.6
2025-08-01,0.0,16.01076388888889,20.3,12.6
2025-08-02,0.0,16.46597222222222,21.6,13.8
2025-08-03,0.0,15.427083333333334,22.4,7.7
2025-08-04,0.034,14.84375,23.4,7.3
2025-08-05,0.034,15.589583333333334,23.7,7.2
2025-08-06,0.034,16.53298611111111,25.9,6.3
2025-08-07,0.0,18.176388888888887,25.9,13.6
2025-08-08,0.0,17.2875,24.6,12.4
2025-08-09,0.0,16.337847222222223,19.8,11.1
2025-08-10,0.0,16.672569444444445,25.0,8.5
2025-08-11,0.0,15.915972222222223,21.6,11.2
2025-08-12,0.0,15.973263888888889,21.6,9.0
2025-08-13,,,,
