source	id	datetime	irri[mm]	prec[mm]	throughfall[mm]	evapot[mm]	potential_transpiration[mm]	transp[mm]	evacep[mm]	evasoil[mm]	evasurfacewater[mm]	runoff[mm]	percol[mm]	infiltration[mm]	groundwateraccess[mm]	groundwaterloss[mm]	capillaryrise[mm]	snow_height[mm]	snow[mmh2oeq]	surfacewater[mm]	soil_water[mm]	root_soil_water[mm]	leafwater[mm]	soilwater_floor[%]	soilwater_5cm[%]	soilwater_10cm[%]	soilwater_15cm[%]	soilwater_20cm[%]	soilwater_30cm[%]	soilwater_40cm[%]	soilwater_50cm[%]	soilwater_60cm[%]	soilwater_80cm[%]	soilwater_100cm[%]	soilwater_120cm[%]	capillary_pressure_5cm[hPa]	capillary_pressure_10cm[hPa]	capillary_pressure_15cm[hPa]	capillary_pressure_20cm[hPa]	capillary_pressure_30cm[hPa]	capillary_pressure_50cm[hPa]	capillary_pressure_100cm[hPa]	groundwaterdepth[m]	irrigationreservoir[m]	plant_waterdeficit[m]
setup	0	2023-06-07 23:00:00	0	5.32998	0.463746	2.82506	0.910927	0.984103	0.12945	0.556171	0	0	0.806175	0.463746	0	0	0	0	0	0	1201.29	362.195	0	31.9208	30.3523	30.3335	28.7693	28.6566	28.4249	35.6793	35.6105	35.5662	35.5513	43.3108	43.2758	0.0967933	0.0968824	0.108506	0.109224	0.110715	0.0761723	0.0426222	99	0	0
setup	0	2023-06-08 23:00:00	0	0.593196	0	2.8373	0.797057	0.910927	0	0.618386	0	0	0	0	0	0	0	0	0	0	1199.76	360.652	0	31.1775	29.6932	29.7502	28.3638	28.36	28.3449	35.5925	35.5666	35.5462	35.5452	43.297	43.2785	0.0999704	0.0996919	0.111112	0.111137	0.111236	0.0763728	0.0426921	99	0	0
setup	0	2023-06-09 23:00:00	0	0	0	2.84908	0.687518	0.797057	0	0.647589	0	0	0	0	0	0	0	0	0	0	1198.31	359.2	0	30.5394	29.0801	29.222	28.0785	28.1198	28.2074	35.5408	35.5333	35.5265	35.5399	43.2898	43.2765	0.103012	0.1023	0.112988	0.112714	0.112136	0.0765253	0.0427287	99	0	0
setup	0	2023-06-10 23:00:00	0	0	1.96471	2.8604	0.583825	0.680766	0.097289	0.649458	0	0	0	1.96471	0	0	0	0	0	0	1198.95	359.82	0	34.1949	28.8071	28.7619	27.8227	27.9068	28.0886	35.5082	35.5105	35.5105	35.5365	43.2851	43.2745	0.104395	0.104626	0.1147	0.114134	0.112921	0.0766296	0.0427528	99	0	0
setup	0	2023-06-11 23:00:00	0	2.062	0	2.87126	0.486526	0.583825	0	0.720508	0	0	0	0	0	0	0	0	0	0	1197.65	358.511	0	31.8778	28.8721	28.7862	27.5728	27.6989	27.9746	35.4806	35.4926	35.4964	35.5325	43.2809	43.2722	0.104064	0.104502	0.116403	0.11554	0.11368	0.0767116	0.0427739	99	0	0
setup	0	2023-06-12 23:00:00	0	0	4.23264	2.88165	0.397493	0.486526	0.0770449	0.718351	0.0227518	0	0	4.20989	0	0	0	0	0	0	1200.65	361.494	0	37.8289	29.7846	29.3045	27.518	27.5231	27.8852	35.4606	35.4806	35.4874	35.5318	43.2785	43.2713	0.0995242	0.101888	0.116781	0.116745	0.114279	0.0767668	0.0427863	99	0	0
setup	0	2023-06-13 23:00:00	0	4.30968	0	2.89157	0.317266	0.397493	0	0.804572	0	0	0	0	0	0	0	0	0	0	1199.45	360.289	0	33.2526	30.0865	29.7617	27.9606	27.7611	27.7945	35.4422	35.4687	35.478	35.5292	43.2757	43.2698	0.0980633	0.0996355	0.113774	0.115118	0.114891	0.0768214	0.0428005	99	0	0
setup	0	2023-06-14 23:00:00	0	0	0	2.90101	0.246388	0.317266	0	0.825436	0	0	0	0	0	0	0	0	0	0	1198.31	359.144	0	31.9238	29.5486	29.454	27.8859	27.7907	27.7124	35.4275	35.4591	35.4705	35.527	43.2734	43.2685	0.10068	0.101147	0.114275	0.114917	0.115449	0.0768653	0.0428122	99	0	0
setup	0	2023-06-15 23:00:00	0	0	4.98143	2.90998	0.185767	0.246388	0.0992858	0.785452	0.0924111	0	0.403071	4.88902	0	0	0	0	0	0	1201.76	362.575	0	31.4502	30.1176	30.758	30.184	28.6675	28.9316	35.4608	35.4549	35.4677	35.5271	43.3046	43.2688	0.0979139	0.0948818	0.0999034	0.109154	0.107482	0.0768845	0.0426535	99	0	0
setup	0	2023-06-16 23:00:00	0	5.08071	3.25509	2.91848	0.13524	0.185767	0.0415265	0.843058	0.0723364	0	0.806081	3.18275	0	0	0	0	0	0	1203.11	363.859	0	37.8785	29.963	29.9037	28.4086	28.6662	28.6087	35.4122	35.4514	35.4651	35.5255	43.3197	43.2822	0.0986586	0.0989455	0.110821	0.109162	0.10953	0.0769005	0.0425768	99	0	0
