source	id	datetime	species	day_emerg	temp_cum	dvs_flush	dvs_mort	dN_don_upt[kgNm-2]	dN_nh4_upt[kgNm-2]	dN_no3_upt[kgNm-2]	dN_nh3_upt[kgNm-2]	dN_nox_upt[kgNm-2]	dN_n2_fix[kgNm-2]	dC_fol_grow[kgCm-2]	dC_fru_grow[kgCm-2]	dC_frt_grow[kgCm-2]	dC_lst_grow[kgCm-2]	dC_fac_grow[kgCm-2]	dC_fol_resp[kgCm-2]	dC_fru_resp[kgCm-2]	dC_frt_resp[kgCm-2]	dC_lst_resp[kgCm-2]	dC_maintenance_resp[kgCm-2]	dC_transport_resp[kgCm-2]	dC_growth_resp[kgCm-2]	dC_co2_upt[kgCm-2]	f_fac	DW_fol[kgDWm-2]	DW_fru[kgDWm-2]	DW_frt[kgDWm-2]	DW_lst[kgDWm-2]	DW_dst[kgDWm-2]	DW_below[kgDWm-2]	DW_above[kgDWm-2]	lai	specific_leaf_area[m2kg-1]	N_ret[kgNm-2]	NC_fol[gNgDW-1]	NC_fru[gNgDW-1]	NC_frt[gNgDW-1]	NC_lst[gNgDW-1]	NC_dst[gNgDW-1]	N_total[kgNm-2]	dDW_fol_sen[kgDWm-2]	dDW_fru_sen[kgDWm-2]	dDW_frt_sen[kgDWm-2]	dDW_lst_sen_below[kgDWm-2]	dDW_dst_sen_above[kgDWm-2]	dC_exsudates[kgCm-2]	N_lit_fol[kgNm-2]	N_lit_fru[kgNm-2]	N_lit_frt[kgNm-2]	N_lit_ldst_below[kgNm-2]	N_lit_ldst_above[kgNm-2]	drought_rel	conduct_rel	vc_act_25[umol_m-2_s-1]	iso_act[nmol_m-2_s-1]	mono_act[nmol_m-2_s-1]	iso_emis[umol_m-2]	mono_emis[umol_m-2]	mono_storage_emis[umol_m-2]	ovoc_emis[umol_m-2]	dN_nh4_throughf[kgN_L-1]	dN_no3_throughf[kgN_L-1]
setup	0	2010-01-16 23:00:00	ANGA	284	2624.82	1	0	0	6.24184e-08	2.22564e-05	0	0	4.65179e-06	0	0.000726081	0.00117924	0	0.000591757	0.000329024	0.00124553	0.000529074	0	0.00210363	0.000154153	0.000746828	0.00581675	0.367287	0.121562	0.257462	0.101558	0	0	0.359019	0.121562	1.28855	10.6	8.70755e-07	0.0152344	0.0126595	0.0140145	0	0	0.00653453	0	0	0.00012843	0	0	0.00039308	0	0	9.81915e-07	0	0	0.762279	0.301178	23.9	0	0	0	0	0	0	6.81313e-07	6.81295e-07
setup	0	2010-01-17 23:00:00	ANGA	284	2645.2	1	0	0	6.03244e-08	2.20969e-05	0	0	4.63955e-06	0	0.000654222	0.00115599	0	0.000598049	0.000330964	0.00126485	0.000533253	0	0.00212906	0.000167064	0.000734432	0.00575328	0.370081	0.121898	0.259628	0.104275	0	0	0.363903	0.121898	1.29212	10.6	8.69623e-07	0.0151924	0.0126611	0.0136315	0	0	0.00656052	0	0	0.000132025	0	0	0.000385331	0	0	9.80639e-07	0	0	0.729009	0.287774	23.9	0	0	0	0	0	0	6.81298e-07	6.81287e-07
setup	0	2010-01-18 23:00:00	ANGA	284	2665.6	1	0	0	4.94058e-08	1.87503e-05	0	0	3.91765e-06	0	0.000506941	0.0010606	0	0.000562188	0.000327513	0.00128067	0.000536132	0	0.00214432	0.000155336	0.000650956	0.00539053	0.372573	0.122211	0.261422	0.106765	0	0	0.368187	0.122211	1.29544	10.6	8.68492e-07	0.0151535	0.01268	0.0132963	0	0	0.00658634	0	0	0.000135558	0	0	0.000353532	0	0	9.79364e-07	0	0	0.69937	0.255902	23.9	0	0	0	0	0	0	6.81438e-07	6.81352e-07
setup	0	2010-01-19 23:00:00	ANGA	284	2686.14	1	0	0	4.45389e-08	1.76612e-05	0	0	3.7037e-06	0	0.000482339	0.00106761	0	0.000596044	0.000331943	0.00129734	0.000538634	0	0.00216791	0.000147002	0.000634495	0.00540682	0.375102	0.122541	0.2632	0.109287	0	0	0.372487	0.122541	1.29894	10.6	8.67363e-07	0.0151126	0.012684	0.0129726	0	0	0.00660808	0	0	0.000138794	0	0	0.000355871	0	0	9.78091e-07	0	0	0.668871	0.263145	23.9	0	0	0	0	0	0	6.81329e-07	6.81302e-07
setup	0	2010-01-20 23:00:00	ANGA	284	2707.12	1	0	0	4.5839e-08	1.87779e-05	0	0	4.04857e-06	0	0.000517246	0.00113261	0	0.000664432	0.000338963	0.00132632	0.000544173	0	0.00220946	0.000151675	0.000668576	0.00565142	0.377828	0.122907	0.265134	0.111988	0	0	0.377122	0.122907	1.30281	10.6	8.66236e-07	0.0150677	0.0126755	0.0126433	0	0	0.00662851	0	0	0.000142073	0	0	0.000377537	0	0	9.76819e-07	0	0	0.639336	0.27492	23.9	0	0	0	0	0	0	6.81364e-07	6.81318e-07
setup	0	2010-01-21 23:00:00	ANGA	284	2728.18	1	0	0	4.54667e-08	1.89495e-05	0	0	4.0652e-06	0	0.000487655	0.00114736	0	0.0007017	0.000337269	0.0013414	0.000546894	0	0.00222557	0.000155805	0.000670849	0.0057221	0.380592	0.12329	0.267045	0.114741	0	0	0.381786	0.12329	1.30688	10.6	8.6511e-07	0.0150208	0.0126737	0.0123239	0	0	0.00665041	0	0	0.000145584	0	0	0.000382452	0	0	9.75549e-07	0	0	0.60922	0.265661	23.9	0	0	0	0	0	0	6.8129e-07	6.81284e-07
setup	0	2010-01-22 23:00:00	ANGA	284	2749.45	1	0	0	4.2037e-08	1.69586e-05	0	0	3.65554e-06	0	0.000383504	0.00107931	0	0.000688093	0.00033908	0.00136259	0.000551088	0	0.00225275	0.000149133	0.000615088	0.00546869	0.383177	0.123663	0.268705	0.117338	0	0	0.386043	0.123663	1.31083	10.6	8.63985e-07	0.0149755	0.0126844	0.0120355	0	0	0.0066725	0	0	0.000149163	0	0	0.00035977	0	0	9.74281e-07	0	0	0.580475	0.249909	23.9	0	0	0	0	0	0	6.81306e-07	6.81292e-07
setup	0	2010-01-23 23:00:00	ANGA	284	2770.77	1	0	0	4.99314e-08	1.69904e-05	0	0	3.63875e-06	0	0.000393574	0.0011214	0	0.000752845	0.000343223	0.00137517	0.000552774	0	0.00227117	0.000147169	0.000624914	0.00564138	0.385912	0.124069	0.270462	0.120062	0	0	0.390524	0.124069	1.31514	10.6	8.62862e-07	0.0149265	0.0126816	0.011747	0	0	0.00669218	0	0	0.000152539	0	0	0.000373799	0	0	9.73015e-07	0	0	0.554093	0.26238	23.9	0	0	0	0	0	0	6.81388e-07	6.81329e-07
setup	0	2010-01-24 23:00:00	ANGA	284	2792.09	1	0	0	6.96025e-08	1.79401e-05	0	0	3.79908e-06	0	0.000400283	0.00115959	0	0.000817119	0.000343632	0.00138652	0.000553491	0	0.00228364	0.00015155	0.000644557	0.0057989	0.388784	0.124507	0.272306	0.122907	0	0	0.395213	0.124507	1.31978	10.6	8.6174e-07	0.014874	0.0126748	0.0114603	0	0	0.00671189	0	0	0.000156081	0	0	0.000386529	0	0	9.7175e-07	0	0	0.527905	0.270699	23.9	0	0	0	0	0	0	6.81329e-07	6.81302e-07
setup	0	2010-01-25 23:00:00	ANGA	284	2812.93	1	0	0	8.25034e-08	1.6593e-05	0	0	3.33757e-06	0	0.0003036	0.00109388	0	0.000805725	0.000335183	0.00137883	0.000549402	0	0.00226342	0.000146615	0.00059467	0.00556012	0.391496	0.124936	0.273919	0.125601	0	0	0.39952	0.124936	1.32432	10.6	8.6062e-07	0.014823	0.0126829	0.0111998	0	0	0.00673272	0	0	0.000159779	0	0	0.000364627	0	0	9.70486e-07	0	0	0.502791	0.248618	23.9	0	0	0	0	0	0	6.81298e-07	6.81287e-07
setup	0	2010-01-26 23:00:00	ANGA	284	2833.98	1	0	0	8.61482e-08	1.44219e-05	0	0	2.90217e-06	0	0.000219482	0.00102129	0	0.000791282	0.00033408	0.00139937	0.000551125	0	0.00228458	0.000135388	0.000535132	0.00527963	0.394051	0.125355	0.275325	0.128129	0	0	0.403453	0.125355	1.32876	10.6	8.59501e-07	0.0147734	0.012694	0.0109646	0	0	0.00675177	0	0	0.000163282	0	0	0.00034043	0	0	9.69225e-07	0	0	0.477484	0.226286	23.9	0	0	0	0	0	0	6.81279e-07	6.81279e-07
setup	0	2010-01-27 23:00:00	ANGA	284	2854.82	1	0.00311732	0	2.46468e-07	3.49779e-05	0	0	6.80786e-06	0	0.000128302	0.000951337	0	0.000770536	0.000331039	0.00139709	0.000553383	0	0.00228151	0.000144499	0.000473356	0.00502335	0.396443	0.125761	0.276501	0.130491	0	0	0.406992	0.125761	1.33307	10.6	8.58384e-07	0.0147257	0.0126738	0.0108204	0	0	0.00676821	0	0	0.000166567	0	0	0.000317112	0	0	9.67965e-07	0	0	0.453778	0.209531	23.8998	0	0	0	0	0	0	6.81281e-07	6.8128e-07
setup	0	2010-01-28 23:00:00	ANGA	284	2876.35	1	0.00367178	0	3.24261e-07	3.75862e-05	0	0	7.58431e-06	0	0.000201417	0.00103311	0	0.000884772	0.000344589	0.00143451	0.000570128	0	0.00234923	0.000186248	0.000517213	0.00538415	0.399135	0.126155	0.277969	0.133099	0	0	0.411068	0.126155	1.33724	10.6	1.34682e-06	0.0146716	0.012672	0.0107845	0	0	0.00680872	6.9947e-05	0	0.000169638	0	0	0.00034437	5.45912e-07	0	9.72844e-07	0	0	0.430647	0.231099	23.8997	0	0	0	0	0	0	6.81279e-07	6.81279e-07
setup	0	2010-01-29 23:00:00	ANGA	284	2898.01	1	0.00431468	0	4.88507e-07	4.50383e-05	0	0	9.00222e-06	0	0.000310972	0.00118528	0	0.00107166	0.000353046	0.00144778	0.00058438	0	0.0023852	0.000210287	0.000613539	0.00609527	0.402342	0.126633	0.279893	0.13615	0	0	0.416042	0.126633	1.34231	10.6	1.43836e-06	0.0146068	0.0126489	0.0107423	0	0	0.0068526	8.14039e-05	0	0.000173028	0	0	0.000395092	6.32991e-07	0	9.88989e-07	0	0	0.408146	0.28765	23.8996	0	0	0	0	0	0	6.81284e-07	6.81281e-07
setup	0	2010-01-30 23:00:00	ANGA	284	2919.42	1	0.00505822	0	4.8076e-07	3.50825e-05	0	0	6.72759e-06	0	0	0.000872555	0	0.000823897	0.000344333	0.00145384	0.000598654	0	0.00239683	0.000191531	0.000422549	0.00493873	0.404644	0.126966	0.280837	0.138371	0	0	0.419208	0.126966	1.34584	10.6	1.54282e-06	0.0145576	0.0126919	0.0107877	0	0	0.00690539	9.45643e-05	0	0.000176995	0	0	0.000290852	7.32078e-07	0	1.0077e-06	0	0	0.386519	0.216036	23.8994	0	0	0	0	0	0	6.81279e-07	6.81279e-07
setup	0	2010-01-31 23:00:00	ANGA	284	2940.78	1	0.00591593	0	5.25523e-07	3.32199e-05	0	0	6.24596e-06	0	5.97381e-05	0.000936264	0	0.000955804	0.000346374	0.0014594	0.00060842	0	0.0024142	0.000170614	0.000428951	0.0052559	0.407275	0.12735	0.282062	0.14081	0	0	0.422872	0.12735	1.34991	10.6	1.66094e-06	0.0145012	0.0126941	0.0107845	0	0	0.0069458	0.000109454	0	0.000179882	0	0	0.000312088	8.44499e-07	0	1.02847e-06	0	0	0.376357	0.231024	23.8992	0	0	0	0	0	0	6.81769e-07	6.81504e-07
setup	0	2010-02-01 23:00:00	ANGA	284	2962.68	1	0.00690282	0	6.78246e-07	3.88452e-05	0	0	7.47205e-06	0	0.000137294	0.00102772	0	0.00111113	0.000354927	0.00148843	0.000624771	0	0.00246813	0.000181751	0.000492367	0.00567198	0.410293	0.127795	0.283633	0.143542	0	0	0.427175	0.127795	1.35463	10.6	1.78952e-06	0.0144363	0.0126753	0.0107546	0	0	0.00698378	0.000126427	0	0.000183053	0	0	0.000342573	9.71673e-07	0	1.04629e-06	0	0	0.372551	0.246047	23.8989	0	0	0	0	0	0	6.82168e-07	6.81687e-07
setup	0	2010-02-02 23:00:00	ANGA	284	2985.06	1	0.00803538	0	7.18991e-07	3.33391e-05	0	0	6.44893e-06	0	0	0.000783385	0	0.000762801	0.000353713	0.00151879	0.000646193	0	0.0025187	0.000170644	0.000375319	0.00477183	0.412311	0.12804	0.284499	0.145535	0	0	0.430034	0.12804	1.35722	10.6	1.9321e-06	0.0143923	0.0127045	0.0107973	0	0	0.00702859	0.000145742	0	0.000186605	0	0	0.000261128	1.11511e-06	0	1.06364e-06	0	0	0.351256	0.191228	23.8985	0	0	0	0	0	0	6.81285e-07	6.81282e-07
setup	0	2010-02-03 23:00:00	ANGA	284	3007.27	1	0.00933176	0	6.65051e-07	2.68773e-05	0	0	5.03007e-06	0	0	0.000766841	0	0.000788097	0.000355981	0.00152084	0.000658115	0	0.00253493	0.000148063	0.000342656	0.00480649	0.414356	0.128274	0.285392	0.147507	0	0	0.432899	0.128274	1.3597	10.6	2.09202e-06	0.0143472	0.0127185	0.0108239	0	0	0.00706674	0.000167332	0	0.000189196	0	0	0.000255614	1.2764e-06	0	1.08268e-06	0	0	0.334505	0.190111	23.8979	0	0	0	0	0	0	6.81488e-07	6.81375e-07
setup	0	2010-02-04 23:00:00	ANGA	284	3029.43	1	0.0108118	0	6.06364e-07	2.67281e-05	0	0	4.97448e-06	0	0	0.000742755	0	0.000809167	0.000358619	0.00152514	0.000667448	0	0.00255121	0.000135286	0.00033279	0.00477761	0.416414	0.128493	0.286306	0.149438	0	0	0.435745	0.128493	1.36203	10.6	2.26777e-06	0.0143014	0.0127199	0.0108228	0	0	0.00709676	0.000191638	0	0.000191759	0	0	0.000247585	1.45722e-06	0	1.10005e-06	0	0	0.369109	0.190625	23.8972	0	0	0	0	0	0	6.86322e-07	6.83591e-07
setup	0	2010-02-05 23:00:00	ANGA	284	3049.66	1	0.0124971	0	7.09653e-07	2.89059e-05	0	0	4.59343e-06	0	0	0.00081152	0	0.00105673	0.000350299	0.00144793	0.000653184	0	0.00245141	0.000137177	0.000353035	0.00515167	0.419032	0.128809	0.287498	0.151669	0	0	0.439167	0.128809	1.36538	10.6	2.45967e-06	0.014242	0.0127072	0.0108031	0	0	0.00712629	0.000218916	0	0.00019427	0	0	0.000270507	1.65932e-06	0	1.11435e-06	0	0	0.354136	0.276304	23.8963	0	0	0	0	0	0	6.81666e-07	6.81456e-07
setup	0	2010-02-06 23:00:00	ANGA	284	3070.5	1	0.0144111	0	7.16902e-07	2.87614e-05	0	0	4.73993e-06	0	0	0.00060321	0	0.000657775	0.000349354	0.00148399	0.000664791	0	0.00249814	0.000129113	0.000291239	0.00428491	0.420648	0.128891	0.288238	0.153203	0	0	0.441441	0.128891	1.36625	10.6	2.67229e-06	0.0142053	0.0127225	0.0108317	0	0	0.00715749	0.000249662	0	0.00019717	0	0	0.00020107	1.88451e-06	0	1.12892e-06	0	0	0.364894	0.205007	23.895	0	0	0	0	0	0	6.8379e-07	6.8243e-07
setup	0	2010-02-07 23:00:00	ANGA	284	3091.16	1	0.0165792	0	5.70144e-07	2.50385e-05	0	0	4.07891e-06	0	0	0.000773244	0	0.00116299	0.000344869	0.00148223	0.000670029	0	0.00249713	0.00013228	0.000324771	0.00513187	0.423426	0.129192	0.289544	0.155416	0	0	0.44496	0.129192	1.36943	10.6	2.90691e-06	0.0141411	0.0127078	0.0108228	0	0	0.00718843	0.000283529	0	0.000199164	0	0	0.000257748	2.13464e-06	0	1.14336e-06	0	0	0.390306	0.238501	23.8934	0	0	0	0	0	0	6.86063e-07	6.83473e-07
setup	0	2010-02-08 23:00:00	ANGA	284	3112.34	1	0.0190285	0	9.56222e-07	3.9004e-05	0	0	6.45446e-06	0	7.24752e-05	0.000956567	0	0.00164975	0.000345989	0.00151155	0.000682959	0	0.00254049	0.000154557	0.00042893	0.00604326	0.427306	0.129695	0.291554	0.158332	0	0	0.449886	0.129695	1.37476	10.6	3.16632e-06	0.0140512	0.012659	0.0107458	0	0	0.00721454	0.000321771	0	0.000202041	0	0	0.000318856	2.4116e-06	0	1.15892e-06	0	0	0.372431	0.279649	23.8913	0	0	0	0	0	0	6.81914e-07	6.8157e-07
setup	0	2010-02-09 23:00:00	ANGA	284	3132.83	1	0.0217883	0	1.31901e-06	4.42928e-05	0	0	6.77443e-06	0	0	0.000869964	0	0.00157677	0.000335106	0.00149121	0.000688193	0	0.00251451	0.000176768	0.000396273	0.00578709	0.430909	0.130114	0.293317	0.161017	0	0	0.454334	0.130114	1.37921	10.6	3.44924e-06	0.0139665	0.012651	0.0107385	0	0	0.00725707	0.000364879	0	0.000205832	0	0	0.000289988	2.7173e-06	0	1.17227e-06	0	0	0.348163	0.250658	23.8887	0	0	0	0	0	0	6.81353e-07	6.81313e-07
setup	0	2010-02-10 23:00:00	ANGA	284	3153.63	1	0.0248897	0	1.31346e-06	3.53843e-05	0	0	5.38531e-06	0	0	0.000515166	0	0.000716552	0.000329993	0.00151934	0.000706309	0	0.00255564	0.000152914	0.000268385	0.00429335	0.432516	0.130056	0.294116	0.162391	0	0	0.456507	0.130056	1.37859	10.6	3.76439e-06	0.0139284	0.0127014	0.010826	0	0	0.00730521	0.000412526	0	0.000209322	0	0	0.000171722	3.05362e-06	0	1.19134e-06	0	0	0.326038	0.156614	23.8852	0	0	0	0	0	0	6.8131e-07	6.81293e-07
setup	0	2010-02-11 23:00:00	ANGA	284	3175.4	1	0.0283657	0	7.83267e-07	1.8209e-05	0	0	2.89955e-06	0	0	0.000446393	0	0.000650555	0.00034676	0.0015716	0.000732354	0	0.00265071	0.000113517	0.000206038	0.00411928	0.433947	0.129913	0.294841	0.163572	0	0	0.458413	0.129913	1.37708	10.6	4.10914e-06	0.0138941	0.0127368	0.0108961	0	0	0.00734266	0.000463612	0	0.000211108	0	0	0.000148798	3.42242e-06	0	1.21129e-06	0	0	0.308211	0.147999	23.8808	0	0	0	0	0	0	6.81401e-07	6.81335e-07
setup	0	2010-02-12 23:00:00	ANGA	284	3197.06	1	0.0322511	0	7.19411e-07	1.83262e-05	0	0	2.85559e-06	0	0	0.000521861	0	0.0010159	0.000351597	0.00157242	0.000741014	0	0.00266503	8.87568e-05	0.000223553	0.00467309	0.436157	0.129892	0.295972	0.165147	0	0	0.461119	0.129892	1.37685	10.6	4.48141e-06	0.0138407	0.0127225	0.0108764	0	0	0.0073595	0.000519496	0	0.000212644	0	0	0.000173954	3.82549e-06	0	1.22801e-06	0	0	0.315545	0.180076	23.8751	0	0	0	0	0	0	6.82951e-07	6.82045e-07
setup	0	2010-02-13 23:00:00	ANGA	284	3218.32	1	0.0365824	0	6.64224e-07	2.0536e-05	0	0	3.17412e-06	0	0	0.000321235	0	0.000535987	0.000344644	0.00156146	0.000743958	0	0.00265006	7.88313e-05	0.000165063	0.00382724	0.437351	0.129572	0.296568	0.165979	0	0	0.462547	0.129572	1.37347	10.6	4.87925e-06	0.0138128	0.0127373	0.0108969	0	0	0.0073759	0.00058135	0	0.000214691	0	0	0.000107078	4.26455e-06	0	1.23759e-06	0	0	0.366581	0.145495	23.868	0	0	0	0	0	0	6.91139e-07	6.858e-07
setup	0	2010-02-14 23:00:00	ANGA	284	3239.94	1	0.0413978	0	4.98985e-07	1.75716e-05	0	0	2.80696e-06	0	0	0.00061231	0	0.00179452	0.000352817	0.00158284	0.00075257	0	0.00268822	9.55292e-05	0.000239796	0.00557633	0.441164	0.129797	0.298566	0.168242	0	0	0.466808	0.129797	1.37585	10.6	5.3095e-06	0.0137199	0.0126886	0.0108481	0	0	0.00739429	0.00064763	0	0.000215773	0	0	0.000204103	4.74115e-06	0	1.24616e-06	0	0	0.385348	0.26149	23.859	0	0	0	0	0	0	6.85895e-07	6.83395e-07
setup	0	2010-02-15 23:00:00	ANGA	284	3262.14	1	0.0467368	0	1.2069e-06	4.05375e-05	0	0	6.54524e-06	0	0	0.000669093	0	0.00226748	0.000354561	0.00161524	0.000767501	0	0.00273731	0.000119622	0.000291066	0.00620468	0.445894	0.130171	0.301087	0.170931	0	0	0.472018	0.130171	1.37981	10.6	5.77675e-06	0.0136044	0.0126215	0.0107505	0	0	0.00740865	0.000722915	0	0.000218714	0	0	0.000223031	5.25672e-06	0	1.25749e-06	0	0	0.361192	0.277521	23.8478	0	0	0	0	0	0	6.81884e-07	6.81556e-07
setup	0	2010-02-16 23:00:00	ANGA	284	3284.49	1	0.0526402	0	1.54172e-06	4.2272e-05	0	0	6.66492e-06	0	0	0.000358328	0	0.0016119	0.00035216	0.00163678	0.000786988	0	0.00277593	0.000138262	0.000193786	0.00507016	0.449342	0.130139	0.302878	0.172522	0	0	0.4754	0.130139	1.37947	10.6	6.27719e-06	0.0135234	0.0126389	0.0107921	0	0	0.00744986	0.000806128	0	0.00022221	0	0	0.000119443	5.81244e-06	0	1.2661e-06	0	0	0.333487	0.208416	23.8338	0	0	0	0	0	0	6.81497e-07	6.81379e-07
setup	0	2010-02-17 23:00:00	ANGA	284	3306.89	1	0.0591498	0	1.12245e-06	2.71332e-05	0	0	4.34705e-06	0	0	0.000216732	0	0.00188964	0.000357279	0.00165428	0.000802259	0	0.00281382	0.000113207	0.000112058	0.00515161	0.453609	0.130147	0.304979	0.173975	0	0	0.478954	0.130147	1.37956	10.6	6.82131e-06	0.0134297	0.0126538	0.0108388	0	0	0.00749265	0.000894225	0	0.000224278	0	0	7.22441e-05	6.40929e-06	0	1.28283e-06	0	0	0.357939	0.213669	23.8164	0	0	0	0	0	0	6.86543e-07	6.83692e-07
setup	0	2010-02-18 23:00:00	ANGA	284	3328.1	1	0.066308	0	9.45867e-07	3.05323e-05	0	0	4.68743e-06	0	0	0.00014547	0	0.00281875	0.000346421	0.00161573	0.000794718	0	0.00275687	8.23016e-05	7.25715e-05	0.00596867	0.459838	0.130495	0.308115	0.175862	0	0	0.483977	0.130495	1.38325	10.6	7.40219e-06	0.0132919	0.012601	0.0108029	0	0	0.0075169	0.000990193	0	0.000226168	0	0	4.84902e-05	7.04792e-06	0	1.29923e-06	0	0	0.424248	0.28297	23.7949	0	0	0	0	0	0	6.98835e-07	6.89328e-07
setup	0	2010-02-19 23:00:00	ANGA	284	3349.12	1	0.0741577	0	1.16074e-06	4.36642e-05	0	0	6.97763e-06	0	0	0	0	0.00337456	0.000341545	0.00162302	0.000796053	0	0.00276062	8.79729e-05	1.61634e-05	0.00617861	0.467346	0.130991	0.311875	0.177779	0	0	0.489655	0.130991	1.3885	10.6	8.01451e-06	0.0131303	0.0125395	0.0107622	0	0	0.00754403	0.00109709	0	0.00022862	0	0	0	7.72866e-06	0	1.30898e-06	0	0	0.495497	0.323137	23.7686	0	0	0	0	0	0	7.06247e-07	6.92727e-07
setup	0	2010-02-20 23:00:00	ANGA	284	3369.2	1	0.0827414	0	1.32781e-06	5.32282e-05	0	0	8.47466e-06	0	0	0	0	0.00251158	0.000334889	0.00159621	0.000788696	0	0.00271979	0.000113634	0	0.00532561	0.473186	0.130954	0.31468	0.179147	0	0	0.493827	0.130954	1.38812	10.6	8.66374e-06	0.0130122	0.0125542	0.0107817	0	0	0.00758606	0.00121446	0	0.000231113	0	0	0	8.45148e-06	0	1.31827e-06	0	0	0.58265	0.315312	23.7364	0	0	0	0	0	0	7.1796e-07	6.98097e-07
setup	0	2010-02-21 23:00:00	ANGA	284	3389.51	1	0.0921016	0	9.97746e-07	3.70686e-05	0	0	6.01082e-06	0	0	0	0	0.00244063	0.000334026	0.00163176	0.000797784	0	0.00276357	0.000116909	0	0.00523931	0.478912	0.130755	0.317412	0.180469	0	0	0.497881	0.130755	1.386	10.6	9.35274e-06	0.0128991	0.0125976	0.0108235	0	0	0.00763855	0.00133632	0	0.000232891	0	0	0	9.2159e-06	0	1.33081e-06	0	0	0.565317	0.29583	23.6973	0	0	0	0	0	0	6.86235e-07	6.83551e-07
setup	0	2010-02-22 23:00:00	ANGA	284	3409.77	1	0.102279	0	9.51961e-07	3.54113e-05	0	0	5.57795e-06	0	0	0	0	0.00218736	0.000329765	0.00164795	0.000804366	0	0.00278208	8.83885e-05	0	0.00503359	0.48421	0.1303	0.319866	0.18163	0	0	0.501496	0.1303	1.38118	10.6	1.008e-05	0.012799	0.0126141	0.0108392	0	0	0.00767126	0.0014658	0	0.00023461	0	0	0	1.0021e-05	0	1.34583e-06	0	0	0.521824	0.28574	23.65	0	0	0	0	0	0	6.81869e-07	6.81549e-07
setup	0	2010-02-23 23:00:00	ANGA	284	3431.37	1	0.113315	0	1.09264e-06	3.91048e-05	0	0	6.59832e-06	0.000132743	0.000132743	0.000134402	0	0.00221636	0.000330757	0.00173277	0.00083224	0	0.00289577	0.000101515	0.000133296	0.00564528	0.488929	0.130009	0.322654	0.183108	0	0	0.505763	0.130009	1.3781	10.6	1.08381e-05	0.0126701	0.0126108	0.0108395	0	0	0.00770098	0.00160173	0	0.000236119	0	0	4.48006e-05	1.08653e-05	0	1.35645e-06	0	0	0.485981	0.260365	23.5214	0	0	0	0	0	0	6.81811e-07	6.81523e-07
setup	0	2010-02-24 23:00:00	ANGA	284	3452.99	1	0.125245	0	2.07144e-06	6.04205e-05	0	0	1.06389e-05	0.000359651	0.000359651	0.000364146	0	0.00155992	0.000325	0.00174882	0.000845992	0	0.00291981	0.000149082	0.000376083	0.00612987	0.491706	0.129768	0.325213	0.184678	0	0	0.509891	0.129768	1.37554	10.6	1.16297e-05	0.0125376	0.0126184	0.0108514	0	0	0.00773466	0.00174931	0	0.000238041	0	0	0.000121382	1.17469e-05	0	1.36753e-06	0	0	0.448326	0.276569	23.0626	0	0	0	0	0	0	6.81462e-07	6.81363e-07
setup	0	2010-02-25 23:00:00	ANGA	284	3474.81	1	0.138106	0	2.06244e-06	4.95307e-05	0	0	7.97185e-06	0.000304477	0.000304477	0.000308283	0	0.00117361	0.000321576	0.00178264	0.000864032	0	0.00296825	0.00017125	0.000346206	0.00556978	0.493854	0.129066	0.327216	0.185876	0	0	0.513091	0.129066	1.3681	10.6	1.24672e-05	0.0124653	0.0126944	0.0109272	0	0	0.00779373	0.00190791	0	0.000240081	0	0	0.000102761	1.2678e-05	0	1.38076e-06	0	0	0.419348	0.244387	22.7669	0	0	0	0	0	0	6.81631e-07	6.8144e-07
setup	0	2010-02-26 23:00:00	ANGA	284	3496.8	1	0.15193	0	2.25241e-06	4.20699e-05	0	0	7.20021e-06	0.000408839	0.000408839	0.000413949	0	0.000870985	0.000322297	0.00180723	0.000878222	0	0.00300775	0.000156861	0.000444796	0.00580365	0.495378	0.128293	0.32911	0.187114	0	0	0.516225	0.128293	1.35991	10.6	1.33686e-05	0.0124127	0.0127358	0.0109786	0	0	0.00783822	0.00207002	0	0.000241639	0	0	0.000137983	1.36758e-05	0	1.39943e-06	0	0	0.427996	0.262026	22.516	0	0	0	0	0	0	6.85135e-07	6.83047e-07
setup	0	2010-02-27 23:00:00	ANGA	284	3518.37	1	0.166744	0	2.36317e-06	4.08815e-05	0	0	7.48616e-06	0.000526207	0.000526207	0.000532784	0	0.000655962	0.000322106	0.00179898	0.000881914	0	0.003003	0.000158016	0.000574394	0.00613761	0.496523	0.127512	0.331024	0.188478	0	0	0.519502	0.127512	1.35162	10.6	1.4329e-05	0.0123774	0.0127496	0.0110087	0	0	0.00787358	0.00224099	0	0.000243249	0	0	0.000177595	1.47429e-05	0	1.41539e-06	0	0	0.424895	0.301169	22.3007	0	0	0	0	0	0	6.83883e-07	6.82473e-07
setup	0	2010-02-28 23:00:00	ANGA	284	3539.97	1	0.182571	0	1.64202e-06	3.14312e-05	0	0	5.23011e-06	0.000243832	0.000243832	0.00024688	0	0.000494458	0.000322924	0.00181959	0.000886798	0	0.00302931	0.000124636	0.000304046	0.00471169	0.498172	0.125848	0.332128	0.189102	0	0	0.52123	0.125848	1.33399	10.6	1.53579e-05	0.0124805	0.0128114	0.0110063	0	0	0.007907	0.00242209	0	0.000245022	0	0	8.22932e-05	1.58889e-05	0	1.42961e-06	0	0	0.501869	0.246572	22.3952	0	0	0	0	0	0	7.05668e-07	6.92461e-07
