source	id	datetime	dC_ch4_emis[kgCha-1]	dC_co2_emis_auto[kgCha-1]	dC_co2_emis_hetero[kgCha-1]	dC_doc_leach[kgCha-1]	dN_don_leach[kgNha-1]	dN_no3_leach[kgNha-1]	dN_nh4_leach[kgNha-1]	dN_no_emis[kgNha-1]	dN_n2o_emis[kgNha-1]	dN_n2_emis[kgNha-1]	dN_nh3_emis[kgNha-1]	dN_n2_fix[kgNha-1]	dC_co2_fix[kgCha-1]	dS_so4_leach[kgSha-1]	dC_litter[kgCha-1]	dN_litter[kgNha-1]	dN_dep[kgNha-1]	dN_up_floor[kgNha-1]	dN_up_min[kgNha-1]	dN_mineral_floor[kgNha-1]	dN_mineral_min[kgNha-1]	dN_nitrify_floor[kgNha-1]	dN_nitrify_min[kgNha-1]	dN_denitrify_floor[kgNha-1]	dN_denitrify_min[kgNha-1]	dN_chemo_floor[kgNha-1]	dN_chemo_min[kgNha-1]	C_plants_floor[kgCha-1]	C_plants_min[kgCha-1]	C_soil_floor[kgCha-1]	C_soil_min[kgCha-1]	C_aorg_floor[kgCha-1]	C_aorg_min[kgCha-1]	C_litter_raw[kgCha-1]	C_litter_floor[kgCha-1]	C_litter_min[kgCha-1]	C_mic_floor[kgCha-1]	C_mic_min[kgCha-1]	C_sol_floor[kgCha-1]	C_sol_min[kgCha-1]	C_wood_above[kgCha-1]	C_wood_below[kgCha-1]	N_plants_floor[kgNha-1]	N_plants_min[kgNha-1]	N_soil_floor[kgNha-1]	N_soil_min[kgNha-1]	N_aorg_floor[kgNha-1]	N_aorg_min[kgNha-1]	N_litter_raw[kgNha-1]	N_litter_floor[kgNha-1]	N_litter_min[kgNha-1]	N_mic_floor[kgNha-1]	N_mic_min[kgNha-1]	N_sol_floor[kgNha-1]	N_sol_min[kgNha-1]	N_wood_above[kgNha-1]	N_wood_below[kgNha-1]	anvf_mean[-]
setup	0	2014-04-24 23:00:00	0	0.000361218	6.18515	9.3233e-05	0	0.00137821	0.00141864	0.00183573	0.00755643	0.186649	9.78892e-07	0	0	0	0.320981	0.0191311	0.0330497	0	0	-0	0.731794	-0	0.634998	-0	0.208347	-0	1.9112e-07	0	859.738	0	76617.6	0	383.649	687.98	0	189.92	0	151.453	0	0.100668	0	0	0	45.2766	0	4991.57	0	51.5111	24.5725	0	7.16069	0	15.2495	0	5.64929	0	0	0.120914
setup	0	2014-04-25 23:00:00	0	0.000220826	9.97275	3.23393e-05	0	0.000674778	0.0011778	0.004054	0.00833299	0.050769	2.75329e-06	0	0	0	0.320563	0.0191062	0.0136259	0	0	-0	0.930305	-0	0.922832	-0	0.0907952	-0	2.0166e-07	0	858.907	0	76607.9	0	384.596	678.781	0	188.892	0	151.341	0	0.0718376	0	0	0	45.232	0	4991.53	0	51.4801	24.2439	0	7.1285	0	15.5813	0	5.67532	0	0	0.122313
setup	0	2014-04-26 23:00:00	0	0.000138772	10.1167	3.21822e-05	0	0.000648574	0.000889401	0.00492325	0.0096736	0.0582105	2.90932e-06	0	0	0	0.320146	0.0190814	0.0141732	0	0	-0	0.881437	-0	0.849262	-0	0.0886592	-0	1.93067e-07	0	857.958	0	76598.2	0	385.495	669.635	0	187.796	0	151.186	0	0.0611666	0	0	0	45.1816	0	4991.49	0	51.5795	23.9172	0	7.09372	0	15.7172	0	5.76013	0	0	0.12355
setup	0	2014-04-27 23:00:00	0	8.9007e-05	9.58941	8.82044e-05	7.2513e-06	0.000688914	0.000525732	0.003882	0.0111161	0.0926147	1.83904e-06	0	0	0	0.31973	0.0190566	0.0187015	0	0	-0	0.88787	-0	0.847741	-0	0.154159	-0	1.92348e-07	0	856.865	0	76589	0	386.367	660.579	0	187.357	0	150.72	0	0.0512464	0	0	0	45.124	0	4991.4	0	51.6464	23.5938	0	7.08227	0	15.7725	0	5.88156	0	0	0.122681
setup	0	2014-04-28 23:00:00	0	5.97374e-05	10.3354	0.00392578	0.000511557	0.00113882	0.00031584	0.00605173	0.0129275	0.0824918	3.39828e-06	0	0	0	0.319314	0.0190318	0.0136256	0	0	-0	0.898084	-0	0.864825	-0	0.109482	-0	1.7252e-07	0	855.601	0	76579	0	387.028	651.438	0	186.129	0	150.754	0	0.0520616	0	0	0	45.0578	0	4991.32	0	51.7153	23.2673	0	7.04246	0	15.8996	0	5.9839	0	0	0.130876
setup	0	2014-04-29 23:00:00	0	4.28485e-05	10.2131	0.375069	0.0494239	0.0689928	8.1996e-05	0.00587532	0.0147037	0.0920052	3.45488e-06	0	0	0	0.318899	0.019007	0.0136267	0	0	-0	0.864557	-0	0.829975	-0	0.121999	-0	1.67193e-07	0	854.134	0	76568.9	0	387.46	642.486	0	184.92	0	150.51	0	0.0513971	0	0	0	44.9816	0	4991.12	0	51.8181	22.9475	0	7.00324	0	15.9568	0	5.98536	0	0	0.140815
setup	0	2014-04-30 23:00:00	0	3.59361e-05	9.78351	0.583217	0.0770198	0.103418	0.000193047	0.00510359	0.0119279	0.0649106	2.71132e-06	0	0	0	0.318484	0.0189823	0.0136429	0	0	-0	0.789503	-0	0.769799	-0	0.0585511	-0	1.48892e-07	0	852.426	0	76558.9	0	387.777	634.007	0	183.757	0	150.091	0	0.0494233	0	0	0	44.8933	0	4990.93	0	52.0033	22.6447	0	6.96563	0	15.9294	0	5.98383	0	0	0.124478
setup	0	2014-05-01 23:00:00	0	3.96625e-05	9.73516	0.224906	0.0297272	0.0441496	0.000239559	0.0044936	0.00821905	0.0376557	2.97787e-06	0	0	0	0.31807	0.0189576	0.0136259	0	0	-0	0.762867	-0	0.730198	-0	0.0228406	-0	1.30971e-07	0	850.435	0	76549.3	0	388.045	625.643	0	182.595	0	150.041	0	0.048484	0	0	0	44.7909	0	4990.87	0	52.2313	22.346	0	6.928	0	15.9307	0	6.03739	0	0	0.121116
setup	0	2014-05-02 23:00:00	0	6.00582e-05	9.62504	0.000133289	1.28116e-05	0.000572422	0.000190494	0.00388636	0.00641113	0.0253482	3.28997e-06	0	0	0	0.317657	0.018933	0.0136256	0	0	-0	0.754863	-0	0.718047	-0	0.0167977	-0	1.24379e-07	0	848.114	0	76540	0	388.34	617.421	0	181.448	0	150.093	0	0.0474039	0	0	0	44.672	0	4990.89	0	52.4764	22.0523	0	6.89076	0	15.9564	0	6.11788	0	0	0.121764
setup	0	2014-05-03 23:00:00	0	6.1341e-05	9.7091	5.12234e-05	2.07471e-06	0.00133686	0.000202745	0.00356334	0.00567618	0.0200652	3.42112e-06	0	0	0	0.317244	0.0189084	0.0136256	0	0	-0	0.766991	-0	0.728858	-0	0.0188803	-0	1.30303e-07	0	845.41	0	76530.6	0	388.602	609.139	0	180.296	0	150.137	0	0.0490724	0	0	0	44.5341	0	4990.9	0	52.72	21.7565	0	6.85327	0	15.9826	0	6.19786	0	0	0.123698
setup	0	2014-05-04 23:00:00	0	6.19514e-05	9.36001	3.70138e-05	2.51915e-07	0.00127821	0.000200375	0.00329301	0.00529444	0.0182149	3.24027e-06	0	0	0	0.316832	0.0188838	0.0136256	0	0	-0	0.748557	-0	0.714756	-0	0.0235977	-0	1.29415e-07	0	842.264	0	76521.6	0	388.788	601.232	0	179.178	0	150.172	0	0.0472166	0	0	0	44.3741	0	4990.9	0	52.9462	21.4741	0	6.817	0	16.0075	0	6.27605	0	0	0.127115
setup	0	2014-05-05 23:00:00	0	6.86492e-05	9.27827	3.84328e-05	2.481e-08	0.00136687	0.00016255	0.00323942	0.00530756	0.0194347	3.49281e-06	0	0	0	0.31642	0.0188593	0.0136256	0	0	-0	0.748773	-0	0.714111	-0	0.0327933	-0	1.28934e-07	0	838.612	0	76512.6	0	388.922	593.409	0	178.068	0	150.225	0	0.0469277	0	0	0	44.1888	0	4990.9	0	53.1612	21.1947	0	6.78094	0	16.0384	0	6.34492	0	0	0.136836
setup	0	2014-05-06 23:00:00	0	8.3437e-05	9.20598	4.64966e-05	2.42781e-09	0.00140225	0.000179498	0.00318463	0.00548191	0.0248023	3.21005e-06	0	0	0	0.316008	0.0188347	0.0136299	0	0	-0	0.749587	-0	0.715512	-0	0.0434811	-0	1.28376e-07	0	834.384	0	76503.7	0	389.029	585.662	0	176.968	0	150.256	0	0.046435	0	0	0	43.9748	0	4990.88	0	53.3686	20.918	0	6.74518	0	16.0698	0	6.40587	0	0	0.146988
setup	0	2014-05-07 23:00:00	0	0.000111469	8.99212	5.19334e-05	2.38358e-10	0.00147477	0.000185005	0.00325313	0.00583476	0.0304711	3.28064e-06	0	0	0	0.315598	0.0188103	0.0136256	0	0	-0	0.736999	-0	0.705691	-0	0.0442379	-0	1.25489e-07	0	829.505	0	76495	0	389.064	578.152	0	175.882	0	150.311	0	0.0451221	0	0	0	43.7282	0	4990.87	0	53.5648	20.6498	0	6.70994	0	16.1016	0	6.46729	0	0	0.153912
setup	0	2014-05-08 23:00:00	0	0.000166734	9.07595	5.56908e-05	2.33949e-11	0.0013967	0.000184409	0.0032545	0.00596502	0.033886	3.64815e-06	0	0	0	0.315187	0.0187858	0.0136259	0	0	-0	0.745982	-0	0.71318	-0	0.0403495	-0	1.26449e-07	0	823.894	0	76486.3	0	389.064	570.589	0	174.784	0	150.376	0	0.0457803	0	0	0	43.4451	0	4990.86	0	53.7618	20.3796	0	6.67414	0	16.1333	0	6.5336	0	0	0.158173
setup	0	2014-05-09 23:00:00	0	0.000254948	8.78025	5.72641e-05	2.30285e-12	0.00131798	0.000201223	0.00312089	0.00589503	0.0342855	3.48671e-06	0	0	0	0.314778	0.0187614	0.0136256	0	0	-0	0.726232	-0	0.697522	-0	0.0346189	-0	1.2345e-07	0	817.467	0	76477.8	0	389.03	563.359	0	173.707	0	150.412	0	0.0441282	0	0	0	43.1211	0	4990.85	0	53.9522	20.1214	0	6.6391	0	16.1591	0	6.60558	0	0	0.160704
setup	0	2014-05-10 23:00:00	0	0.000403172	8.66926	5.85199e-05	2.1684e-13	0.00127525	0.000172886	0.0029993	0.00566527	0.0311553	3.66983e-06	0	0	0	0.314369	0.018737	0.0136256	0	0	-0	0.721248	-0	0.691401	-0	0.0281003	-0	1.22221e-07	0	810.138	0	76469.4	0	388.986	556.26	0	172.635	0	150.427	0	0.0435865	0	0	0	42.7519	0	4990.85	0	54.1369	19.8678	0	6.60419	0	16.1841	0	6.6841	0	0	0.161711
setup	0	2014-05-11 23:00:00	0	0.00064836	8.57881	5.78971e-05	0	0.00122447	0.000163087	0.00287859	0.00531289	0.0258401	3.8156e-06	0	0	0	0.31396	0.0187126	0.0136256	0	0	-0	0.715915	-0	0.688033	-0	0.022838	-0	1.22412e-07	0	801.818	0	76461.2	0	388.89	549.286	0	171.565	0	150.459	0	0.0432823	0	0	0	42.3328	0	4990.86	0	54.3202	19.6187	0	6.5693	0	16.209	0	6.7658	0	0	0.16175
setup	0	2014-05-12 23:00:00	0	0.00102249	8.36806	5.70285e-05	0	0.00123364	0.000157164	0.00271921	0.00484477	0.020106	3.74295e-06	0	0	0	0.313553	0.0186883	0.0136256	0	0	-0	0.70191	-0	0.676775	-0	0.0191886	-0	1.21087e-07	0	792.418	0	76453.1	0	388.782	542.549	0	170.508	0	150.463	0	0.0422775	0	0	0	41.8594	0	4990.87	0	54.4995	19.3781	0	6.53491	0	16.2317	0	6.84902	0	0	0.161116
setup	0	2014-05-13 23:00:00	0	0.00164089	8.26568	5.7381e-05	0	0.00123782	0.000129371	0.00266065	0.00447145	0.016231	4.10162e-06	0	0	0	0.313146	0.018664	0.0136256	0	0	-0	0.70009	-0	0.673978	-0	0.018187	-0	1.19573e-07	0	781.86	0	76445.2	0	388.614	535.931	0	169.455	0	150.502	0	0.041423	0	0	0	41.327	0	4990.88	0	54.668	19.1418	0	6.50058	0	16.2579	0	6.935	0	0	0.160052
setup	0	2014-05-14 23:00:00	0	0.00263001	8.22179	5.69244e-05	0	0.00118167	0.00013804	0.00263957	0.00427549	0.0146299	4.18685e-06	0	0	0	0.31274	0.0186398	0.0136256	0	0	-0	0.700748	-0	0.673606	-0	0.0175345	-0	1.22054e-07	0	770.061	0	76437.3	0	388.444	529.401	0	168.399	0	150.515	0	0.0415975	0	0	0	40.7313	0	4990.89	0	54.833	18.9085	0	6.46611	0	16.283	0	7.02273	0	0	0.158822
setup	0	2014-05-15 23:00:00	0	0.00425276	8.2488	5.61319e-05	0	0.00115248	0.000149528	0.00269581	0.00417961	0.0138649	4.79431e-06	0	0	0	0.312336	0.0186155	0.0136256	0	0	-0	0.706706	-0	0.681292	-0	0.0177006	-0	1.22884e-07	0	756.966	0	76429.3	0	388.207	522.888	0	167.332	0	150.567	0	0.0416691	0	0	0	40.068	0	4990.9	0	54.9956	18.6759	0	6.43116	0	16.3116	0	7.1109	0	0	0.157551
setup	0	2014-05-16 23:00:00	0	0.00647127	7.92504	5.46496e-05	0	0.0011411	0.000174934	0.00262163	0.00408664	0.0137301	4.33088e-06	0	0	0	0.311934	0.0185913	0.0136256	0	0	-0	0.68561	-0	0.663415	-0	0.0180204	-0	1.20879e-07	0	742.492	0	76421.7	0	387.953	516.728	0	166.292	0	150.591	0	0.0399427	0	0	0	39.3336	0	4990.91	0	55.149	18.4559	0	6.3972	0	16.3361	0	7.19913	0	0	0.156363
setup	0	2014-05-17 23:00:00	0	0.00976325	7.88746	5.48686e-05	0	0.00109323	0.000149971	0.00263916	0.00403938	0.0134252	4.60127e-06	0	0	0	0.311533	0.0185672	0.0136256	0	0	-0	0.685586	-0	0.662761	-0	0.0172661	-0	1.2271e-07	0	726.624	0	76414.1	0	387.658	510.625	0	165.251	0	150.643	0	0.0401289	0	0	0	38.5247	0	4990.92	0	55.2974	18.2379	0	6.36314	0	16.3641	0	7.28779	0	0	0.155136
setup	0	2014-05-18 23:00:00	0	0.0135512	8.06808	5.43992e-05	0	0.0010266	0.000137638	0.00258899	0.00486606	0.0208736	1.89907e-06	0	0	0	0.311136	0.018543	0.014223	0	0	-0	0.728795	-0	0.702557	-0	0.0480129	-0	1.48867e-07	0	709.263	0	76406.3	0	387.732	504.318	0	164.249	0	150.248	0	0.0415551	0	0	0	37.639	0	4990.91	0	55.4461	18.0126	0	6.33042	0	16.3722	0	7.37354	0	0	0.153388
setup	0	2014-05-19 23:00:00	0	0.0210687	7.65771	5.54635e-05	0	0.00127401	5.11423e-05	0.0040819	0.00804147	0.0345317	1.92214e-06	0	0	0	0.31074	0.0185189	0.0136256	0	0	-0	0.697452	-0	0.675101	-0	0.0618219	-0	1.46296e-07	0	690.415	0	76399	0	387.412	498.392	0	163.234	0	150.31	0	0.0393766	0	0	0	36.6746	0	4990.88	0	55.5338	17.801	0	6.29736	0	16.4254	0	7.44314	0	0	0.159456
setup	0	2014-05-20 23:00:00	0	0.0405244	7.76316	6.01661e-05	0	0.00133162	1.55495e-06	0.00423231	0.00880484	0.0390136	2.35276e-06	0	0	0	0.310347	0.0184948	0.0136256	0	0	-0	0.690844	-0	0.669011	-0	0.0442032	-0	1.33471e-07	0	670.278	0	76391.5	0	387.095	492.366	0	162.205	0	150.37	0	0.0392828	0	0	0	35.631	0	4990.86	0	55.656	17.5857	0	6.26369	0	16.4642	0	7.51556	0	0	0.161599
setup	0	2014-05-21 23:00:00	0	0.0903006	7.86244	6.11049e-05	0	0.0013158	6.74878e-08	0.00364986	0.00757567	0.0335975	2.79331e-06	0	0	0	0.309961	0.0184708	0.0136259	0	0	-0	0.696403	-0	0.673384	-0	0.0332681	-0	1.23452e-07	0	648.979	0	76384	0	386.738	486.3	0	161.158	0	150.441	0	0.0391531	0	0	0	34.5092	0	4990.86	0	55.789	17.3691	0	6.22929	0	16.4971	0	7.59579	0	0	0.162524
setup	0	2014-05-22 23:00:00	0	0.174763	7.72214	6.05293e-05	0	0.00129968	1.44225e-05	0.00317734	0.00645402	0.0285224	2.82466e-06	0	0	0	0.309586	0.0184468	0.0136256	0	0	-0	0.687727	-0	0.666266	-0	0.0313208	-0	1.18924e-07	0	626.474	0	76376.6	0	386.369	480.408	0	160.119	0	150.486	0	0.0383198	0	0	0	33.312	0	4990.86	0	55.9222	17.1587	0	6.19516	0	16.5247	0	7.67711	0	0	0.163149
setup	0	2014-05-23 23:00:00	0	0.275327	7.41658	6.04179e-05	0	0.00128769	2.06924e-05	0.00287817	0.0057967	0.0254621	2.37609e-06	0	0	0	0.309221	0.0184228	0.0136256	0	0	-0	0.6631	-0	0.645376	-0	0.0288045	-0	1.18082e-07	0	602.504	0	76369.5	0	386.018	474.824	0	159.109	0	150.486	0	0.0378933	0	0	0	32.0438	0	4990.86	0	56.0523	16.9592	0	6.16212	0	16.5476	0	7.758	0	0	0.16329
setup	0	2014-05-24 23:00:00	0	0.374619	7.24048	6.16563e-05	0	0.00141546	0	0.0027639	0.00542735	0.0231338	2.3701e-06	0	0	0	0.308848	0.0183988	0.0136307	0	0	-0	0.65664	-0	0.636495	-0	0.0292507	-0	1.13409e-07	0	577.939	0	76362.5	0	385.647	469.381	0	158.115	0	150.504	0	0.0357281	0	0	0	30.7097	0	4990.86	0	56.1665	16.7648	0	6.1297	0	16.5744	0	7.84177	0	0	0.162852
setup	0	2014-05-25 23:00:00	0	0.519923	7.10427	6.25547e-05	0	0.001368	0	0.00292929	0.0057627	0.0242407	2.2917e-06	0	0	0	0.308491	0.0183749	0.0136256	0	0	-0	0.645972	-0	0.628441	-0	0.0337873	-0	1.15712e-07	0	552.577	0	76355.7	0	385.332	464.073	0	157.131	0	150.46	0	0.0357805	0	0	0	29.3195	0	4990.85	0	56.2826	16.5752	0	6.09764	0	16.5995	0	7.91723	0	0	0.162697
setup	0	2014-05-26 23:00:00	0	0.669652	6.92634	6.32165e-05	0	0.00137135	0	0.00300345	0.00603858	0.0258529	1.89831e-06	0	0	0	0.308139	0.018351	0.0136377	0	0	-0	0.633391	-0	0.619521	-0	0.0360381	-0	1.16005e-07	0	526.515	0	76349.1	0	384.996	458.931	0	156.167	0	150.418	0	0.0351438	0	0	0	27.8841	0	4990.85	0	56.3978	16.3916	0	6.06636	0	16.6222	0	7.9892	0	0	0.162533
setup	0	2014-05-27 23:00:00	0	0.859053	7.04304	6.45204e-05	0	0.00138069	0	0.00339802	0.006822	0.0286662	2.30462e-06	0	0	0	0.311392	0.0183272	0.0136256	0	0	-0	0.651854	-0	0.633493	-0	0.0427712	-0	1.22292e-07	0	501.109	0	76342.4	0	384.635	453.686	0	155.183	0	150.413	0	0.036083	0	0	0	26.4166	0	4990.83	0	56.4965	16.2042	0	6.03424	0	16.6571	0	8.06038	0	0	0.162703
setup	0	2014-05-28 23:00:00	0	1.07637	6.89716	6.53098e-05	0	0.00135233	0	0.00373034	0.00763374	0.0323413	2.33998e-06	0	0	0	0.311427	0.0183034	0.0136256	0	0	-0	0.644546	-0	0.630143	-0	0.0502225	-0	1.24198e-07	0	476.112	0	76335.8	0	384.228	448.604	0	154.211	0	150.431	0	0.0351864	0	0	0	24.9386	0	4990.81	0	56.5874	16.0227	0	6.00253	0	16.6948	0	8.12579	0	0	0.163329
setup	0	2014-05-29 23:00:00	0	1.33828	6.98099	6.57526e-05	0	0.00135115	0	0.00418497	0.00865132	0.0367387	2.65428e-06	0	0	0	0.31641	0.0182796	0.0136256	0	0	-0	0.658157	-0	0.642088	-0	0.0569385	-0	1.31744e-07	0	452.778	0	76329.1	0	383.802	443.472	0	153.226	0	150.459	0	0.0361855	0	0	0	23.4725	0	4990.79	0	56.6708	15.8394	0	5.97025	0	16.7388	0	8.18792	0	0	0.163898
setup	0	2014-05-30 23:00:00	0	1.67926	7.19164	6.47343e-05	0	0.00131369	0	0.0047687	0.00988991	0.0416581	3.32869e-06	0	0	0	0.332403	0.0182558	0.0136256	0	0	-0	0.684761	-0	0.666232	-0	0.0658841	-0	1.41279e-07	0	432.83	0	76322.2	0	383.389	438.205	0	152.212	0	150.461	0	0.0384965	0	0	0	22.0497	0	4990.75	0	56.7514	15.6513	0	5.93679	0	16.7869	0	8.24658	0	0	0.164977
setup	0	2014-05-31 23:00:00	0	1.95342	6.97408	6.61116e-05	0	0.00130641	5.42101e-16	0.00513145	0.0109127	0.0458982	3.20007e-06	0	0	0	0.311477	0.0182321	0.0136256	0	0	-0	0.674219	-0	0.661566	-0	0.0757641	-0	1.46055e-07	0	414.279	0	76315.6	0	382.917	433.171	0	151.219	0	150.478	0	0.0353195	0	0	0	20.713	0	4990.71	0	56.8161	15.4715	0	5.90408	0	16.8424	0	8.29891	0	0	0.16713
setup	0	2014-06-01 23:00:00	0	2.25477	7.19286	6.58396e-05	0	0.00129542	0	0.00561233	0.0121048	0.0509833	3.35371e-06	0	0	0	0.306127	0.0182084	0.0136329	0	0	-0	0.699008	-0	0.683094	-0	0.081164	-0	1.58736e-07	0	399.162	0	76308.7	0	382.438	427.968	0	150.202	0	150.482	0	0.0361907	0	0	0	19.4887	0	4990.66	0	56.879	15.2856	0	5.87037	0	16.9029	0	8.3499	0	0	0.168172
setup	0	2014-06-02 23:00:00	0	2.43616	6.8549	5.89588e-05	0	0.00103951	1.14312e-05	0.00303862	0.00856023	0.0642655	1.92955e-06	0	0	0	0.305659	0.0181847	0.0196296	0	0	-0	0.783609	-0	0.763805	-0	0.145427	-0	2.13572e-07	0	384.907	0	76302.1	0	382.601	422.916	0	149.588	0	149.578	0	0.0498201	0	0	0	18.4106	0	4990.6	0	56.8397	15.1052	0	5.85103	0	16.9241	0	8.50212	0	0	0.131058
setup	0	2014-06-03 23:00:00	0	2.92764	7.06313	0.318784	0.0435617	0.0588326	2.12976e-05	0.00608081	0.0130536	0.0546945	2.29488e-06	0	0	0	0.30501	0.0181611	0.0136256	0	0.34813	-0	0.88769	-0	0.851471	-0	0.101546	-0	2.14129e-07	0	375.78	0	76295.1	0	381.943	417.845	0	148.56	0	149.549	0	0.0363374	0	0	0	17.4841	0	4990.06	0	56.4912	14.9241	0	5.81677	0	17.0783	0	8.3794	0	0	0.127982
setup	0	2014-06-04 23:00:00	0	3.80628	6.85979	0.38194	0.0521886	0.0676659	0	0.00635561	0.0155004	0.0537267	2.08228e-06	0	0	0	0.304331	0.00961285	0.0136256	0	0.510245	-0	0.886548	-0	0.857064	-0	0.148768	-0	2.16724e-07	0	366.444	0	76288.1	0	381.263	412.98	0	147.553	0	149.39	0	0.0350741	0	0	0	17.1458	0	4989.3	0	56.0952	14.7503	0	5.7749	0	17.2251	0	8.09175	0	0	0.152375
setup	0	2014-06-05 23:00:00	0	3.99796	6.32409	0.00010027	5.32013e-06	0.00199963	0	0.00580125	0.014891	0.0511791	1.65544e-06	0	0	0	0.303456	0.00960035	0.0136256	0	0.410855	-0	0.755942	-0	0.802826	-0	0.150733	-0	1.95957e-07	0	356.348	0	76282.1	0	380.664	408.581	0	146.61	0	149.467	0	0.033079	0	0	0	17.0342	0	4988.83	0	55.8717	14.5932	0	5.73561	0	17.3624	0	7.89986	0	0	0.175742
setup	0	2014-06-06 23:00:00	0	4.03689	6.32167	0.120425	0.016467	0.023227	0	0.00515104	0.0143261	0.0598069	1.76944e-06	0	0	0	0.302381	0.00959225	0.0139512	0	0.489449	-0	0.85526	-0	0.861859	-0	0.161503	-0	2.1834e-07	0	353.123	0	76276	0	380.128	404.105	0	145.713	0	149.339	0	0.03322	0	0	0	16.7909	0	4988.2	0	55.4568	14.4333	0	5.69796	0	17.4938	0	7.75172	0	0	0.174352
setup	0	2014-06-07 23:00:00	0	4.55478	6.52585	0.000257477	2.36224e-05	0.00294605	0	0.00593328	0.0163366	0.0631394	1.87145e-06	0	0	0	0.301361	0.00958971	0.0136256	0	0.621754	-0	0.845192	-0	0.826854	-0	0.159462	-0	2.12969e-07	0	360.137	0	76269.7	0	379.445	399.492	0	144.741	0	149.493	0	0.0337128	0	0	0	16.7781	0	4987.45	0	55.0786	14.2686	0	5.65758	0	17.6374	0	7.44323	0	0	0.198387
setup	0	2014-06-08 23:00:00	0	5.17956	6.62994	0.000100678	6.11569e-08	0.0029905	0	0.00619594	0.018036	0.078769	2.29324e-06	0	0	0	0.300514	0.00957724	0.0136256	0	0.693942	-0	0.877302	-0	0.874625	-0	0.170034	-0	2.14014e-07	0	371.67	0	76263.4	0	378.746	394.824	0	143.755	0	149.611	0	0.0337035	0	0	0	17.0124	0	4986.64	0	54.6625	14.1019	0	5.61657	0	17.7415	0	7.14539	0	0	0.218341
setup	0	2014-06-09 23:00:00	0	5.08764	5.99604	0.000107073	1.87485e-10	0.0030925	0	0.00591611	0.0191625	0.0881462	1.7077e-06	0	0	0	0.299688	0.00956479	0.0136256	0	0.466733	-0	0.738072	-0	0.815097	-0	0.162044	-0	1.83987e-07	0	370.467	0	76257.7	0	378.111	390.707	0	142.845	0	149.643	0	0.0315763	0	0	0	17.3994	0	4986.12	0	54.4117	13.9548	0	5.57864	0	17.7954	0	7.00371	0	0	0.227233
setup	0	2014-06-10 23:00:00	0	4.58057	5.60089	0.000115228	6.17995e-13	0.00301029	3.91712e-06	0.00544038	0.018832	0.08693	1.42745e-06	0	0	0	0.29839	0.00955236	0.0136256	0	0.399692	-0	0.688053	-0	0.711878	-0	0.138969	-0	1.58022e-07	0	371.608	0	76252.4	0	377.46	386.89	0	141.985	0	149.716	0	0.0365724	0	0	0	17.4851	0	4985.65	0	54.1688	13.8185	0	5.54273	0	17.8398	0	6.89645	0	0	0.224561
setup	0	2014-06-11 23:00:00	0	4.92006	5.93061	0.00011488	0	0.00221456	0	0.00562323	0.0193231	0.0859414	2.18071e-06	0	0	0	0.316006	0.00954835	0.0136256	0	0.627263	-0	0.777999	-0	0.736497	-0	0.119452	-0	1.73247e-07	0	389.183	0	76246.8	0	376.801	382.81	0	141.082	0	149.824	0	0.0360325	0	0	0	17.6029	0	4984.91	0	53.8048	13.6728	0	5.5052	0	17.8745	0	6.67656	0	0	0.21737
setup	0	2014-06-12 23:00:00	0	5.67762	6.08898	0.000104523	0	0.00182441	0	0.00589743	0.0202561	0.0859296	2.67117e-06	0	0	0	0.335086	0.00953786	0.0136256	0	0.670882	-0	0.813537	-0	0.789877	-0	0.10717	-0	1.76405e-07	0	407.798	0	76241	0	376.17	378.66	0	140.159	0	149.89	0	0.0358241	0	0	0	18.1037	0	4984.16	0	53.4101	13.5245	0	5.46682	0	17.8734	0	6.50601	0	0	0.213454
setup	0	2014-06-13 23:00:00	0	6.67041	6.42923	9.67747e-05	0	0.00181878	0	0.00616056	0.020609	0.0830938	4.28577e-06	0	0	0	0.612759	0.00952546	0.0136256	0	0.816943	-0	0.777753	-0	0.827783	-0	0.098178	-0	1.71016e-07	0	440.396	0	76235.2	0	375.56	374.35	0	139.198	0	150.036	0	0.0833191	0	0	0	18.7387	0	4983.32	0	53.1589	13.3706	0	5.42698	0	17.8512	0	6.13124	0	0	0.208754
setup	0	2014-06-14 23:00:00	0	6.6154	5.99975	8.74652e-05	0	0.00185675	0	0.00577745	0.0197084	0.0779268	2.65174e-06	0	0	0	0.369355	0.00951307	0.0136256	0	0.649559	-0	0.878511	-0	0.832498	-0	0.0871049	-0	1.5987e-07	0	461.171	0	76229.6	0	374.931	370.416	0	138.298	0	150.083	0	0.0467699	0	0	0	19.6404	0	4982.6	0	52.6111	13.2301	0	5.38945	0	17.8227	0	6.17098	0	0	0.202564
setup	0	2014-06-15 23:00:00	0	6.45866	5.75138	8.52331e-05	0	0.00205168	0	0.00511866	0.0170152	0.061773	4.29485e-06	0	0	0	0.441427	0.00950071	0.0136256	0	0.569502	-0	0.702652	-0	0.747599	-0	0.0687356	-0	1.35454e-07	0	483.724	0	76224.3	0	374.303	366.687	0	137.424	0	150.16	0	0.0637877	0	0	0	20.3757	0	4982.02	0	52.3733	13.0969	0	5.353	0	17.7951	0	6.03094	0	0	0.19481
