source	id	datetime	daylength[h]	solar_radiation[Wm-2]	sw_radiation_above_canopy_in[Wm-2]	sw_radiation_above_canopy_out[Wm-2]	lw_radiation_above_canopy_in[Wm-2]	lw_radiation_above_canopy_out[Wm-2]	latent_heat_out_top[Wm-2]	latent_heat_out_bottom[Wm-2]	sensible_heat_out_top[Wm-2]	sensible_heat_out_bottom[Wm-2]	energy[Jm-2]	temp_above_canopy_avg[oC]	temp_above_canopy_min[oC]	temp_above_canopy_max[oC]	temp_canopy_top	temp_canopy_middle	temp_canopy_bottom	temp_soil_surface[oC]	temp_5cm[oC]	temp_10cm[oC]	temp_15cm[oC]	temp_20cm[oC]	temp_30cm[oC]	temp_50cm[oC]	temp_100cm[oC]	vpd
setup	0	2008-01-26 23:00:00	12.0761	430.094	296.31	32.1095	327.569	0	53.3832	0	0	0	0	21.35	14.8	28.89	21.3499	21.3463	21.3366	21.3362	21.2982	21.242	21.2088	21.177	21.1103	20.6569	-99.99	0.953296
setup	0	2008-01-27 23:00:00	12.0751	430.514	189.05	20.4799	375.435	0	56.9461	0	0	0	0	21.06	17.31	26.78	21.0599	21.0613	21.065	21.0651	21.087	21.1384	21.1696	21.1948	21.2248	20.6614	-99.99	0.575488
setup	0	2008-01-28 23:00:00	12.0741	430.934	266.23	28.8102	341.052	0	45.6423	0	0	0	0	21.35	15.56	28.58	21.3499	21.3471	21.3397	21.3394	21.304	21.2364	21.1952	21.1588	21.0966	20.6655	-99.99	0.858122
setup	0	2008-01-29 23:00:00	12.0731	431.354	271.66	29.3659	337.295	0	42.3282	0	0	0	0	21.37	14.9	29.19	21.3699	21.3679	21.3625	21.3623	21.3378	21.2916	21.2616	21.2331	21.1763	20.6694	-99.99	0.950492
setup	0	2008-01-30 23:00:00	12.072	431.774	292.37	31.5535	328.268	0	40.4711	0	0	0	0	22.24	15.17	31.31	22.2399	22.2274	22.1934	22.1922	22.0534	21.8409	21.7225	21.6189	21.4362	20.6742	-99.99	1.09289
setup	0	2008-01-31 23:00:00	12.071	432.191	294.23	31.6877	334.128	0	39.2653	0	0	0	0	22.81	15.62	31.28	22.8099	22.797	22.7621	22.7609	22.62	22.4058	22.2839	22.1737	21.9651	20.6822	-99.99	1.1276
setup	0	2008-02-01 23:00:00	12.0699	432.607	246.79	26.5124	349.366	0	33.8454	0	0	0	0	22.28	16.26	30.32	22.2799	22.2803	22.2814	22.2815	22.285	22.2822	22.2725	22.2567	22.2009	20.6942	-99.99	0.948711
setup	0	2008-02-02 23:00:00	12.0688	433.019	298.04	31.9285	322.706	0	29.5183	0	0	0	0	22.05	15.41	30.36	22.0499	22.0513	22.0552	22.0553	22.0683	22.0779	22.0773	22.0726	22.0485	20.7068	-99.99	1.01758
setup	0	2008-02-03 23:00:00	12.0676	433.428	306.72	32.7572	317.07	0	25.7804	0	0	0	0	20.82	13.33	29.67	20.8199	20.8347	20.8747	20.876	21.0323	21.2477	21.3567	21.4459	21.5837	20.7173	-99.99	1.06106
setup	0	2008-02-04 23:00:00	12.0665	433.833	300.94	32.0296	319.207	0	22.3331	0	0	0	0	21.73	12.97	31.47	21.7299	21.7227	21.7032	21.7026	21.624	21.5097	21.4505	21.402	21.3257	20.7236	-99.99	1.27306
setup	0	2008-02-05 23:00:00	12.0653	434.232	292.95	31.0631	336.96	0	34.4385	0	0	0	0	22.74	14.99	32.15	22.7399	22.7239	22.6806	22.6791	22.5085	22.2622	22.1284	22.0113	21.7999	20.73	-99.99	1.21224
setup	0	2008-02-06 23:00:00	12.0641	434.626	283.58	29.9527	340.065	0	35.8909	0	0	0	0	22.43	16.32	30.78	22.4299	22.4265	22.4172	22.4169	22.3825	22.3341	22.3016	22.2671	22.1811	20.7407	-99.99	0.9737
setup	0	2008-02-07 23:00:00	12.063	435.013	134.33	14.1339	391.528	0	41.3489	0	0	0	0	20.47	17.26	24.59	20.47	20.4906	20.5467	20.5486	20.7832	21.1583	21.3652	21.5402	21.8148	20.7532	-99.99	0.470511
setup	0	2008-02-08 23:00:00	12.0617	435.393	247.14	25.9039	349.021	0	54.0258	0	0	0	0	20	16.18	25.69	20	20.0121	20.0452	20.0463	20.1826	20.4016	20.5254	20.6367	20.8408	20.7594	-99.99	0.553274
setup	0	2008-02-09 23:00:00	12.0605	435.766	301.05	31.4514	326.333	0	62.9344	0	0	0	0	21.44	14.05	30.57	21.4399	21.4265	21.3903	21.3891	21.2387	21.0088	20.8849	20.7825	20.6282	20.7587	-99.99	1.08393
setup	0	2008-02-10 23:00:00	12.0593	436.13	236.95	24.674	352.914	0	58.8568	0	0	0	0	21.13	14.44	29.47	21.1299	21.1284	21.1244	21.1243	21.1095	21.0889	21.0734	21.056	21.0126	20.759	-99.99	0.973643
setup	0	2008-02-11 23:00:00	12.058	436.484	233.6	24.2389	355.133	0	59.3142	0	0	0	0	21.44	15.57	28.87	21.4399	21.4342	21.4187	21.4181	21.3612	21.2931	21.2587	21.2289	21.1731	20.7616	-99.99	0.874933
setup	0	2008-02-12 23:00:00	12.0567	436.829	269.58	27.8717	342.103	0	64.3883	0	0	0	0	21.5	15.52	29.59	21.4999	21.4961	21.4858	21.4854	21.4455	21.3926	21.3602	21.3302	21.272	20.7655	-99.99	0.904951
setup	0	2008-02-13 23:00:00	12.0555	437.164	278.49	28.6897	338.392	0	63.0923	0	0	0	0	21.78	14.73	29.86	21.7799	21.7741	21.7581	21.7576	21.6935	21.5981	21.5434	21.4943	21.4032	20.7701	-99.99	1.04459
setup	0	2008-02-14 23:00:00	12.0542	437.487	278.14	28.5479	348.294	0	58.7911	0	0	0	0	22.42	15.29	30.9	22.4199	22.4084	22.3771	22.376	22.2515	22.0694	21.968	21.8784	21.7143	20.7763	-99.99	1.09721
setup	0	2008-02-15 23:00:00	12.0528	437.799	268.08	27.414	348.457	0	49.5901	0	0	0	0	22.44	15.93	29.81	22.4399	22.4344	22.4194	22.4189	22.36	22.2722	22.2198	22.1693	22.0602	20.7856	-99.99	1.00211
setup	0	2008-02-16 23:00:00	12.0515	438.099	284.74	29.0125	343.045	0	43.2802	0	0	0	0	22.18	15.38	30.02	22.1799	22.1801	22.1806	22.1806	22.1793	22.1643	22.1485	22.1294	22.0777	20.7968	-99.99	1.03404
setup	0	2008-02-17 23:00:00	12.0502	438.385	180.49	18.3247	381.464	0	35.3821	0	0	0	0	21.85	15.4	29.66	21.8499	21.8526	21.8598	21.86	21.8885	21.9267	21.9434	21.954	21.9567	20.8077	-99.99	0.973938
setup	0	2008-02-18 23:00:00	12.0488	438.658	269.35	27.252	349.764	0	27.6107	0	0	0	0	21.64	15.29	29.3	21.6399	21.6424	21.6492	21.6494	21.6766	21.7161	21.7356	21.7503	21.7651	20.8172	-99.99	0.948276
setup	0	2008-02-19 23:00:00	12.0475	438.916	294.69	29.7222	342.626	0	25.5893	0	0	0	0	22	15.74	29.32	21.9999	21.9954	21.9829	21.9825	21.9342	21.867	21.8312	21.7997	21.7387	20.8253	-99.99	0.947645
setup	0	2008-02-20 23:00:00	12.0461	439.16	252.8	25.4258	355.785	0	24.4114	0	0	0	0	21.73	16.5	28.53	21.7299	21.731	21.7337	21.7338	21.746	21.7655	21.7737	21.7775	21.7691	20.8335	-99.99	0.800741
setup	0	2008-02-21 23:00:00	12.0447	439.389	290.29	29.1253	337.854	0	20.9586	0	0	0	0	22	15.51	30.16	21.9999	21.9963	21.9865	21.9862	21.9426	21.8651	21.818	21.7752	21.6955	20.8412	-99.99	0.992363
setup	0	2008-02-22 23:00:00	12.0433	439.601	281.5	28.186	334.354	0	16.3047	0	0	0	0	21.33	15.04	28.41	21.33	21.3359	21.3519	21.3525	21.4169	21.5094	21.5557	21.5916	21.6377	20.8488	-99.99	0.916552
setup	0	2008-02-23 23:00:00	12.0419	439.797	312.27	31.2165	311.534	0	13.4948	0	0	0	0	21.42	13.69	30.32	21.4199	21.4204	21.4218	21.4218	21.4226	21.4101	21.3992	21.3888	21.3704	20.8547	-99.99	1.12068
setup	0	2008-02-24 23:00:00	12.0405	439.977	270.04	26.9628	339.723	0	12.0725	0	0	0	0	21.71	13.79	30.66	21.7099	21.7056	21.6939	21.6935	21.6462	21.5752	21.5355	21.5004	21.4348	20.8593	-99.99	1.16012
setup	0	2008-02-25 23:00:00	12.0391	440.139	269.23	26.8607	349.77	0	11.3437	0	0	0	0	22.46	14.77	31.05	22.4599	22.4483	22.4166	22.4155	22.2894	22.1054	22.0049	21.9169	21.7569	20.8651	-99.99	1.17064
setup	0	2008-02-26 23:00:00	12.0377	440.283	289.71	28.8917	346.509	0	12.1688	0	0	0	0	22.76	16.04	30.82	22.7599	22.751	22.7268	22.726	22.6294	22.4848	22.4022	22.3262	22.1757	20.8741	-99.99	1.05867
setup	0	2008-02-27 23:00:00	12.0362	440.408	285.32	28.4507	349.391	0	9.43921	0	0	0	0	23.47	16.4	32.12	23.4699	23.4565	23.4201	23.4188	23.2698	23.0381	22.9054	22.7858	22.5606	20.8863	-99.99	1.15644
setup	0	2008-02-28 23:00:00	12.0348	440.515	279.07	27.8313	346.039	0	9.13194	0	0	0	0	23.28	15.24	32.09	23.2799	23.2757	23.2641	23.2637	23.2116	23.1129	23.0466	22.9805	22.8367	20.9018	-99.99	1.27392
setup	0	2008-02-29 23:00:00	12.0333	440.603	303.94	30.3213	335.378	0	7.58682	0	0	0	0	23.24	15.68	32.33	23.2399	23.2363	23.2264	23.2261	23.1847	23.1143	23.069	23.0237	22.9199	20.919	-99.99	1.21699
setup	0	2008-03-01 23:00:00	12.0319	440.671	278.26	27.7715	343.551	0	9.10024	0	0	0	0	22.73	15.14	31.44	22.73	22.7329	22.741	22.7413	22.7719	22.8079	22.8203	22.8247	22.8067	20.9364	-99.99	1.18192
setup	0	2008-03-02 23:00:00	12.0304	440.719	289.83	28.9402	345.747	0	11.4102	0	0	0	0	23.38	15.57	31.77	23.3799	23.3708	23.346	23.3451	23.2463	23.1009	23.0205	22.9487	22.81	20.9525	-99.99	1.24176
setup	0	2008-03-03 23:00:00	12.0289	440.747	276.99	27.671	355.156	0	11.8382	0	0	0	0	23.76	16.62	32.08	23.7599	23.7501	23.7235	23.7226	23.6157	23.4524	23.3575	23.2697	23.0927	20.9695	-99.99	1.17721
setup	0	2008-03-04 23:00:00	12.0275	440.754	262.64	26.2482	361.297	0	12.1443	0	0	0	0	23.36	16.83	31.06	23.36	23.359	23.3565	23.3564	23.3459	23.3233	23.3024	23.2767	23.2002	20.9886	-99.99	1.06307
setup	0	2008-03-05 23:00:00	12.026	440.74	265.76	26.5682	362.428	0	12.334	0	0	0	0	23.69	16.98	31.54	23.69	23.6831	23.6646	23.664	23.5888	23.4715	23.4022	23.3375	23.2037	21.0078	-99.99	1.10713
setup	0	2008-03-06 23:00:00	12.0245	440.705	267.15	26.7122	362.754	0	12.0295	0	0	0	0	23.38	17.14	31.38	23.3799	23.3786	23.3773	23.3772	23.3674	23.342	23.3198	23.2934	23.2185	21.0272	-99.99	nan
setup	0	2008-03-07 23:00:00	12.023	440.649	229.43	22.942	373.503	0	11.6759	0	0	0	0	22.52	17.46	29.33	22.5204	22.5354	22.5497	22.5501	22.6381	22.7699	22.8376	22.8906	22.955	21.0459	-99.99	nan
setup	0	2008-03-08 23:00:00	12.0215	440.571	252.23	25.222	363.715	0	11.9085	0	0	0	0	22.05	17.07	28.83	22.0503	22.0635	22.0761	22.0764	22.1529	22.2678	22.329	22.3799	22.4552	21.0612	-99.99	nan
setup	0	2008-03-09 23:00:00	12.02	440.471	248.64	24.8631	365.279	0	12.3976	0	0	0	0	22.67	16.52	30.52	22.6697	22.6577	22.6464	22.6461	22.5761	22.4681	22.4078	22.3552	22.2608	21.0725	-99.99	nan
setup	0	2008-03-10 23:00:00	12.0185	440.349	281.61	28.16	351.251	0	12.0876	0	0	0	0	22.36	16.32	29.8	22.36	22.3609	22.3617	22.3618	22.3659	22.3656	22.36	22.3505	22.3152	21.0832	-99.99	nan
setup	0	2008-03-11 23:00:00	12.017	440.204	283.7	28.3691	351.007	0	12.3929	0	0	0	0	23.14	15.78	32.03	23.1395	23.1189	23.0994	23.0989	22.9776	22.7853	22.6754	22.578	22.4016	21.0938	-99.99	nan
setup	0	2008-03-12 23:00:00	12.0154	440.037	297.46	29.7451	352.979	0	13.9693	0	0	0	0	23.76	16.7	32.75	23.7593	23.7331	23.7082	23.7075	23.5581	23.3339	23.2051	23.0885	22.8658	21.1065	-99.99	nan
setup	0	2008-03-13 23:00:00	12.0139	439.848	275.25	27.5243	356.082	0	17.2084	0	0	0	0	21.39	17.87	27.17	21.391	21.4315	21.4699	21.4709	21.7108	22.0875	22.2869	22.4501	22.6912	21.1225	-99.99	nan
setup	0	2008-03-14 23:00:00	12.0124	439.636	275.6	27.5594	353.506	0	15.5428	0	0	0	0	20.85	17.03	26.16	20.8506	20.8758	20.8998	20.9004	21.0479	21.2805	21.4136	21.532	21.7405	21.1334	-99.99	nan
setup	0	2008-03-15 23:00:00	12.0109	439.402	283.47	28.3464	355.117	0	16.3993	0	0	0	0	22.14	16.49	29.5	22.1394	22.1176	22.0968	22.0963	21.9702	21.7855	21.6896	21.6117	21.4926	21.1374	-99.99	nan
setup	0	2008-03-16 23:00:00	12.0094	439.145	282.77	28.2765	354.32	0	16.5128	0	0	0	0	22.35	16.46	30.24	22.3497	22.3363	22.3237	22.3233	22.2448	22.1192	22.0449	21.977	21.8477	21.1415	-99.99	nan
setup	0	2008-03-17 23:00:00	12.0078	438.866	286.59	28.6586	353.656	0	16.9	0	0	0	0	22.76	16.68	31.19	22.7596	22.7424	22.7261	22.7256	22.6259	22.472	22.3835	22.3038	22.1535	21.1484	-99.99	nan
setup	0	2008-03-18 23:00:00	12.0063	438.563	292.61	29.2607	354.92	0	16.9013	0	0	0	0	22.97	17.02	30.25	22.9696	22.9555	22.9421	22.9418	22.8621	22.7441	22.6759	22.6127	22.4838	21.1582	-99.99	nan
setup	0	2008-03-19 23:00:00	12.0048	438.239	268.31	26.8308	366.111	0	17.5655	0	0	0	0	23.32	17.79	30.58	23.3196	23.3029	23.287	23.2866	23.1915	23.0495	22.9677	22.8928	22.7441	21.1704	-99.99	nan
setup	0	2008-03-20 23:00:00	12.0032	437.892	303.83	30.3828	352.513	0	18.2529	0	0	0	0	22.94	18.19	28.76	22.94	22.9393	22.9386	22.9386	22.9368	22.9368	22.9314	22.9203	22.8742	21.1848	-99.99	nan
setup	0	2008-03-21 23:00:00	12.0017	437.522	275.6	27.5599	356.615	0	24.4974	0	0	0	0	21.67	17.68	27.54	21.6706	21.6958	21.7197	21.7204	21.8667	22.0919	22.2077	22.3017	22.4434	21.1987	-99.99	nan
setup	0	2008-03-22 23:00:00	12.0002	437.131	256.04	25.604	361.635	0	21.7841	0	0	0	0	21.02	17.53	25.99	21.0205	21.0421	21.0626	21.0631	21.1907	21.4002	21.5186	21.6215	21.7966	21.2078	-99.99	nan
setup	0	2008-03-23 23:00:00	11.9986	436.717	219.14	21.9141	375.83	0	21.8323	0	0	0	0	21.5	17.61	28.05	21.4999	21.4959	21.4922	21.4921	21.4696	21.4413	21.4306	21.4254	21.4277	21.2116	-99.99	nan
setup	0	2008-03-24 23:00:00	11.9971	436.282	192.99	19.2991	375.611	0	21.8781	0	0	0	0	20.01	17.02	24.13	20.0109	20.0455	20.0784	20.0792	20.2805	20.5908	20.7572	20.8967	21.125	21.2133	-99.99	0.431571
setup	0	2008-03-25 23:00:00	11.9956	435.825	286.24	28.6193	357.541	0	30.621	0	0	0	0	22.19	15.92	30.34	22.1888	22.1419	22.0974	22.0962	21.8295	21.4707	21.2891	21.1437	20.9326	21.2109	-99.99	0.962323
setup	0	2008-03-26 23:00:00	11.9941	435.347	200.05	20.001	376.492	0	33.0538	0	0	0	0	20.07	18.09	23.69	20.0706	20.0941	20.1165	20.1171	20.314	20.673	20.8594	21.0089	21.2289	21.2106	-99.99	0.303531
setup	0	2008-03-27 23:00:00	11.9925	434.848	214.62	21.4566	371.962	0	26.5113	0	0	0	0	20.37	17.2	25.06	20.37	20.3734	20.3825	20.3828	20.419	20.4782	20.5162	20.5552	20.6469	21.2087	-99.99	0.467766
setup	0	2008-03-28 23:00:00	11.991	434.328	217.28	21.7212	376.772	0	37.036	0	0	0	0	21.39	17.21	28.42	21.39	21.3678	21.3074	21.3053	21.1256	20.9394	20.8442	20.7718	20.6751	21.2035	-99.99	0.660156
setup	0	2008-03-29 23:00:00	11.9895	433.788	236.379	23.6289	370.013	0	44.8467	0	0	0	0	21.17	17.39	27.63	21.17	21.1475	21.0864	21.0843	20.988	20.9871	20.9817	20.9746	20.9592	21.2	-99.99	0.594045
setup	0	2008-03-30 23:00:00	11.988	433.227	258.94	25.8818	363.05	0	36.5664	0	0	0	0	21.41	16.9	28.9	21.41	21.4033	21.3853	21.3847	21.3122	21.2246	21.1767	21.1363	21.071	21.1981	-99.99	0.71216
setup	0	2008-03-31 23:00:00	11.9864	432.647	273.75	27.3592	356.638	0	31.5483	0	0	0	0	21.26	16.32	28.8	21.26	21.26	21.2599	21.2599	21.2575	21.2499	21.2379	21.2241	21.1977	21.1974	-99.99	0.760246
setup	0	2008-04-01 23:00:00	11.9849	432.048	264.72	26.4534	357.046	0	30.71	0	0	0	0	21.41	15.76	28.96	21.41	21.4074	21.4004	21.4001	21.3709	21.3252	21.3	21.2785	21.2432	21.1975	-99.99	0.84998
setup	0	2008-04-02 23:00:00	11.9834	431.43	266.46	26.6234	358.151	0	30.5148	0	0	0	0	21.66	16.27	29.21	21.66	21.6552	21.6422	21.6418	21.5904	21.5171	21.4777	21.4437	21.3834	21.1981	-99.99	0.829966
setup	0	2008-04-03 23:00:00	11.9819	430.793	276.29	27.6009	351.892	0	29.5863	0	0	0	0	21.44	16.27	29.02	21.44	21.4411	21.444	21.4441	21.4548	21.4655	21.4676	21.4666	21.4563	21.1999	-99.99	0.796184
setup	0	2008-04-04 23:00:00	11.9804	430.138	271.43	27.1102	352.199	0	28.7891	0	0	0	0	21.14	16.06	28.46	21.14	21.1441	21.1552	21.1556	21.2004	21.2661	21.3001	21.3278	21.3695	21.2018	-99.99	0.768281
setup	0	2008-04-05 23:00:00	11.9789	429.466	225.27	22.495	364.977	0	27.9192	0	0	0	0	21.02	15.21	29.09	21.02	21.0234	21.0324	21.0327	21.0665	21.1101	21.1326	21.1524	21.1896	21.2026	-99.99	0.862913
setup	0	2008-04-06 23:00:00	11.9774	428.777	257.43	25.7004	360.339	0	28.3747	0	0	0	0	21.57	16.41	29.02	21.57	21.5633	21.5451	21.5444	21.4759	21.3905	21.3502	21.3181	21.267	21.2026	-99.99	0.796162
setup	0	2008-04-07 23:00:00	11.9759	428.071	290.41	28.9857	348.104	0	27.9207	0	0	0	0	21.55	16.39	29.4	21.55	21.5482	21.5433	21.5431	21.5216	21.4835	21.4595	21.4369	21.3928	21.2034	-99.99	0.805016
setup	0	2008-04-08 23:00:00	11.9744	427.35	261.25	26.0685	356.788	0	27.3109	0	0	0	0	21.4	14.97	29.4	21.4	21.4011	21.4039	21.404	21.4119	21.4121	21.4078	21.4022	21.3894	21.2048	-99.99	0.950736
setup	0	2008-04-09 23:00:00	11.9729	426.613	236.95	23.6377	363.701	0	31.6948	0	0	0	0	20.59	16.39	27.19	20.59	20.599	20.6235	20.6243	20.7306	20.919	21.0259	21.1155	21.2569	21.2062	-99.99	0.631552
setup	0	2008-04-10 23:00:00	11.9714	425.861	244.71	24.4059	359.764	0	32.5163	0	0	0	0	19.98	15.51	25.99	19.98	19.991	20.0207	20.0217	20.1455	20.3608	20.4812	20.5871	20.7809	21.2056	-99.99	0.63098
setup	0	2008-04-11 23:00:00	11.9699	425.095	249.1	24.8386	358.803	0	31.9287	0	0	0	0	20.42	15.98	27.15	20.42	20.4182	20.4133	20.4132	20.3983	20.4105	20.4275	20.4487	20.506	21.2017	-99.99	0.653385
setup	0	2008-04-12 23:00:00	11.9685	424.316	226.08	22.5398	367.857	0	30.1934	0	0	0	0	20.62	15.59	27.9	20.62	20.6181	20.613	20.6128	20.591	20.5597	20.5445	20.5341	20.5285	21.1965	-99.99	0.739121
setup	0	2008-04-13 23:00:00	11.967	423.524	235.45	23.4726	367.716	0	30.6696	0	0	0	0	21.07	16.39	28	21.07	21.0632	21.0447	21.044	20.9722	20.8768	20.8289	20.79	20.7302	21.1919	-99.99	0.70802
setup	0	2008-04-14 23:00:00	11.9656	422.72	152.15	15.1692	394.58	0	30.9825	0	0	0	0	21.37	15.94	28.99	21.37	21.3637	21.3466	21.346	21.2741	21.1601	21.0963	21.0417	20.9519	21.1889	-99.99	0.82289
setup	0	2008-04-15 23:00:00	11.9641	421.904	252.57	25.1868	364.621	0	31.5454	0	0	0	0	21.81	16.24	29.59	21.81	21.801	21.7763	21.7755	21.676	21.5273	21.4457	21.3751	21.2529	21.1877	-99.99	0.862193
setup	0	2008-04-16 23:00:00	11.9627	421.077	266.92	26.6296	358.581	0	31.8266	0	0	0	0	21.59	15.83	29.63	21.59	21.5889	21.586	21.5859	21.5705	21.5382	21.5153	21.4922	21.4423	21.1886	-99.99	0.881943
setup	0	2008-04-17 23:00:00	11.9612	420.24	252.57	25.2156	361.94	0	32.0654	0	0	0	0	21.62	16.5	29.74	21.62	21.6183	21.6136	21.6134	21.5953	21.5702	21.5557	21.5416	21.512	21.1905	-99.99	0.809154
setup	0	2008-04-18 23:00:00	11.9598	419.394	253.5	25.3343	354.058	0	31.8192	0	0	0	0	20.28	15.22	26.62	20.2801	20.2975	20.3448	20.3465	20.5365	20.8177	20.9639	21.0839	21.2723	21.1927	-99.99	0.716136
setup	0	2008-04-19 23:00:00	11.9584	418.539	270.16	27.037	354.741	0	37.9006	0	0	0	0	21.36	14.78	29.85	21.36	21.3498	21.3219	21.3209	21.2124	21.0905	21.0354	20.9975	20.9637	21.1922	-99.99	0.973107
setup	0	2008-04-20 23:00:00	11.957	417.675	222.03	22.2613	370.861	0	38.7926	0	0	0	0	20.69	16.12	27.56	20.6901	20.695	20.7084	20.7089	20.7696	20.8895	20.9536	21.0045	21.0756	21.1912	-99.99	0.68221
setup	0	2008-04-21 23:00:00	11.9556	416.805	255.58	25.6851	356.644	0	51.5195	0	0	0	0	19.72	16.33	25.46	19.72	19.7105	19.6848	19.6839	19.7749	20.0789	20.2493	20.3965	20.6507	21.1897	-99.99	0.495442
setup	0	2008-04-22 23:00:00	11.9542	415.928	255.58	25.7594	359.08	0	40.0406	0	0	0	0	20.72	15.97	27.72	20.72	20.7115	20.6885	20.6877	20.5965	20.4844	20.442	20.417	20.4067	21.1852	-99.99	0.703612
setup	0	2008-04-23 23:00:00	11.9529	415.045	252.34	25.522	358.865	0	41.9078	0	0	0	0	20.42	15.96	27.08	20.4201	20.4215	20.4254	20.4255	20.442	20.4796	20.4983	20.5117	20.5357	21.1802	-99.99	0.654896
setup	0	2008-04-24 23:00:00	11.9515	414.157	193.91	19.6921	374.432	0	43.7946	0	0	0	0	20.07	15.97	26.57	20.0701	20.075	20.0885	20.089	20.1459	20.2487	20.3059	20.3559	20.4462	21.1756	-99.99	0.599836
setup	0	2008-04-25 23:00:00	11.9501	413.265	244.82	24.977	357.931	0	46.4842	0	0	0	0	19.85	14.91	26.29	19.8501	19.8558	19.8713	19.8719	19.9344	20.0363	20.0943	20.1473	20.2513	21.1701	-99.99	0.685267
setup	0	2008-04-26 23:00:00	11.9488	412.369	238.8	24.4881	358.634	0	50.8833	0	0	0	0	20.21	15.16	27.57	20.2101	20.2083	20.2034	20.2033	20.1845	20.1653	20.1609	20.1625	20.1854	21.1635	-99.99	0.726786
setup	0	2008-04-27 23:00:00	11.9475	411.471	252.46	26.0342	358.355	0	57.355	0	0	0	0	20.58	15.47	27.58	20.5801	20.5751	20.5617	20.5613	20.5095	20.441	20.4079	20.3822	20.3488	21.157	-99.99	0.740507
setup	0	2008-04-28 23:00:00	11.9462	410.571	257.2	26.6252	356.725	0	64.1971	0	0	0	0	20.65	14.06	27.99	20.6501	20.6481	20.6427	20.6425	20.6173	20.5695	20.541	20.517	20.4832	21.1515	-99.99	0.918852
setup	0	2008-04-29 23:00:00	11.9449	409.669	245.98	25.4929	365.639	0	71.5788	0	0	0	0	21.28	15.92	28.46	21.2801	21.2701	21.2429	21.242	21.1376	20.9983	20.9277	20.869	20.7731	21.1473	-99.99	0.800975
setup	0	2008-04-30 23:00:00	11.9436	408.767	192.41	19.9752	381.001	0	78.0646	0	0	0	0	21.2	15.84	28.53	21.2001	21.1978	21.1916	21.1914	21.1647	21.1183	21.0887	21.0606	21.0067	21.1451	-99.99	0.80231
setup	0	2008-05-01 23:00:00	11.9423	407.866	251.07	26.1222	360.787	0	78.58	0	0	0	0	20.79	14.77	28.25	20.7901	20.7946	20.8069	20.8073	20.8538	20.9127	20.94	20.9613	20.9942	21.1441	-99.99	0.864105
setup	0	2008-05-02 23:00:00	11.941	406.966	263.45	27.4735	356.008	0	83.8867	0	0	0	0	20.72	15.43	28.13	20.7201	20.7223	20.7283	20.7285	20.7555	20.8048	20.8345	20.8612	20.9096	21.1429	-99.99	0.776598
setup	0	2008-05-03 23:00:00	11.9398	406.068	253.15	26.4756	350.68	0	86.875	0	0	0	0	19.86	14.15	27.17	19.8601	19.8736	19.9103	19.9116	20.0572	20.2663	20.3771	20.4714	20.6333	21.1408	-99.99	0.787427
setup	0	2008-05-04 23:00:00	11.9386	405.173	235.22	24.6842	354.712	0	85.8048	0	0	0	0	19.94	14.11	28.04	19.9401	19.9447	19.9573	19.9578	20.0099	20.0956	20.1488	20.2003	20.3078	21.1364	-99.99	0.817204
setup	0	2008-05-05 23:00:00	11.9373	404.281	233.6	24.6003	361.469	0	87.9342	0	0	0	0	20.61	14.6	28.28	20.6101	20.6038	20.5866	20.586	20.521	20.4404	20.4048	20.3797	20.3536	21.1304	-99.99	0.856313
setup	0	2008-05-06 23:00:00	11.9361	403.394	266.69	28.1922	354.023	0	88.7286	0	0	0	0	21.51	15.5	29.21	21.5101	21.4963	21.4589	21.4576	21.3091	21.0964	20.9842	20.8898	20.7355	21.1254	-99.99	0.897717
setup	0	2008-05-07 23:00:00	11.935	402.511	274.67	29.1604	352.242	0	88.2732	0	0	0	0	21.67	15.25	29.73	21.6701	21.6629	21.6432	21.6426	21.5605	21.4271	21.3484	21.2769	21.1467	21.1234	-99.99	0.962832
setup	0	2008-05-08 23:00:00	11.9338	401.635	228.74	24.3905	368.544	0	85.415	0	0	0	0	21.33	16.2	28.58	21.3301	21.3309	21.333	21.3331	21.3436	21.3607	21.3669	21.3681	21.3557	21.1241	-99.99	0.780237
setup	0	2008-05-09 23:00:00	11.9326	400.765	251.88	26.9585	355.787	0	79.2443	0	0	0	0	20.91	14.93	28.62	20.9101	20.916	20.932	20.9325	20.9936	21.0738	21.1133	21.1458	21.1987	21.1255	-99.99	0.870739
setup	0	2008-05-10 23:00:00	11.9315	399.903	241.47	25.9238	361.447	0	79.8753	0	0	0	0	21.1	14.89	28.89	21.1001	21.0994	21.0976	21.0975	21.0913	21.0865	21.0866	21.0885	21.0967	21.1257	-99.99	0.90621
setup	0	2008-05-11 23:00:00	11.9304	399.049	265.76	28.5999	352.473	0	75.6007	0	0	0	0	21.23	15.47	29.32	21.2301	21.2283	21.2234	21.2232	21.2044	21.1791	21.166	21.1549	21.1359	21.1256	-99.99	0.8668
setup	0	2008-05-12 23:00:00	11.9293	398.204	268.89	28.9863	352.115	0	72.5192	0	0	0	0	21.54	15.59	29.76	21.5401	21.5353	21.5222	21.5218	21.4693	21.3916	21.3493	21.3126	21.2494	21.1259	-99.99	0.905815
