row,time,.evapotranspiration.sim.val
439,2019-03-16T23:00:00,0.3207157
440,2019-03-17T23:00:00,0.19209322000000004
441,2019-03-18T23:00:00,0.17235644
442,2019-03-19T23:00:00,0.15569003
443,2019-03-20T23:00:00,0.20856225
444,2019-03-21T23:00:00,0.13718821
445,2019-03-22T23:00:00,0.170590189
446,2019-03-23T23:00:00,0.296892799
447,2019-03-24T23:00:00,0.29729076805
448,2019-03-25T23:00:00,0.133498239073
449,2019-03-26T23:00:00,0.14234000000000002
450,2019-03-27T23:00:00,0.337503
451,2019-03-28T23:00:00,0.344479
452,2019-03-29T23:00:00,0.35334699999999997
453,2019-03-30T23:00:00,0.35823099999999997
454,2019-03-31T23:00:00,0.368903
455,2019-04-01T23:00:00,0.398742
456,2019-04-02T23:00:00,0.39862
457,2019-04-03T23:00:00,0.398976
458,2019-04-04T23:00:00,0.39490500000000006
459,2019-04-05T23:00:00,0.392314
460,2019-04-06T23:00:00,0.40544600000000003
461,2019-04-07T23:00:00,0.3337
462,2019-04-08T23:00:00,0.399627
463,2019-04-09T23:00:00,0.395582
464,2019-04-10T23:00:00,0.27728302
465,2019-04-11T23:00:00,0.37404696
466,2019-04-12T23:00:00,0.31344207096000004
467,2019-04-13T23:00:00,0.381622271708
468,2019-04-14T23:00:00,0.310627244435
469,2019-04-15T23:00:00,0.217947234454
470,2019-04-16T23:00:00,0.232782265627
471,2019-04-17T23:00:00,0.214333295408
472,2019-04-18T23:00:00,0.217368259303
473,2019-04-19T23:00:00,0.371827378931
474,2019-04-20T23:00:00,0.37890950535799994
475,2019-04-21T23:00:00,0.370778940891
476,2019-04-22T23:00:00,0.399194522921
477,2019-04-23T23:00:00,0.431787384083
478,2019-04-24T23:00:00,0.4707155690389999
479,2019-04-25T23:00:00,0.543898393096
480,2019-04-26T23:00:00,1.13171194803
481,2019-04-27T23:00:00,0.7714970161400001
482,2019-04-28T23:00:00,0.77995800699
483,2019-04-29T23:00:00,0.7490466761
484,2019-04-30T23:00:00,0.7371160587000001
485,2019-05-01T23:00:00,0.726082219
486,2019-05-02T23:00:00,0.7048538498
487,2019-05-03T23:00:00,0.694066456
488,2019-05-04T23:00:00,0.7067833210000001
489,2019-05-05T23:00:00,1.7823089149999998
490,2019-05-06T23:00:00,0.9820607449999998
491,2019-05-07T23:00:00,0.9917446999999999
492,2019-05-08T23:00:00,0.94416915
493,2019-05-09T23:00:00,0.9281685699999999
494,2019-05-10T23:00:00,0.8570541100000001
495,2019-05-11T23:00:00,0.8442733
496,2019-05-12T23:00:00,0.8902623
497,2019-05-13T23:00:00,0.9234744
498,2019-05-14T23:00:00,0.9309733
499,2019-05-15T23:00:00,0.9324788
500,2019-05-16T23:00:00,0.9620991
501,2019-05-17T23:00:00,0.98008276
502,2019-05-18T23:00:00,0.997064
503,2019-05-19T23:00:00,1.048312
504,2019-05-20T23:00:00,1.085773
505,2019-05-21T23:00:00,1.044799
506,2019-05-22T23:00:00,1.286294
507,2019-05-23T23:00:00,1.4740090000000001
508,2019-05-24T23:00:00,1.425397
509,2019-05-25T23:00:00,1.522964
510,2019-05-26T23:00:00,1.668128
511,2019-05-27T23:00:00,1.793149
512,2019-05-28T23:00:00,1.879982
513,2019-05-29T23:00:00,1.954657
514,2019-05-30T23:00:00,2.052631
515,2019-05-31T23:00:00,2.300892
516,2019-06-01T23:00:00,2.485064
517,2019-06-02T23:00:00,2.6568460000000003
518,2019-06-03T23:00:00,2.6485499999999997
519,2019-06-04T23:00:00,2.809244
520,2019-06-05T23:00:00,2.5126459999999997
521,2019-06-06T23:00:00,2.557528
522,2019-06-07T23:00:00,2.7032490000000005
523,2019-06-08T23:00:00,2.65501
524,2019-06-09T23:00:00,2.5616999999999996
525,2019-06-10T23:00:00,1.903377
526,2019-06-11T23:00:00,1.837834
527,2019-06-12T23:00:00,2.357139
528,2019-06-13T23:00:00,2.214454
529,2019-06-14T23:00:00,2.365309
530,2019-06-15T23:00:00,1.977627
531,2019-06-16T23:00:00,1.794367
532,2019-06-17T23:00:00,1.9176490000000002
533,2019-06-18T23:00:00,1.8878060000000003
534,2019-06-19T23:00:00,1.8417990000000002
535,2019-06-20T23:00:00,1.8912790000000002
536,2019-06-21T23:00:00,1.932005
537,2019-06-22T23:00:00,1.437674
538,2019-06-23T23:00:00,1.6665299999999998
539,2019-06-24T23:00:00,1.946877
540,2019-06-25T23:00:00,2.0183679999999997
541,2019-06-26T23:00:00,1.989538
542,2019-06-27T23:00:00,1.988597
543,2019-06-28T23:00:00,1.8425719999999999
544,2019-06-29T23:00:00,1.6098459999999999
545,2019-06-30T23:00:00,1.55654
546,2019-07-01T23:00:00,1.628591
547,2019-07-02T23:00:00,1.564701
548,2019-07-03T23:00:00,1.581019
549,2019-07-04T23:00:00,1.176713
550,2019-07-05T23:00:00,1.297751
551,2019-07-06T23:00:00,1.480084
552,2019-07-07T23:00:00,1.03796
553,2019-07-08T23:00:00,0.9541850000000001
554,2019-07-09T23:00:00,0.9227850000000001
555,2019-07-10T23:00:00,1.017901
556,2019-07-11T23:00:00,0.981927
