source	id	datetime	species	area_cover[-]	area_fraction[-]	n_tree[ha-1]	vol_tree[m3ha-1]	h_max[m]	h_min[m]	diam_ground[m]	diam_breast[m]	depth[m]	sla[m2kg-1]	lai[-]	crown_diam_ratio[-]	sap_fol_ratio[-]	branch_fraction[-]	DW_stem_wood[kgm-2]	DW_branch_wood[kgm-2]	DW_root_wood[kgm-2]
setup	0	2018-10-01 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-10-02 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-10-03 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-10-04 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-10-05 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-10-06 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-10-07 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-10-08 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-10-09 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-10-10 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-10-11 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-10-12 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-10-13 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-10-14 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-10-15 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-10-16 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-10-17 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-10-18 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-10-19 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
