source	id	datetime	C_mic_1[kgCm-2]	C_mic_2[kgCm-2]	C_mic_3[kgCm-2]	C_aorg[kgCm-2]	N_nh4[kgNm-2]	N_no3_ae[kgNm-2]	N_no3_an[kgNm-2]	C_doc_ae[kgCm-2]	C_doc_an[kgCm-2]	C_acetate_ae[kgCm-2]	C_acetate_an[kgCm-2]	sC_ch4_ebul[kgCm-2]	sC_ch4_plant[kgCm-2]	sC_ch4_soil[kgCm-2]	sC_ch4_water[kgCm-2]	sC_ch4_leach[kgCm-2]	sC_ch4_prod[kgCm-2]	sC_ch4_ox[kgCm-2]	sC_acetate_prod[kgCm-2]	sC_doc_prod[kgCm-2]	sN_no2_nit[kgNm-2]	sN_no3_denit[kgNm-2]	sN_n2o_ebul[kgNm-2]	sN_n2o_plant[kgNm-2]	sN_n2o_soil[kgNm-2]	sN_n2o_water[kgNm-2]	sN_no_ebul[kgNm-2]	sN_no_plant[kgNm-2]	sN_no_soil[kgNm-2]	sN_no_water[kgNm-2]	sN_nh3_ebul[kgNm-2]	sN_nh3_plant[kgNm-2]	sN_nh3_soil[kgNm-2]	sN_nh3_water[kgNm-2]	sO_plant_o2_cons[kgOm-2]	sO_plant_o2_prod[kgOm-2]	sO_algae_o2_prod[kgOm-2]	ph_watertable[-]	ph_soil_surface[-]	anvf[%]
setup	0	2008-07-18 00:00:00	0.00111353	0.000134106	0.000539386	0.040338	0.000543926	1.57632e-06	2.24307e-07	0.000538164	0.000426458	1.96319e-07	0.000118879	0	0	1.83655e-09	0	1.90966e-07	6.14931e-07	2.89587e-07	1.58896e-06	2.27965e-05	3.7475e-07	1.9383e-09	0	0	5.42003e-10	0	0	0	5.81619e-11	0	0	0	2.51747e-14	0	0	0	0	7	7.5	0.656635
setup	0	2008-07-18 01:00:00	0.00111093	0.00013413	0.000539243	0.0403262	0.00054383	5.8838e-07	3.38022e-08	0.000536328	0.000421039	2.52936e-07	0.000118722	0	0	2.16899e-10	0	1.91517e-07	6.14265e-07	2.91054e-07	1.5638e-06	2.28071e-05	3.52974e-07	8.15346e-11	0	0	1.78249e-10	0	0	0	3.42692e-11	0	0	0	4.11847e-14	0	0	0	0	7	7.5	0.650905
setup	0	2008-07-18 02:00:00	0.00110805	0.000134271	0.000539153	0.0403144	0.000543757	3.78983e-07	3.04602e-08	0.000524449	0.000421376	2.44873e-07	0.000118641	0	0	-3.81166e-10	0	1.92079e-07	6.13592e-07	2.92743e-07	1.59364e-06	2.18968e-05	3.00922e-07	5.1503e-11	0	0	2.11607e-10	0	0	0	1.47203e-10	0	0	0	1.85573e-14	0	0	0	0	7	7.5	0.654495
setup	0	2008-07-18 03:00:00	0.00110489	0.000134489	0.000539069	0.0403028	0.0005437	3.00406e-07	2.67868e-08	0.000513464	0.000421632	2.38633e-07	0.000118558	0	0	-1.08942e-09	0	1.92756e-07	6.1291e-07	2.94515e-07	1.5568e-06	2.13231e-05	2.60092e-07	1.96931e-11	0	0	3.29408e-10	0	0	0	3.31461e-10	0	0	0	1.74002e-14	0	0	0	0	7	7.5	0.657821
setup	0	2008-07-18 04:00:00	0.00110166	0.000134709	0.000538956	0.0402922	0.000543792	2.7058e-07	2.56445e-08	0.000510194	0.000421828	2.34832e-07	0.000118513	0	0	-1.69611e-09	0	8.59699e-08	6.12348e-07	2.94199e-07	1.50167e-06	2.58159e-05	2.36695e-07	1.07029e-11	0	0	4.02841e-10	0	0	0	4.68611e-10	0	0	0	1.69862e-14	0	0	0	0	7	7.5	0.658808
setup	0	2008-07-18 05:00:00	0.00109883	0.000134912	0.000538833	0.0402809	0.000543866	2.56057e-07	2.53616e-08	0.0005181	0.000422349	2.31113e-07	0.000118436	0	0	-2.04963e-09	0	1.91499e-07	6.1165e-07	2.9054e-07	1.49311e-06	3.78176e-05	2.24918e-07	9.34767e-12	0	0	4.99185e-10	0	0	0	5.3818e-10	0	0	0	1.94462e-14	0	0	0	0	7	7.5	0.658977
setup	0	2008-07-18 06:00:00	0.00109667	0.000135101	0.000538701	0.0402697	0.000543953	2.52634e-07	2.52447e-08	0.000529737	0.000423427	2.27205e-07	0.000118362	0	0	-2.24799e-09	0	1.92139e-07	6.10941e-07	2.89683e-07	1.49888e-06	4.44071e-05	2.22997e-07	9.12845e-12	0	0	6.58029e-10	0	0	0	5.67227e-10	0	0	0	2.45054e-14	0	0	0	0	7	7.5	0.659651
setup	0	2008-07-18 07:00:00	0.00109547	0.0001353	0.000538564	0.0402584	0.000544048	2.59003e-07	2.52413e-08	0.000541076	0.00042523	2.23196e-07	0.000118296	0	0	-2.17406e-09	0	1.92813e-07	6.1022e-07	2.91221e-07	1.52254e-06	4.91708e-05	2.30071e-07	9.62616e-12	0	0	9.76448e-10	0	0	0	5.77516e-10	0	0	0	3.00174e-14	0	0	0	0	7	7.5	0.661845
setup	0	2008-07-18 08:00:00	0.00109542	0.000135476	0.000538398	0.040248	0.000544263	2.75495e-07	2.51351e-08	0.000552894	0.000427425	2.14425e-07	0.000118266	0	0	-2.12987e-09	0	8.5476e-08	6.09621e-07	2.92548e-07	1.52327e-06	5.33667e-05	2.46331e-07	9.07556e-12	0	0	1.18706e-09	0	0	0	5.59651e-10	0	0	0	3.50463e-14	0	0	0	0	7	7.5	0.662851
setup	0	2008-07-18 09:00:00	0.0010967	0.000135644	0.000538201	0.0402365	0.000544352	2.98085e-07	2.50473e-08	0.000565209	0.000428292	2.10678e-07	0.000118193	0	0	-2.2385e-09	0	1.91158e-07	6.08885e-07	2.63491e-07	1.52978e-06	5.66523e-05	2.67943e-07	9.15165e-12	0	0	1.44909e-09	0	0	0	5.6052e-10	0	0	0	4.36352e-14	0	0	0	0	7	7.5	0.663843
setup	0	2008-07-18 10:00:00	0.0010993	0.000135808	0.000537976	0.0402249	0.000544463	3.27228e-07	2.4981e-08	0.000575511	0.000429176	2.07194e-07	0.000118122	0	0	-2.44292e-09	0	1.91685e-07	6.08135e-07	2.63886e-07	1.5397e-06	5.88354e-05	2.95623e-07	9.35676e-12	0	0	1.67527e-09	0	0	0	5.70157e-10	0	0	0	5.61714e-14	0	0	0	0	7	7.5	0.665073
setup	0	2008-07-18 11:00:00	0.001103	0.000135973	0.000537729	0.0402129	0.000544579	3.61457e-07	2.49246e-08	0.000583678	0.000429942	2.04271e-07	0.000118051	0	0	-2.69289e-09	0	1.92235e-07	6.07371e-07	2.64083e-07	1.55036e-06	6.02719e-05	3.27789e-07	9.65498e-12	0	0	1.84965e-09	0	0	0	5.83748e-10	0	0	0	7.18189e-14	0	0	0	0	7	7.5	0.666385
setup	0	2008-07-18 12:00:00	0.00110752	0.000136141	0.000537464	0.0402007	0.000544697	3.9783e-07	2.48813e-08	0.000590097	0.000430569	2.01926e-07	0.000117981	0	0	-2.94037e-09	0	1.92964e-07	6.06596e-07	2.64094e-07	1.56011e-06	6.12578e-05	3.61568e-07	1.00578e-11	0	0	1.96187e-09	0	0	0	5.98056e-10	0	0	0	8.79319e-14	0	0	0	0	7	7.5	0.667715
setup	0	2008-07-18 13:00:00	0.00111257	0.000136315	0.000537187	0.040189	0.000544866	4.32845e-07	2.48917e-08	0.000595328	0.000431167	2.00135e-07	0.000117947	0	0	-3.14312e-09	0	8.56706e-08	6.05944e-07	2.63942e-07	1.5688e-06	6.2034e-05	3.93685e-07	1.05794e-11	0	0	2.01914e-09	0	0	0	6.10989e-10	0	0	0	1.01557e-13	0	0	0	0	7	7.5	0.669051
setup	0	2008-07-18 14:00:00	0.00111798	0.000136496	0.000536904	0.0401762	0.000544984	4.63552e-07	2.4865e-08	0.000599782	0.000431697	1.98711e-07	0.000117878	0	0	-3.28478e-09	0	1.91946e-07	6.05163e-07	2.63677e-07	1.57429e-06	6.25416e-05	4.21493e-07	1.10246e-11	0	0	2.03626e-09	0	0	0	6.21709e-10	0	0	0	1.1082e-13	0	0	0	0	7	7.5	0.670398
setup	0	2008-07-18 15:00:00	0.00112359	0.000136686	0.000536619	0.0401631	0.0005451	4.87885e-07	2.48371e-08	0.000603703	0.000432202	1.97596e-07	0.00011781	0	0	-3.37013e-09	0	1.92735e-07	6.0438e-07	2.63324e-07	1.5766e-06	6.26352e-05	4.43177e-07	1.13917e-11	0	0	2.01819e-09	0	0	0	6.29971e-10	0	0	0	1.15215e-13	0	0	0	0	7	7.5	0.671757
setup	0	2008-07-18 16:00:00	0.00112921	0.000136885	0.000536335	0.0401497	0.000545216	5.0461e-07	2.48017e-08	0.00060665	0.000432675	1.96707e-07	0.000117743	0	0	-3.40278e-09	0	1.93559e-07	6.03605e-07	2.62928e-07	1.57552e-06	6.15422e-05	4.57679e-07	1.16209e-11	0	0	1.96797e-09	0	0	0	6.3542e-10	0	0	0	1.15026e-13	0	0	0	0	7	7.5	0.673106
setup	0	2008-07-18 17:00:00	0.00113418	0.000137092	0.000536054	0.0401372	0.000545379	5.13326e-07	2.47833e-08	0.000603153	0.000432971	1.96038e-07	0.000117712	0	0	-3.3865e-09	0	8.5964e-08	6.02967e-07	2.62507e-07	1.56789e-06	5.34092e-05	4.64686e-07	1.16021e-11	0	0	1.889e-09	0	0	0	6.3772e-10	0	0	0	1.11039e-13	0	0	0	0	7	7.5	0.674335
setup	0	2008-07-18 18:00:00	0.0011373	0.000137298	0.000535773	0.0401239	0.000545489	5.14523e-07	2.46668e-08	0.000587524	0.000432497	1.95635e-07	0.000117642	0	0	-3.32631e-09	0	1.92533e-07	6.02215e-07	2.66534e-07	1.54822e-06	3.66988e-05	4.64678e-07	1.10812e-11	0	0	1.78582e-09	0	0	0	6.36678e-10	0	0	0	1.04196e-13	0	0	0	0	7	7.5	0.674685
setup	0	2008-07-18 19:00:00	0.00113847	0.000137485	0.0005355	0.0401116	0.000545647	5.08438e-07	2.45959e-08	0.000571323	0.000431491	1.95861e-07	0.000117606	0	0	-3.22792e-09	0	8.4974e-08	6.0161e-07	2.68752e-07	1.5315e-06	3.1278e-05	4.57951e-07	1.07137e-11	0	0	1.6642e-09	0	0	0	6.32824e-10	0	0	0	9.51158e-14	0	0	0	0	7	7.5	0.673295
setup	0	2008-07-18 20:00:00	0.00113809	0.000137652	0.00053524	0.0400994	0.0005458	4.94848e-07	2.45386e-08	0.000557628	0.000430673	1.9616e-07	0.00011757	0	0	-3.09884e-09	0	8.36213e-08	6.01024e-07	2.69034e-07	1.51714e-06	2.99829e-05	4.44339e-07	1.0393e-11	0	0	1.53106e-09	0	0	0	6.26987e-10	0	0	0	8.47212e-14	0	0	0	0	7	7.5	0.67155
setup	0	2008-07-18 21:00:00	0.00113657	0.000137801	0.000534997	0.0400874	0.000545948	4.74945e-07	2.44826e-08	0.000546029	0.000430032	1.96338e-07	0.000117536	0	0	-2.9524e-09	0	8.30755e-08	6.00457e-07	2.69349e-07	1.50417e-06	2.86002e-05	4.25098e-07	1.00633e-11	0	0	1.39509e-09	0	0	0	6.18877e-10	0	0	0	7.41028e-14	0	0	0	0	7	7.5	0.669896
setup	0	2008-07-18 22:00:00	0.00113427	0.000137932	0.000534774	0.0400754	0.000546092	4.50635e-07	2.4425e-08	0.000536195	0.000429523	1.96429e-07	0.000117502	0	0	-2.80009e-09	0	8.46438e-08	5.99912e-07	2.6969e-07	1.4926e-06	2.7222e-05	4.02071e-07	9.72503e-12	0	0	1.26532e-09	0	0	0	6.08954e-10	0	0	0	6.40029e-14	0	0	0	0	7	7.5	0.668287
setup	0	2008-07-18 23:00:00	0.00113142	0.000138047	0.000534571	0.0400636	0.000546236	4.22053e-07	2.43658e-08	0.000527832	0.000429111	1.96458e-07	0.00011747	0	0	-2.651e-09	0	8.76692e-08	5.99387e-07	2.70048e-07	1.48237e-06	2.59294e-05	3.75259e-07	9.3941e-12	0	0	1.15022e-09	0	0	0	5.98072e-10	0	0	0	5.48439e-14	0	0	0	0	7	7.5	0.666695
setup	0	2008-07-19 00:00:00	0.00112795	0.000138511	0.000534291	0.0400512	0.00054679	1.45176e-06	1.9884e-07	0.00051347	0.000432908	1.97139e-07	0.000117477	0	0	1.77394e-09	0	2.00337e-07	5.98748e-07	3.01846e-07	1.58284e-06	2.47684e-05	3.91627e-07	2.00416e-09	0	0	5.51999e-10	0	0	0	6.58508e-11	0	0	0	3.13899e-14	0	0	0	0	7	7.5	0.669865
setup	0	2008-07-19 01:00:00	0.00112281	0.000138666	0.000533861	0.0400394	0.000547583	3.06738e-06	2.48815e-07	0.000513644	0.000428007	2.3543e-07	0.000117339	0	0	-5.85799e-10	0	2.08015e-07	5.98129e-07	3.02226e-07	1.53757e-06	2.60028e-05	6.72747e-07	1.92213e-09	0	0	1.3855e-10	0	0	0	1.87607e-10	0	0	0	5.69868e-14	0	0	0	0	7	7.5	0.645091
setup	0	2008-07-19 02:00:00	0.00111709	0.000139	0.00053348	0.0400286	0.000548273	3.71965e-06	3.94707e-07	0.000501585	0.000427811	2.43454e-07	0.000117344	0	0	-1.90561e-09	0	1.08384e-07	5.97653e-07	8.27918e-07	1.6777e-06	2.55779e-05	6.57211e-07	3.08418e-09	0	0	-4.52123e-10	0	0	0	5.10958e-10	0	0	0	2.11105e-13	0	0	0	0	7	7.5	0.631694
setup	0	2008-07-19 03:00:00	0.00111128	0.000139089	0.000533297	0.0400171	0.000546708	8.08286e-07	6.27811e-08	0.000493853	0.000425095	2.43526e-07	0.000117229	0	0	-1.78693e-09	0	2.20964e-07	5.97072e-07	3.42502e-07	1.59289e-06	2.50188e-05	4.36995e-07	3.63543e-10	0	0	-5.42679e-10	0	0	0	4.98846e-10	0	0	0	4.48667e-13	0	0	0	0	7	7.5	0.634061
setup	0	2008-07-19 04:00:00	0.00110553	0.0001391	0.000533157	0.0400057	0.000547036	4.69983e-07	3.0027e-08	0.000489415	0.000424772	2.39976e-07	0.000117153	0	0	-2.10362e-09	0	2.25102e-07	5.96503e-07	3.32174e-07	1.50955e-06	2.6672e-05	3.60198e-07	6.07013e-11	0	0	-4.67747e-10	0	0	0	5.96593e-10	0	0	0	3.19477e-13	0	0	0	0	7	7.5	0.636861
setup	0	2008-07-19 05:00:00	0.0011003	0.00013909	0.000533021	0.0399944	0.000546884	3.62676e-07	2.46805e-08	0.000494681	0.00042481	2.36455e-07	0.000117087	0	0	-2.26361e-09	0	2.29799e-07	5.95942e-07	3.20402e-07	1.47591e-06	3.47269e-05	3.13806e-07	1.41415e-11	0	0	-4.00483e-10	0	0	0	6.19134e-10	0	0	0	1.91876e-13	0	0	0	0	7	7.5	0.63813
setup	0	2008-07-19 06:00:00	0.00109587	0.000139097	0.000532898	0.0399838	0.000547018	3.28067e-07	2.42082e-08	0.000503853	0.000425446	2.33059e-07	0.000117065	0	0	-2.14773e-09	0	1.27415e-07	5.95516e-07	3.1129e-07	1.4858e-06	4.0729e-05	2.88863e-07	1.04648e-11	0	0	-2.23318e-10	0	0	0	5.88811e-10	0	0	0	1.07819e-13	0	0	0	0	7	7.5	0.640435
setup	0	2008-07-19 07:00:00	0.00109224	0.000139119	0.000532794	0.0399722	0.000547144	3.14829e-07	2.41725e-08	0.00050975	0.00042899	2.29304e-07	0.000117027	0	0	-1.97561e-09	0	2.35348e-07	5.94974e-07	3.04692e-07	1.51054e-06	4.3355e-05	2.78883e-07	1.01537e-11	0	0	-6.82858e-11	0	0	0	5.40975e-10	0	0	0	6.91229e-14	0	0	0	0	7	7.5	0.644911
setup	0	2008-07-19 08:00:00	0.00108945	0.000139161	0.000532692	0.0399607	0.000547188	3.05029e-07	2.40639e-08	0.000516101	0.000432511	2.2588e-07	0.000116991	0	0	-1.92618e-09	0	2.33979e-07	5.94434e-07	2.99748e-07	1.51486e-06	4.51315e-05	2.70322e-07	9.85241e-12	0	0	1.30135e-10	0	0	0	5.18152e-10	0	0	0	5.81657e-14	0	0	0	0	7	7.5	0.650331
setup	0	2008-07-19 09:00:00	0.0010875	0.000139227	0.000532599	0.0399498	0.000547302	2.97914e-07	2.40739e-08	0.000522378	0.000435812	2.23332e-07	0.000116994	0	0	-1.91856e-09	0	1.24019e-07	5.9402e-07	2.96336e-07	1.52878e-06	4.65726e-05	2.64287e-07	1.01068e-11	0	0	3.03029e-10	0	0	0	5.05406e-10	0	0	0	5.17767e-14	0	0	0	0	7	7.5	0.655819
setup	0	2008-07-19 10:00:00	0.00108637	0.000139319	0.000532512	0.039938	0.000547378	2.93701e-07	2.40129e-08	0.000528449	0.0004387	2.21597e-07	0.000116963	0	0	-1.93796e-09	0	2.26125e-07	5.93483e-07	2.93567e-07	1.54035e-06	4.76036e-05	2.60895e-07	1.01102e-11	0	0	4.46123e-10	0	0	0	4.98845e-10	0	0	0	4.72686e-14	0	0	0	0	7	7.5	0.66131
setup	0	2008-07-19 11:00:00	0.001086	0.00013943	0.000532424	0.0399262	0.000547457	2.92027e-07	2.3932e-08	0.000533697	0.000441883	2.20344e-07	0.000116927	0	0	-1.97191e-09	0	2.21518e-07	5.92942e-07	2.91148e-07	1.54174e-06	4.81119e-05	2.59755e-07	9.96917e-12	0	0	5.61595e-10	0	0	0	4.96201e-10	0	0	0	4.45243e-14	0	0	0	0	7	7.5	0.667163
setup	0	2008-07-19 12:00:00	0.00108631	0.00013956	0.000532336	0.0399142	0.000547553	2.91765e-07	2.38671e-08	0.00053795	0.000445196	2.19531e-07	0.00011689	0	0	-2.01112e-09	0	2.18343e-07	5.92398e-07	2.88999e-07	1.54165e-06	4.8071e-05	2.59817e-07	9.87672e-12	0	0	6.50344e-10	0	0	0	4.95477e-10	0	0	0	4.29994e-14	0	0	0	0	7	7.5	0.673174
setup	0	2008-07-19 13:00:00	0.0010872	0.000139707	0.000532247	0.039903	0.000547698	2.92049e-07	2.38297e-08	0.000541212	0.000448396	2.19145e-07	0.000116888	0	0	-2.04786e-09	0	1.09184e-07	5.91974e-07	2.8695e-07	1.54065e-06	4.75019e-05	2.60271e-07	9.74619e-12	0	0	7.16496e-10	0	0	0	4.95481e-10	0	0	0	4.22266e-14	0	0	0	0	7	7.5	0.679078
setup	0	2008-07-19 14:00:00	0.00108855	0.000139865	0.000532155	0.0398909	0.000547788	2.92512e-07	2.37375e-08	0.000543145	0.000451516	2.19118e-07	0.000116847	0	0	-2.07813e-09	0	2.13043e-07	5.91425e-07	2.84956e-07	1.53507e-06	4.6344e-05	2.6082e-07	9.30523e-12	0	0	7.65164e-10	0	0	0	4.95633e-10	0	0	0	4.18931e-14	0	0	0	0	7	7.5	0.685253
setup	0	2008-07-19 15:00:00	0.00109022	0.000140022	0.00053206	0.0398787	0.000547888	2.92998e-07	2.35682e-08	0.000547181	0.000451317	2.1487e-07	0.000116804	0	0	-2.1013e-09	0	2.10231e-07	5.90878e-07	2.83027e-07	1.52616e-06	4.46376e-05	2.6125e-07	8.61298e-12	0	0	7.99413e-10	0	0	0	4.95677e-10	0	0	0	4.17828e-14	0	0	0	0	7	7.5	0.685732
setup	0	2008-07-19 16:00:00	0.00109202	0.000140179	0.000531962	0.0398666	0.000547973	2.9257e-07	2.35466e-08	0.000549095	0.000450951	2.12201e-07	0.000116756	0	0	-2.11682e-09	0	2.08587e-07	5.90321e-07	2.81155e-07	1.51627e-06	4.15408e-05	2.60817e-07	8.28681e-12	0	0	8.21495e-10	0	0	0	4.95427e-10	0	0	0	4.17722e-14	0	0	0	0	7	7.5	0.68643
setup	0	2008-07-19 17:00:00	0.0010936	0.00014033	0.00053186	0.0398553	0.000548107	2.91094e-07	2.37284e-08	0.00054568	0.000450075	2.10817e-07	0.000116739	0	0	-2.12445e-09	0	1.00873e-07	5.89855e-07	2.8186e-07	1.50624e-06	3.44569e-05	2.5954e-07	8.13991e-12	0	0	8.33496e-10	0	0	0	4.94852e-10	0	0	0	4.18022e-14	0	0	0	0	7	7.5	0.686574
setup	0	2008-07-19 18:00:00	0.00109454	0.000140471	0.000531757	0.0398433	0.000548192	2.88834e-07	2.39195e-08	0.000535538	0.000448778	2.11259e-07	0.000116684	0	0	-2.12445e-09	0	2.05973e-07	5.89253e-07	2.95235e-07	1.49679e-06	2.57679e-05	2.57599e-07	8.08333e-12	0	0	8.37429e-10	0	0	0	4.93924e-10	0	0	0	4.18126e-14	0	0	0	0	7	7.5	0.685797
setup	0	2008-07-19 19:00:00	0.00109477	0.000140592	0.000531655	0.0398315	0.000548286	2.86062e-07	2.38368e-08	0.000525001	0.000447275	2.13701e-07	0.000116625	0	0	-2.11729e-09	0	2.04308e-07	5.88699e-07	3.077e-07	1.48786e-06	2.35509e-05	2.54939e-07	7.97035e-12	0	0	8.35187e-10	0	0	0	4.92782e-10	0	0	0	4.17194e-14	0	0	0	0	7	7.5	0.684026
setup	0	2008-07-19 20:00:00	0.00109435	0.000140694	0.000531553	0.0398198	0.000548379	2.82031e-07	2.37798e-08	0.000515611	0.000445917	2.15812e-07	0.000116566	0	0	-2.1037e-09	0	2.03363e-07	5.88131e-07	3.29296e-07	1.48005e-06	2.33259e-05	2.51113e-07	7.87303e-12	0	0	8.28627e-10	0	0	0	4.91549e-10	0	0	0	4.15231e-14	0	0	0	0	7	7.5	0.682098
setup	0	2008-07-19 21:00:00	0.00109337	0.00014078	0.000531455	0.0398091	0.000548522	2.76822e-07	2.37631e-08	0.000507209	0.000444747	2.17551e-07	0.000116543	0	0	-2.08571e-09	0	9.58177e-08	5.87681e-07	3.19579e-07	1.47356e-06	2.30788e-05	2.46224e-07	7.82484e-12	0	0	8.19842e-10	0	0	0	4.90019e-10	0	0	0	4.12497e-14	0	0	0	0	7	7.5	0.680259
setup	0	2008-07-19 22:00:00	0.00109189	0.000140849	0.000531358	0.0397976	0.000548614	2.70965e-07	2.36883e-08	0.000499719	0.0004437	2.18904e-07	0.000116487	0	0	-2.06537e-09	0	2.0145e-07	5.87108e-07	3.09076e-07	1.46664e-06	2.28339e-05	2.40783e-07	7.71519e-12	0	0	8.10909e-10	0	0	0	4.88108e-10	0	0	0	4.09169e-14	0	0	0	0	7	7.5	0.678404
setup	0	2008-07-19 23:00:00	0.00108999	0.000140904	0.000531266	0.0397863	0.000548705	2.64498e-07	2.36059e-08	0.000492988	0.000442792	2.19931e-07	0.000116432	0	0	-2.04348e-09	0	2.00446e-07	5.86529e-07	3.01902e-07	1.46093e-06	2.25909e-05	2.34794e-07	7.62212e-12	0	0	8.03296e-10	0	0	0	4.86114e-10	0	0	0	4.05298e-14	0	0	0	0	7	7.5	0.676715
setup	0	2008-07-20 00:00:00	0.00108771	0.000140942	0.00053117	0.0397759	0.000548921	3.27196e-07	2.37484e-08	0.000486953	0.00044198	2.20898e-07	0.000116413	0	0	-1.3113e-09	0	9.11977e-08	5.86068e-07	2.96853e-07	1.45626e-06	2.26925e-05	2.41628e-07	9.51095e-12	0	0	7.80061e-10	0	0	0	4.17661e-10	0	0	0	3.8733e-14	0	0	0	0	7	7.5	0.674615
setup	0	2008-07-20 01:00:00	0.00108509	0.000140968	0.00053108	0.0397649	0.000549291	3.06101e-07	2.36437e-08	0.000481397	0.000441261	2.21531e-07	0.00011636	0	0	-1.73747e-09	0	1.95068e-07	5.8548e-07	2.93554e-07	1.45364e-06	2.25093e-05	2.43351e-07	9.20813e-12	0	0	7.17506e-10	0	0	0	4.38681e-10	0	0	0	5.0457e-14	0	0	0	0	7	7.5	0.67292
setup	0	2008-07-20 02:00:00	0.00108219	0.00014098	0.00053099	0.0397539	0.00054925	2.71094e-07	2.3404e-08	0.000476577	0.000440605	2.2195e-07	0.000116308	0	0	-1.77831e-09	0	1.93457e-07	5.84883e-07	2.9135e-07	1.44665e-06	2.2343e-05	2.38314e-07	7.71467e-12	0	0	7.17405e-10	0	0	0	4.45473e-10	0	0	0	5.55927e-14	0	0	0	0	7	7.5	0.67117
setup	0	2008-07-20 03:00:00	0.00107904	0.000140982	0.000530902	0.039743	0.000549251	2.60379e-07	2.32937e-08	0.000472238	0.000440069	2.22043e-07	0.000116258	0	0	-1.80472e-09	0	1.92718e-07	5.84278e-07	2.90649e-07	1.44201e-06	2.2273e-05	2.30577e-07	7.42831e-12	0	0	7.34223e-10	0	0	0	4.50252e-10	0	0	0	4.62293e-14	0	0	0	0	7	7.5	0.669777
setup	0	2008-07-20 04:00:00	0.00107581	0.000140973	0.000530813	0.0397331	0.000549329	2.51845e-07	2.32391e-08	0.000471228	0.000439685	2.22038e-07	0.000116244	0	0	-1.80955e-09	0	8.42568e-08	5.83786e-07	2.89122e-07	1.43954e-06	2.55605e-05	2.23008e-07	7.35222e-12	0	0	7.81213e-10	0	0	0	4.53749e-10	0	0	0	3.91371e-14	0	0	0	0	7	7.5	0.668356
setup	0	2008-07-20 05:00:00	0.00107305	0.000140954	0.000530721	0.0397223	0.000549406	2.47229e-07	2.31476e-08	0.00048094	0.000439585	2.21741e-07	0.000116198	0	0	-1.82167e-09	0	1.8994e-07	5.83166e-07	2.83791e-07	1.43984e-06	3.74749e-05	2.19243e-07	7.27812e-12	0	0	8.56905e-10	0	0	0	4.58027e-10	0	0	0	3.58858e-14	0	0	0	0	7	7.5	0.667236
setup	0	2008-07-20 06:00:00	0.00107109	0.00014094	0.000530632	0.0397115	0.000549493	2.47108e-07	2.31064e-08	0.000495141	0.000439873	2.209e-07	0.000116155	0	0	-1.8544e-09	0	1.89858e-07	5.82538e-07	2.82809e-07	1.45439e-06	4.45715e-05	2.19722e-07	7.56678e-12	0	0	9.57231e-10	0	0	0	4.64103e-10	0	0	0	3.50573e-14	0	0	0	0	7	7.5	0.667294
setup	0	2008-07-20 07:00:00	0.00107009	0.000140931	0.000530536	0.0397006	0.000549587	2.52305e-07	2.30456e-08	0.000510762	0.000440383	2.19823e-07	0.000116114	0	0	-1.91638e-09	0	1.90441e-07	5.81901e-07	2.83021e-07	1.46329e-06	4.87616e-05	2.25142e-07	7.67017e-12	0	0	1.07544e-09	0	0	0	4.72624e-10	0	0	0	3.53806e-14	0	0	0	0	7	7.5	0.66786
setup	0	2008-07-20 08:00:00	0.00107018	0.000140929	0.000530431	0.0396903	0.000549739	2.60844e-07	2.30224e-08	0.000526636	0.000441043	2.18702e-07	0.00011611	0	0	-2.01057e-09	0	8.25398e-08	5.81375e-07	2.83229e-07	1.47408e-06	5.20171e-05	2.3348e-07	7.84055e-12	0	0	1.20007e-09	0	0	0	4.81982e-10	0	0	0	3.63419e-14	0	0	0	0	7	7.5	0.668668
setup	0	2008-07-20 09:00:00	0.00107144	0.000140936	0.000530315	0.0396792	0.000549844	2.72787e-07	2.29582e-08	0.00054227	0.000441746	2.17515e-07	0.000116073	0	0	-2.13571e-09	0	1.89393e-07	5.80723e-07	2.83433e-07	1.48423e-06	5.49095e-05	2.44951e-07	7.96866e-12	0	0	1.31807e-09	0	0	0	4.92708e-10	0	0	0	4.00696e-14	0	0	0	0	7	7.5	0.669618
setup	0	2008-07-20 10:00:00	0.00107386	0.000140951	0.000530187	0.0396678	0.000549954	2.87841e-07	2.28991e-08	0.000556942	0.00044249	2.1633e-07	0.000116037	0	0	-2.28404e-09	0	1.90167e-07	5.80064e-07	2.8359e-07	1.49474e-06	5.70411e-05	2.59242e-07	8.13089e-12	0	0	1.41906e-09	0	0	0	5.04046e-10	0	0	0	4.599e-14	0	0	0	0	7	7.5	0.670683
setup	0	2008-07-20 11:00:00	0.00107735	0.000140976	0.000530047	0.0396562	0.000550064	3.04984e-07	2.28423e-08	0.000570333	0.000443233	2.15173e-07	0.000116002	0	0	-2.44271e-09	0	1.90928e-07	5.79398e-07	2.83666e-07	1.50379e-06	5.85088e-05	2.75325e-07	8.29852e-12	0	0	1.49442e-09	0	0	0	5.15242e-10	0	0	0	5.3314e-14	0	0	0	0	7	7.5	0.671802
