source	id	datetime	irri[mm]	prec[mm]	throughf[mm]	evapot[mm]	transp[mm]	evacep[mm]	evasoil[mm]	evasurfacewater[mm]	runoff[mm]	percol[mm]	infiltration[mm]	groundwateraccess[mm]	capillaryrise[mm]	snow_height[mm]	snow[mmh2oeq]	surfacewater[mm]	soil_water[mm]	root_soil_water[mm]	leafwater[mm]	soilwater_floor[%]	soilwater_5cm[%]	soilwater_10cm[%]	soilwater_15cm[%]	soilwater_20cm[%]	soilwater_30cm[%]	soilwater_50cm[%]	soilwater_100cm[%]	groundwaterdepth[m]
setup	0	2006-04-22 23:00:00	0	3.11	3.11	3.50101	0	0	0.909684	0.145876	0	2.1891	2.96412	0	0	0	0	0	158.889	158.889	0	-99.99	28.1253	31.5793	31.5028	31.4822	35.2465	35.489	-99.99	99
setup	0	2006-04-23 23:00:00	0	3.72	3.72	3.32863	0	0	0.874927	0.138693	0	2.18812	3.58131	0	0	0	0	0	159.407	159.407	0	-99.99	28.2172	31.8886	31.99	31.8826	35.2282	35.482	-99.99	99
setup	0	2006-04-24 23:00:00	0	3.36	3.36	3.44806	0	0	0.899949	0.143669	0	2.73333	3.21633	0	0	0	0	0	158.99	158.99	0	-99.99	27.8776	31.7846	31.7168	31.6753	35.1965	35.4692	-99.99	99
setup	0	2006-04-25 23:00:00	0	4.15	4.15	3.47026	0	0	0.911389	0.144594	0	3.00474	4.00541	0	0	0	0	0	159.08	159.08	0	-99.99	28.208	31.6951	31.591	31.5495	35.2087	35.4596	-99.99	99
setup	0	2006-04-26 23:00:00	0	5.12	5.12	3.36046	0	0	0.858734	0.260019	0	3.82277	4.85998	0	0	0	0	0	159.258	159.258	0	-99.99	28.2517	31.8736	31.6791	31.9625	35.2522	35.4508	-99.99	99
setup	0	2006-04-27 23:00:00	0	2.19	2.19	3.36182	0	0	0.867799	0.140076	0	1.63664	2.04992	0	0	0	0	0	158.804	158.804	0	-99.99	27.9343	31.5142	31.5044	31.6147	35.2511	35.4477	-99.99	99
setup	0	2006-04-28 23:00:00	0	6.28	6.28	3.37359	0	0	0.867718	0.281133	0	4.36651	5.99887	0	0	0	0	0	159.568	159.568	0	-99.99	28.211	31.8342	31.8279	31.7424	35.3048	35.44	-99.99	99
setup	0	2006-04-29 23:00:00	0	8.09	8.08645	3.21371	0	0.00354726	0.80939	0.398166	0.00149175	5.73652	7.68679	0	0	0	0	0	160.709	160.709	0	-99.99	28.2685	34.0132	32.3673	31.7781	35.3889	35.4494	-99.99	99
setup	0	2006-04-30 23:00:00	0	3.06	3.05779	3.24454	0	0.00221433	0.854303	0.132975	0	3.27461	2.92481	0	0	0	0	0	159.505	159.505	0	-99.99	28.1751	31.7367	31.6567	31.9084	35.3648	35.4477	-99.99	99
setup	0	2006-05-01 23:00:00	0	20.48	20.4662	3.28578	3.00215e-07	0.0137975	0.526815	1.62909	0.087334	6.45761	18.7498	0	0	0	0	0	171.271	171.271	0	-99.99	35.6122	41.8931	34.8499	32.5785	35.8456	35.9733	-99.99	99
setup	0	2006-05-02 23:00:00	0	8.99	8.98314	3.22133	6.21702e-07	0.00685819	0.88388	0.53003	0.00422119	6.81647	8.44889	0	0	0	0	0	172.019	172.019	0	-99.99	28.8017	40.959	41.5846	37.4374	35.7256	36.0575	-99.99	99
setup	0	2006-05-03 23:00:00	0	8.6	8.59151	3.30415	1.11586e-06	0.00849443	0.942348	0.404524	0.00273324	6.84846	8.18425	0	0	0	0	0	172.412	172.412	0	-99.99	28.4003	37.5046	39.496	40.0299	36.5852	36.1266	-99.99	99
setup	0	2006-05-04 23:00:00	0	2.68	2.67476	3.35581	2.3461e-06	0.00524335	0.96376	0.134582	0	6.85006	2.54017	0	0	0	0	0	167.139	167.139	0	-99.99	28.5041	32.2679	32.3532	34.3028	38.9085	36.1213	-99.99	99
setup	0	2006-05-05 23:00:00	0	3.13	3.12355	3.4075	4.50154e-06	0.00644826	0.918432	0.135531	0	6.84711	2.98802	0	0	0	0	0	162.361	162.361	0	-99.99	28.1374	32.0368	31.9751	31.9307	35.7507	36.1368	-99.99	99
setup	0	2006-05-06 23:00:00	0	2.2	2.1921	3.42103	8.94636e-06	0.00789902	0.890431	0.134643	0	3.99637	2.05746	0	0	0	0	0	159.532	159.532	0	-99.99	28.066	31.7186	31.7351	31.7565	35.4339	35.4738	-99.99	99
setup	0	2006-05-07 23:00:00	0	4.38	4.37036	3.46927	1.70479e-05	0.00963764	0.912921	0.134915	0	3.55291	4.23545	0	0	0	0	0	159.302	159.302	0	-99.99	27.8285	31.763	31.6191	31.5691	35.3991	35.4591	-99.99	99
setup	0	2006-05-08 23:00:00	0	17.27	17.2232	3.403	3.10539e-05	0.046849	0.666513	1.22926	0.0513667	6.12358	15.9425	0	0	0	0	0	168.454	168.454	0	-99.99	31.1394	40.7588	34.3079	32.2472	35.6625	35.8037	-99.99	99
setup	0	2006-05-09 23:00:00	0	10.05	10.0075	3.32467	5.28958e-05	0.042527	0.897193	0.511575	0.00758938	6.76062	9.48831	0	0	0	0	0	170.284	170.284	0	-99.99	28.3373	41.2069	39.4541	35.4776	35.6115	35.9375	-99.99	99
setup	0	2006-05-10 23:00:00	0	5.24	5.20582	3.32261	8.89352e-05	0.0341801	0.947355	0.242697	0	6.7755	4.96312	0	0	0	0	0	167.525	167.525	0	-99.99	27.9823	32.4704	38.7766	38.5994	35.8939	35.9562	-99.99	99
setup	0	2006-05-11 23:00:00	0	1.72	1.69948	3.23919	0.000157281	0.0205221	0.876349	0.114437	0	6.76562	1.58504	0	0	0	0	0	161.467	161.467	0	-99.99	28.0142	31.8587	31.9463	32.4231	37.286	35.9182	-99.99	99
setup	0	2006-05-12 23:00:00	0	1.06	1.03546	3.29601	0.000257235	0.0245414	0.852485	0.112782	0	1.40667	0.922677	0	0	0	0	0	160.131	160.131	0	-99.99	27.8825	31.6687	31.6748	32.0266	35.4447	35.9082	-99.99	99
setup	0	2006-05-13 23:00:00	0	2.47	2.44077	3.33034	0.000476359	0.0292278	0.859989	0.109517	0	1.96825	2.33126	0	0	0	0	0	159.633	159.633	0	-99.99	27.8451	31.4294	31.4313	31.6629	35.413	35.8982	-99.99	99
setup	0	2006-05-14 23:00:00	0	1.85	1.81534	3.32138	0.000776493	0.0346597	0.860742	0.103699	0	0.562161	1.71164	0	0	0	0	0	159.921	159.921	0	-99.99	28.1062	31.7177	31.6987	31.6849	35.3509	35.8994	-99.99	99
setup	0	2006-05-15 23:00:00	0	0.74	0.699077	3.24839	0.00131755	0.0409232	0.829545	0.0943714	0	0.562089	0.604705	0	0	0	0	0	159.133	159.133	0	-99.99	27.7391	31.3982	31.4163	31.431	35.2778	35.8975	-99.99	99
setup	0	2006-05-16 23:00:00	0	1.2	1.15189	3.22043	0.00204997	0.0481086	0.827543	0.0859906	0	0	1.0659	0	0	0	0	0	159.369	159.369	0	-99.99	28.0107	31.5839	31.5105	31.4571	35.2119	35.9001	-99.99	99
setup	0	2006-05-17 23:00:00	0	0.42	0.363693	3.2859	0.00343024	0.0563073	0.836254	0.0804622	0	0	0.28323	0	0	0	0	0	158.813	158.813	0	-99.99	27.8205	31.3569	31.3186	31.3065	35.1378	35.9003	-99.99	99
setup	0	2006-05-18 23:00:00	0	0.36	0.294394	3.29601	0.00569123	0.0656064	0.830037	0.0714902	0	0	0.222903	0	0	0	0	0	158.2	158.2	0	-99.99	27.4937	31.0713	31.079	31.0999	35.0624	35.8997	-99.99	99
setup	0	2006-05-19 23:00:00	0	0.65	0.573912	3.36326	0.00923927	0.0760884	0.843063	0.0636625	0	0	0.510249	0	0	0	0	0	157.858	157.858	0	-99.99	27.4983	30.9322	30.8892	30.8889	34.9877	35.8991	-99.99	99
setup	0	2006-05-20 23:00:00	0	0.19	0.102165	3.27817	0.0149163	0.0878354	0.808607	0.0481337	0	0	0.0540309	0	0	0	0	0	157.088	157.088	0	-99.99	27.0425	30.6265	30.6475	30.6781	34.9099	35.8962	-99.99	99
setup	0	2006-05-21 23:00:00	0	0.04	0	3.41816	0.0217578	0.04	0.854448	0	0	0	0	0	0	0	0	0	156.212	156.212	0	-99.99	26.4935	30.2836	30.3657	30.4512	34.8247	35.8918	-99.99	99
setup	0	2006-05-22 23:00:00	0	0.29	0.174603	3.40231	0.0354028	0.115397	0.811634	0.0248902	0	0	0.149713	0	0	0	0	0	155.515	155.515	0	-99.99	26.2138	29.9578	30.0965	30.2334	34.7414	35.8849	-99.99	99
setup	0	2006-05-23 23:00:00	0	0.29	0.158703	3.24803	0.0494215	0.131297	0.762436	0.0019744	0	0	0.156729	0	0	0	0	0	154.86	154.86	0	-99.99	26.0017	29.6496	29.8402	30.0246	34.6593	35.8749	-99.99	99
setup	0	2006-05-24 23:00:00	0	0.69	0.541345	3.17347	0.0672134	0.148655	0.734685	0	0	0	0.541345	0	0	0	0	0	154.599	154.599	0	-99.99	26.1936	29.4969	29.5975	29.8259	34.5796	35.8618	-99.99	99
setup	0	2006-05-25 23:00:00	0	0.13	0	3.29772	0.101187	0.13	0.749898	0	0	0	0	0	0	0	0	0	153.748	153.748	0	-99.99	25.6921	29.1889	29.3339	29.607	34.4865	35.8405	-99.99	99
setup	0	2006-05-26 23:00:00	0	0.16	0	3.37537	0.134484	0.16	0.741494	0	0	0	0	0	0	0	0	0	152.872	152.872	0	-99.99	25.193	28.8704	29.0646	29.3812	34.3863	35.8115	-99.99	99
setup	0	2006-05-27 23:00:00	0	0.41	0.200402	3.40805	0.191607	0.209598	0.715973	0	0	0	0.200402	0	0	0	0	0	152.165	152.165	0	-99.99	25.0405	28.5551	28.7952	29.1522	34.2778	35.7701	-99.99	99
setup	0	2006-05-28 23:00:00	0	0.64	0.407204	3.47019	0.27625	0.232796	0.700945	0	0	0	0.407204	0	0	0	0	0	151.595	151.595	0	-99.99	25.0914	28.3044	28.5187	28.913	34.1552	35.7099	-99.99	99
setup	0	2006-05-29 23:00:00	0	0.66	0.402669	3.34876	0.376703	0.257331	0.638211	0	0	0	0.402669	0	0	0	0	0	150.983	150.983	0	-99.99	25.0437	28.1584	28.2445	28.6703	34.0187	35.6269	-99.99	99
setup	0	2006-05-30 23:00:00	0	0.09	0	3.25863	0.453984	0.09	0.626744	0	0	0	0	0	0	0	0	0	149.902	149.902	0	-99.99	24.539	27.8404	27.9521	28.4079	33.8639	35.5241	-99.99	99
setup	0	2006-05-31 23:00:00	0	0	0	3.23771	0.584862	0	0.601141	0	0	0	0	0	0	0	0	0	148.716	148.716	0	-99.99	24.0288	27.4921	27.6416	28.1236	33.6842	35.3889	-99.99	99
setup	0	2006-06-01 23:00:00	0	0	0	3.20297	0.765677	0	0.541412	0	0	0	0	0	0	0	0	0	147.409	147.409	0	-99.99	23.5235	27.1331	27.3146	27.8166	33.4733	35.2081	-99.99	99
setup	0	2006-06-02 23:00:00	0	0.05	0	3.2702	0.945111	0.05	0.494768	0	0	0	0	0	0	0	0	0	145.969	145.969	0	-99.99	23.0164	26.7597	26.9682	27.4846	33.2305	34.9804	-99.99	99
setup	0	2006-06-03 23:00:00	0	0.37	0	3.32017	1.08292	0.37	0.397325	0	0	0	0	0	0	0	0	0	144.489	144.489	0	-99.99	22.5481	26.4001	26.6277	27.1507	32.9703	34.7141	-99.99	99
setup	0	2006-06-04 23:00:00	0	0.11	0	3.33731	1.35891	0.11	0.388458	0	0	0	0	0	0	0	0	0	142.741	142.741	0	-99.99	22.036	25.9945	26.2381	26.763	32.6562	34.3725	-99.99	99
setup	0	2006-06-05 23:00:00	0	0.39	0	3.21789	1.44635	0.39	0.280299	0	0	0	0	0	0	0	0	0	141.015	141.015	0	-99.99	21.5788	25.6168	25.8683	26.3876	32.3369	34.0014	-99.99	99
setup	0	2006-06-06 23:00:00	0	0.3	0	3.15214	1.55455	0.3	0.256802	0	0	0	0	0	0	0	0	0	139.203	139.203	0	-99.99	21.1177	25.2282	25.4849	25.9955	31.9979	33.6014	-99.99	99
setup	0	2006-06-07 23:00:00	0	0.25	0	3.26254	1.66736	0.25	0.259308	0	0	0	0	0	0	0	0	0	137.277	137.277	0	-99.99	20.6355	24.8173	25.0778	25.5782	31.6351	33.1731	-99.99	99
setup	0	2006-06-08 23:00:00	0	0.78	0.244433	3.3575	1.8548	0.535567	0.182845	0	0	0	0.244433	0	0	0	0	0	135.484	135.484	0	-99.99	20.5402	24.4062	24.664	25.1471	31.2467	32.7027	-99.99	99
setup	0	2006-06-09 23:00:00	0	0.56	0	3.35219	1.86041	0.56	0.171056	0	0	0	0	0	0	0	0	0	133.452	133.452	0	-99.99	20.0565	23.9938	24.2479	24.7134	30.8561	32.2323	-99.99	99
setup	0	2006-06-10 23:00:00	0	0.5	0	3.39879	1.9163	0.5	0.174871	0	0	0	0	0	0	0	0	0	131.361	131.361	0	-99.99	19.5599	23.5676	23.8175	24.265	30.4534	31.7504	-99.99	99
setup	0	2006-06-11 23:00:00	0	0.5	0	3.32258	1.97052	0.5	0.146805	0	0	0	0	0	0	0	0	0	129.244	129.244	0	-99.99	19.0696	23.1399	23.3833	23.8109	30.0423	31.2579	-99.99	99
setup	0	2006-06-12 23:00:00	0	0.16	0	3.17047	1.84763	0.16	0.193744	0	0	0	0	0	0	0	0	0	127.202	127.202	0	-99.99	18.5767	22.7152	22.9556	23.3676	29.6503	30.7988	-99.99	99
setup	0	2006-06-13 23:00:00	0	0.47	0	3.14968	1.72978	0.47	0.153108	0	0	0	0	0	0	0	0	0	125.319	125.319	0	-99.99	18.1332	22.3271	22.5627	22.9589	29.2859	30.371	-99.99	99
setup	0	2006-06-14 23:00:00	0	0.44	0	3.2722	1.75992	0.44	0.167153	0	0	0	0	0	0	0	0	0	123.392	123.392	0	-99.99	17.6759	21.9262	22.1575	22.5383	28.9135	29.9378	-99.99	99
setup	0	2006-06-15 23:00:00	0	0.05	0	3.17025	1.86168	0.05	0.189156	0	0	0	0	0	0	0	0	0	121.341	121.341	0	-99.99	17.1859	21.4957	21.7228	22.0882	28.5176	29.4816	-99.99	99
setup	0	2006-06-16 23:00:00	0	0	0	3.09257	1.76958	0	0.191308	0	0	0	0	0	0	0	0	0	119.381	119.381	0	-99.99	16.7147	21.0808	21.3042	21.6557	28.1396	29.0498	-99.99	99
setup	0	2006-06-17 23:00:00	0	0.16	0	3.25648	1.70064	0.16	0.194123	0	0	0	0	0	0	0	0	0	117.486	117.486	0	-99.99	16.2574	20.6769	20.897	21.2358	27.7745	28.6362	-99.99	99
setup	0	2006-06-18 23:00:00	0	0.47	0	3.33939	1.51568	0.47	0.181238	0	0	0	0	0	0	0	0	0	115.789	115.789	0	-99.99	15.8465	20.3129	20.5303	20.8581	27.4478	28.2686	-99.99	99
setup	0	2006-06-19 23:00:00	0	0.33	0	3.33071	1.52626	0.33	0.190063	0	0	0	0	0	0	0	0	0	114.073	114.073	0	-99.99	15.43	19.9427	20.1575	20.4748	27.1174	27.8992	-99.99	99
setup	0	2006-06-20 23:00:00	0	0.14	0	3.29612	1.54384	0.14	0.199633	0	0	0	0	0	0	0	0	0	112.329	112.329	0	-99.99	15.0062	19.5649	19.777	20.084	26.7819	27.5264	-99.99	99
setup	0	2006-06-21 23:00:00	0	0.05	0	3.29437	1.52486	0.05	0.204083	0	0	0	0	0	0	0	0	0	110.6	110.6	0	-99.99	14.5857	19.1885	19.398	19.6951	26.449	27.1586	-99.99	99
setup	0	2006-06-22 23:00:00	0	0.07	0	3.36871	1.48943	0.07	0.205519	0	0	0	0	0	0	0	0	0	108.905	108.905	0	-99.99	14.1736	18.8181	19.025	19.3127	26.1227	26.7999	-99.99	99
setup	0	2006-06-23 23:00:00	0	0.99	0.312835	3.46735	1.22141	0.677165	0.174559	0	0	0	0.312835	0	0	0	0	0	107.822	107.822	0	-99.99	14.3832	18.5198	18.7244	19.0046	25.86	26.512	-99.99	99
setup	0	2006-06-24 23:00:00	0	1.06	0.385139	3.40505	1.16629	0.674861	0.171877	0	0	0	0.385139	0	0	0	0	0	106.869	106.869	0	-99.99	14.7574	18.2393	18.4417	18.715	25.6134	26.2427	-99.99	99
setup	0	2006-06-25 23:00:00	0	0.59	0	3.27366	1.01222	0.59	0.17699	0	0	0	0	0	0	0	0	0	105.68	105.68	0	-99.99	14.3982	17.9816	18.1833	18.4519	25.393	26.0061	-99.99	99
setup	0	2006-06-26 23:00:00	0	0.57	0	3.14765	0.754504	0.57	0.186757	0	0	0	0	0	0	0	0	0	104.739	104.739	0	-99.99	14.0974	17.769	17.9727	18.2404	25.222	25.8292	-99.99	99
setup	0	2006-06-27 23:00:00	0	0.16	0	3.08732	1.03342	0.16	0.187323	0	0	0	0	0	0	0	0	0	103.518	103.518	0	-99.99	13.7329	17.5036	17.7063	17.9691	24.9947	25.586	-99.99	99
setup	0	2006-06-28 23:00:00	0	0.36	0	3.09425	1.04137	0.36	0.160923	0	0	0	0	0	0	0	0	0	102.316	102.316	0	-99.99	13.3869	17.2464	17.4464	17.7028	24.7682	25.3404	-99.99	99
setup	0	2006-06-29 23:00:00	0	0.18	0	3.08051	1.0706	0.18	0.166908	0	0	0	0	0	0	0	0	0	101.078	101.078	0	-99.99	13.0341	16.9811	17.1782	17.428	24.5345	25.0877	-99.99	99
setup	0	2006-06-30 23:00:00	0	0.02	0	3.12713	1.01533	0.02	0.182706	0	0	0	0	0	0	0	0	0	99.88	99.88	0	-99.99	12.6885	16.7202	16.9155	17.1601	24.3094	24.8475	-99.99	99
setup	0	2006-07-01 23:00:00	0	0.13	0	3.15308	0.766921	0.13	0.189234	0	0	0	0	0	0	0	0	0	98.9238	98.9238	0	-99.99	12.3996	16.504	16.7	16.943	24.1328	24.6654	-99.99	99
setup	0	2006-07-02 23:00:00	0	0.1	0	3.09967	0.610621	0.1	0.193353	0	0	0	0	0	0	0	0	0	98.1199	98.1199	0	-99.99	12.1467	16.3161	16.5144	16.7579	23.9867	24.5197	-99.99	99
setup	0	2006-07-03 23:00:00	0	0.12	0	3.29658	0.816361	0.12	0.183925	0	0	0	0	0	0	0	0	0	97.1196	97.1196	0	-99.99	11.8572	16.0934	16.2911	16.5314	23.7994	24.3238	-99.99	99
setup	0	2006-07-04 23:00:00	0	0.17	0	3.35719	0.842963	0.17	0.175003	0	0	0	0	0	0	0	0	0	96.1016	96.1016	0	-99.99	11.5706	15.8695	16.0654	16.3016	23.6071	24.1208	-99.99	99
setup	0	2006-07-05 23:00:00	0	0.46	0	3.2363	0.699625	0.46	0.148818	0	0	0	0	0	0	0	0	0	95.2532	95.2532	0	-99.99	11.3331	15.6824	15.8768	16.1096	23.4467	23.9517	-99.99	99
setup	0	2006-07-06 23:00:00	0	0.38	0	3.16907	0.657787	0.38	0.147076	0	0	0	0	0	0	0	0	0	94.4483	94.4483	0	-99.99	11.1078	15.504	15.6971	15.9269	23.2945	23.7923	-99.99	99
setup	0	2006-07-07 23:00:00	0	0.34	0	3.05533	0.563539	0.34	0.143212	0	0	0	0	0	0	0	0	0	93.7416	93.7416	0	-99.99	10.9066	15.3448	15.5375	15.7653	23.1617	23.6552	-99.99	99
setup	0	2006-07-08 23:00:00	0	0.29	0	3.26949	0.496596	0.29	0.159658	0	0	0	0	0	0	0	0	0	93.0853	93.0853	0	-99.99	10.7119	15.1922	15.3857	15.6131	23.0402	23.5338	-99.99	99
setup	0	2006-07-09 23:00:00	0	0.09	0	3.17462	0.46038	0.09	0.163063	0	0	0	0	0	0	0	0	0	92.4619	92.4619	0	-99.99	10.5247	15.0455	15.2401	15.4677	22.9252	23.4206	-99.99	99
setup	0	2006-07-10 23:00:00	0	0.31	0	3.19375	0.38649	0.31	0.150235	0	0	0	0	0	0	0	0	0	91.9251	91.9251	0	-99.99	10.3617	14.9176	15.1136	15.3417	22.8266	23.325	-99.99	99
setup	0	2006-07-11 23:00:00	0	0.21	0	3.13002	0.35315	0.21	0.149816	0	0	0	0	0	0	0	0	0	91.4222	91.4222	0	-99.99	10.2072	14.7964	14.9939	15.2229	22.7347	23.2371	-99.99	99
setup	0	2006-07-12 23:00:00	0	0.05	0	3.0129	0.459296	0.05	0.141445	0	0	0	0	0	0	0	0	0	90.8214	90.8214	0	-99.99	10.0384	14.6594	14.8564	15.0841	22.6214	23.122	-99.99	99
setup	0	2006-07-13 23:00:00	0	0.09	0	3.08375	0.426883	0.09	0.140081	0	0	0	0	0	0	0	0	0	90.2545	90.2545	0	-99.99	9.87824	14.5291	14.7259	14.9525	22.5147	23.0146	-99.99	99
setup	0	2006-07-14 23:00:00	0	0.07	0	3.12877	0.441494	0.07	0.137874	0	0	0	0	0	0	0	0	0	89.6751	89.6751	0	-99.99	9.71816	14.3975	14.5935	14.8185	22.4049	22.9029	-99.99	99
setup	0	2006-07-15 23:00:00	0	0.08	0	3.20147	0.37529	0.08	0.139696	0	0	0	0	0	0	0	0	0	89.1601	89.1601	0	-99.99	9.57112	14.2774	14.4735	14.6979	22.3083	22.8074	-99.99	99
setup	0	2006-07-16 23:00:00	0	0.46	0	3.21375	0.31052	0.46	0.120416	0	0	0	0	0	0	0	0	0	88.7292	88.7292	0	-99.99	9.44802	14.1765	14.3727	14.5967	22.2275	22.728	-99.99	99
setup	0	2006-07-17 23:00:00	0	0.08	0	3.29519	0.402929	0.08	0.134076	0	0	0	0	0	0	0	0	0	88.1922	88.1922	0	-99.99	9.3019	14.0543	14.2496	14.4721	22.1252	22.6243	-99.99	99
setup	0	2006-07-18 23:00:00	0	0.07	0	3.26081	0.346659	0.07	0.130852	0	0	0	0	0	0	0	0	0	87.7147	87.7147	0	-99.99	9.16914	13.9437	14.1386	14.3602	22.0349	22.5347	-99.99	99
setup	0	2006-07-19 23:00:00	0	0.2	0	3.36309	0.327352	0.2	0.126087	0	0	0	0	0	0	0	0	0	87.2612	87.2612	0	-99.99	9.04374	13.8387	14.0331	14.2538	21.9489	22.4496	-99.99	99
setup	0	2006-07-20 23:00:00	0	0.48	0	3.27507	0.270859	0.48	0.108742	0	0	0	0	0	0	0	0	0	86.8816	86.8816	0	-99.99	8.93865	13.7503	13.9444	14.1645	21.8769	22.3787	-99.99	99
setup	0	2006-07-21 23:00:00	0	0.88	0.375046	3.25627	0.268089	0.504954	0.111008	0	0	0	0.375046	0	0	0	0	0	86.8776	86.8776	0	-99.99	9.49168	13.6699	13.8634	14.0826	21.8106	22.3131	-99.99	99
setup	0	2006-07-22 23:00:00	0	0.93	0.438257	3.34993	0.278781	0.491743	0.120456	0	0	0	0.438257	0	0	0	0	0	86.9166	86.9166	0	-99.99	10.2102	13.5899	13.7829	14.0012	21.7443	22.2476	-99.99	99
setup	0	2006-07-23 23:00:00	0	0.35	0	3.14094	0.274201	0.35	0.113837	0	0	0	0	0	0	0	0	0	86.5285	86.5285	0	-99.99	10.0762	13.5085	13.7006	13.9177	21.676	22.1794	-99.99	99
setup	0	2006-07-24 23:00:00	0	0.04	0	3.32272	0.327514	0.04	0.129141	0	0	0	0	0	0	0	0	0	86.0719	86.0719	0	-99.99	9.89391	13.4135	13.6042	13.8197	21.5948	22.0973	-99.99	99
setup	0	2006-07-25 23:00:00	0	0.05	0	3.37319	0.276798	0.05	0.128358	0	0	0	0	0	0	0	0	0	85.6667	85.6667	0	-99.99	9.72889	13.3269	13.517	13.7315	21.5234	22.0274	-99.99	99
setup	0	2006-07-26 23:00:00	0	0.49	0.0570533	3.23846	0.23639	0.432947	0.105882	0	0	0	0.0570533	0	0	0	0	0	85.3815	85.3815	0	-99.99	9.69158	13.2555	13.4447	13.6582	21.4633	21.968	-99.99	99
setup	0	2006-07-27 23:00:00	0	0.45	0.0331816	3.14191	0.221495	0.416818	0.100778	0	0	0	0.0331816	0	0	0	0	0	85.0924	85.0924	0	-99.99	9.62494	13.1883	13.3767	13.5891	21.4067	21.912	-99.99	99
setup	0	2006-07-28 23:00:00	0	0.79	0.390036	3.06963	0.151999	0.399964	0.106232	0	0	0	0.390036	0	0	0	0	0	85.2242	85.2242	0	-99.99	10.2528	13.1375	13.326	13.5386	21.3681	21.8776	-99.99	99
setup	0	2006-07-29 23:00:00	0	0.5	0.117241	3.09925	0.171867	0.382759	0.106866	0	0	0	0.117241	0	0	0	0	0	85.0627	85.0627	0	-99.99	10.3546	13.0817	13.2699	13.4824	21.3238	21.8365	-99.99	99
setup	0	2006-07-30 23:00:00	0	0.3	0	3.14616	0.20163	0.3	0.10791	0	0	0	0	0	0	0	0	0	84.7532	84.7532	0	-99.99	10.2016	13.0199	13.2074	13.4191	21.2725	21.7868	-99.99	99
setup	0	2006-07-31 23:00:00	0	0.12	0	3.19657	0.194266	0.12	0.114079	0	0	0	0	0	0	0	0	0	84.4449	84.4449	0	-99.99	10.0428	12.9574	13.1443	13.3554	21.2215	21.7384	-99.99	99
setup	0	2006-08-01 23:00:00	0	0.1	0	3.32319	0.224185	0.1	0.114857	0	0	0	0	0	0	0	0	0	84.1058	84.1058	0	-99.99	9.87581	12.8903	13.0761	13.2859	21.1642	21.6821	-99.99	99
setup	0	2006-08-02 23:00:00	0	0.13	0	3.51595	0.186114	0.13	0.118529	0	0	0	0	0	0	0	0	0	83.8012	83.8012	0	-99.99	9.72107	12.8277	13.0129	13.2221	21.1135	21.6349	-99.99	99
setup	0	2006-08-03 23:00:00	0	0.53	0.238593	3.53711	0.166052	0.291407	0.116205	0	0	0	0.238593	0	0	0	0	0	83.7575	83.7575	0	-99.99	10.0151	12.7736	12.9583	13.1672	21.0701	21.5953	-99.99	99
setup	0	2006-08-04 23:00:00	0	2.03	1.75777	3.34837	0.168374	0.272229	0.14495	0	0	0	1.75777	0	0	0	0	0	85.202	85.202	0	-99.99	12.4259	12.9191	12.9273	13.136	21.0462	21.5756	-99.99	99
setup	0	2006-08-05 23:00:00	0	2.49	2.23695	3.42671	0.217865	0.253046	0.188735	0	0	0	2.23695	0	0	0	0	0	87.0323	87.0323	0	-99.99	14.4372	13.6648	13.0537	13.1112	21.0273	21.5608	-99.99	99
setup	0	2006-08-06 23:00:00	0	2.01	1.77606	3.24508	0.234638	0.233938	0.202553	0	0	0	1.77606	0	0	0	0	0	88.3712	88.3712	0	-99.99	15.4889	14.5491	13.4384	13.1415	21.0081	21.5454	-99.99	99
setup	0	2006-08-07 23:00:00	0	0.53	0.314903	3.25232	0.298335	0.215097	0.194082	0	0	0	0.314903	0	0	0	0	0	88.1937	88.1937	0	-99.99	14.8485	14.8876	13.8204	13.3699	20.9693	21.5078	-99.99	99
setup	0	2006-08-08 23:00:00	0	0.92	0.723557	3.14189	0.266853	0.196443	0.194073	0	0	0	0.723557	0	0	0	0	0	88.4563	88.4563	0	-99.99	14.919	15.0766	14.1069	13.6676	20.9386	21.479	-99.99	99
setup	0	2006-08-09 23:00:00	0	0.28	0.101959	3.18892	0.193091	0.178041	0.196656	0	0	0	0.101959	0	0	0	0	0	88.1685	88.1685	0	-99.99	14.3847	15.0989	14.3242	13.9427	20.9086	21.4535	-99.99	99
setup	0	2006-08-10 23:00:00	0	0.28	0.119926	3.28969	0.178931	0.160074	0.200332	0	0	0	0.119926	0	0	0	0	0	87.9092	87.9092	0	-99.99	14.0241	15.0302	14.4522	14.1579	20.8793	21.4294	-99.99	99
setup	0	2006-08-11 23:00:00	0	0.2	0.0573636	3.23459	0.174967	0.142636	0.191984	0	0	0	0.0573636	0	0	0	0	0	87.5996	87.5996	0	-99.99	13.6848	14.9279	14.5148	14.3008	20.8497	21.4046	-99.99	99
setup	0	2006-08-12 23:00:00	0	0.11	0	3.30077	0.14145	0.11	0.193949	0	0	0	0	0	0	0	0	0	87.2642	87.2642	0	-99.99	13.3631	14.8058	14.5304	14.3833	20.8224	21.3835	-99.99	99
setup	0	2006-08-13 23:00:00	0	0.06	0	3.31846	0.114062	0.06	0.193998	0	0	0	0	0	0	0	0	0	86.9561	86.9561	0	-99.99	13.107	14.6794	14.511	14.4175	20.7976	21.366	-99.99	99
